2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
89.0,0.461,193.0,10.0,0.208,48.0,22.0,52.0,8.0,101.0,99.0,0.411,241.0,68.0,0.782,87.0,75.0,9.0,NBA,970.0,36.0,83.0,SG,276.0,2007-08,31.0,DET,34.0,137.0,0.432,Arron Afflalo
88.0,0.456,193.0,43.0,0.402,107.0,23.0,44.0,13.0,104.0,131.0,0.437,300.0,58.0,0.817,71.0,74.0,8.0,NBA,1234.0,30.0,144.0,SG,363.0,2008-09,28.0,DET,43.0,134.0,0.508,Arron Afflalo
164.0,0.488,336.0,108.0,0.434,249.0,24.0,138.0,30.0,193.0,272.0,0.465,585.0,72.0,0.735,98.0,82.0,75.0,NBA,2221.0,59.0,225.0,SG,724.0,2009-10,46.0,DEN,74.0,252.0,0.557,Arron Afflalo
207.0,0.546,379.0,105.0,0.423,248.0,25.0,168.0,31.0,206.0,312.0,0.498,627.0,138.0,0.847,163.0,69.0,69.0,NBA,2324.0,45.0,153.0,SG,867.0,2010-11,34.0,DEN,71.0,251.0,0.581,Arron Afflalo
241.0,0.504,478.0,88.0,0.398,221.0,26.0,149.0,13.0,157.0,329.0,0.471,699.0,197.0,0.798,247.0,62.0,62.0,NBA,2086.0,40.0,134.0,SG,943.0,2011-12,36.0,DEN,85.0,197.0,0.534,Arron Afflalo
325.0,0.489,665.0,72.0,0.3,240.0,27.0,206.0,11.0,210.0,397.0,0.439,905.0,191.0,0.857,223.0,64.0,64.0,NBA,2307.0,29.0,137.0,SF,1057.0,2012-13,40.0,ORL,138.0,239.0,0.478,Arron Afflalo
336.0,0.473,711.0,128.0,0.427,300.0,28.0,248.0,3.0,230.0,464.0,0.459,1011.0,274.0,0.815,336.0,73.0,73.0,NBA,2552.0,32.0,136.0,SG,1330.0,2013-14,35.0,ORL,146.0,262.0,0.522,Arron Afflalo
257.0,0.466,551.0,118.0,0.354,333.0,29.0,129.0,7.0,220.0,375.0,0.424,884.0,167.0,0.843,198.0,78.0,72.0,NBA,2502.0,27.0,167.0,SG,1035.0,2014-15,41.0,TOT,116.0,247.0,0.491,Arron Afflalo
199.0,0.481,414.0,82.0,0.337,243.0,29.0,101.0,5.0,159.0,281.0,0.428,657.0,127.0,0.841,151.0,53.0,53.0,NBA,1750.0,21.0,108.0,SG,771.0,2014-15,32.0,DEN,83.0,180.0,0.49,Arron Afflalo
58.0,0.423,137.0,36.0,0.4,90.0,29.0,28.0,2.0,61.0,94.0,0.414,227.0,40.0,0.851,47.0,25.0,19.0,NBA,752.0,6.0,59.0,SG,264.0,2014-15,9.0,POR,33.0,67.0,0.493,Arron Afflalo
263.0,0.469,561.0,91.0,0.382,238.0,30.0,144.0,10.0,243.0,354.0,0.443,799.0,110.0,0.84,131.0,71.0,57.0,NBA,2371.0,23.0,142.0,SG,909.0,2015-16,25.0,NYK,82.0,266.0,0.5,Arron Afflalo
