SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2010-11,21.0,LAC,NBA,PG,81.0,25.0,1841.0,4.0,9.5,0.424,0.6,2.3,0.276,3.4,7.2,0.47,1.9,2.6,0.744,1.3,3.0,4.4,5.7,1.8,0.5,3.8,2.5,10.6,Eric Bledsoe
2011-12,22.0,LAC,NBA,PG,40.0,1.0,464.0,3.8,9.8,0.389,0.5,2.3,0.2,3.3,7.4,0.448,2.2,3.4,0.636,1.7,3.3,5.0,5.1,2.4,1.1,3.6,4.5,10.2,Eric Bledsoe
2012-13,23.0,LAC,NBA,PG,76.0,12.0,1553.0,5.9,13.2,0.445,0.7,1.8,0.397,5.1,11.4,0.453,2.5,3.1,0.791,1.8,3.4,5.2,5.4,2.5,1.3,3.2,2.6,14.9,Eric Bledsoe
2013-14,24.0,PHO,NBA,PG,43.0,40.0,1416.0,6.7,14.1,0.477,1.3,3.6,0.357,5.5,10.6,0.517,4.7,6.0,0.772,0.7,4.4,5.1,6.0,1.8,0.4,3.6,2.5,19.4,Eric Bledsoe
2014-15,25.0,PHO,NBA,PG,81.0,81.0,2800.0,6.0,13.4,0.447,1.1,3.5,0.324,4.9,10.0,0.491,4.5,5.7,0.8,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,Eric Bledsoe
2015-16,26.0,PHO,NBA,PG,31.0,31.0,1059.0,7.6,16.7,0.453,1.6,4.4,0.372,5.9,12.3,0.482,4.7,5.8,0.802,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5,Eric Bledsoe
2016-17,27.0,PHO,NBA,PG,66.0,66.0,2176.0,7.4,17.1,0.434,1.7,5.1,0.335,5.7,12.0,0.477,6.4,7.6,0.847,0.9,4.4,5.3,6.9,1.5,0.5,3.7,2.7,23.0,Eric Bledsoe
2017-18,28.0,TOT,NBA,PG,74.0,74.0,2322.0,7.3,15.3,0.473,1.9,5.6,0.347,5.3,9.8,0.545,3.9,4.9,0.795,0.8,3.6,4.4,5.7,2.3,0.7,3.3,2.9,20.4,Eric Bledsoe
2017-18,28.0,PHO,NBA,PG,3.0,3.0,83.0,6.9,17.3,0.4,1.7,5.6,0.308,5.2,11.7,0.444,4.8,6.1,0.786,1.3,1.7,3.0,3.9,1.7,0.9,4.3,2.6,20.4,Eric Bledsoe
2017-18,28.0,MIL,NBA,PG,71.0,71.0,2239.0,7.3,15.3,0.476,1.9,5.6,0.349,5.3,9.7,0.55,3.9,4.9,0.795,0.8,3.7,4.5,5.8,2.3,0.6,3.3,2.9,20.4,Eric Bledsoe
2018-19,29.0,MIL,NBA,PG,78.0,78.0,2272.0,7.4,15.4,0.484,2.0,6.0,0.329,5.5,9.4,0.582,2.8,3.7,0.75,1.3,4.4,5.7,6.8,1.8,0.5,2.6,2.5,19.7,Eric Bledsoe
2019-20,30.0,MIL,NBA,PG,61.0,61.0,1646.0,7.3,15.4,0.475,1.6,4.7,0.344,5.7,10.7,0.533,3.7,4.7,0.79,0.9,5.2,6.2,7.2,1.2,0.6,3.2,2.8,19.9,Eric Bledsoe
2020-21,31.0,NOP,NBA,SG,71.0,70.0,2111.0,5.2,12.4,0.421,2.1,6.1,0.341,3.2,6.4,0.496,2.3,3.3,0.687,0.5,3.7,4.2,4.6,0.9,0.4,1.9,1.9,14.8,Eric Bledsoe
2021-22,32.0,LAC,NBA,PG,54.0,29.0,1361.0,5.2,12.4,0.421,1.3,4.3,0.313,3.9,8.1,0.479,2.4,3.1,0.761,0.7,4.1,4.8,6.0,1.8,0.5,3.1,2.2,14.1,Eric Bledsoe
2013-14,27.0,PHO,NBA,SF,31.0,0.0,198.0,4.0,11.3,0.355,1.6,5.6,0.29,2.4,5.6,0.419,3.3,4.4,0.75,2.4,4.5,6.9,1.5,0.4,0.5,1.1,3.5,12.9,Dionte Christmas
2008-09,22.0,PHO,NBA,PG,55.0,1.0,728.0,4.4,11.1,0.393,1.0,2.7,0.37,3.4,8.4,0.4,2.5,3.2,0.769,1.6,3.5,5.1,5.5,1.4,0.1,3.6,4.3,12.2,Goran Dragić
