DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2012-04-29,28-218,LAC,AWAY,MEM,W (+1),1,21:41,1,4,0.25,1,3,0.333,0,0,,1,2,3,3,0,0,0,1,3,3.6,-24,Randy Foye
2012-05-02,28-221,LAC,AWAY,MEM,L (-7),1,26:39,2,6,0.333,0,2,0.0,2,2,1.0,0,1,1,2,0,0,0,2,6,3.5,6,Randy Foye
2012-05-05,28-224,LAC,HOME,MEM,W (+1),1,35:36,6,9,0.667,4,5,0.8,0,0,,0,4,4,2,1,1,3,3,16,12.2,-6,Randy Foye
2012-05-07,28-226,LAC,HOME,MEM,W (+4),1,30:06,1,5,0.2,1,4,0.25,0,0,,0,3,3,0,0,0,2,2,3,-2.0,0,Randy Foye
2012-05-09,28-228,LAC,AWAY,MEM,L (-12),1,22:36,3,8,0.375,2,5,0.4,3,3,1.0,1,1,2,2,0,0,3,2,11,5.2,-14,Randy Foye
2012-05-11,28-230,LAC,HOME,MEM,L (-2),1,25:40,4,13,0.308,1,4,0.25,0,0,,1,0,1,2,1,0,1,1,9,3.2,-6,Randy Foye
2012-05-13,28-232,LAC,AWAY,MEM,W (+10),1,22:21,2,6,0.333,0,1,0.0,2,2,1.0,1,1,2,2,1,0,2,2,6,3.2,-2,Randy Foye
2012-05-15,28-234,LAC,AWAY,SAS,L (-16),1,20:41,1,3,0.333,1,1,1.0,0,0,,0,0,0,0,0,1,0,0,3,2.0,-11,Randy Foye
2012-05-17,28-236,LAC,AWAY,SAS,L (-17),1,26:01,4,7,0.571,3,5,0.6,0,0,,0,3,3,0,0,1,0,3,11,8.1,-20,Randy Foye
2012-05-19,28-238,LAC,HOME,SAS,L (-10),1,26:39,3,7,0.429,1,1,1.0,0,0,,0,1,1,1,0,0,0,2,7,3.5,-1,Randy Foye
2012-05-20,28-239,LAC,HOME,SAS,L (-3),1,32:34,2,6,0.333,0,1,0.0,4,6,0.667,0,2,2,3,3,0,1,1,8,8.1,0,Randy Foye
2016-04-16,32-205,OKC,HOME,DAL,W (+38),0,17:52,1,6,.167,1,4,.250,0,0,,0,2,2,1,0,1,3,3,3,-3.0,-1,Randy Foye
2016-04-18,32-207,OKC,HOME,DAL,L (-1),0,9:56,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,0.7,0,Randy Foye
2016-04-21,32-210,OKC,AWAY,DAL,W (+29),0,13:41,1,3,.333,1,2,.500,0,0,,0,3,3,1,0,0,2,1,3,0.5,0,Randy Foye
2016-04-23,32-212,OKC,AWAY,DAL,W (+11),0,9:10,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,1,0,3,-0.1,+7,Randy Foye
2016-04-25,32-214,OKC,HOME,DAL,W (+14),0,10:21,0,1,.000,0,0,,2,2,1.000,0,4,4,4,0,0,0,0,2,5.3,-7,Randy Foye
2016-04-30,32-219,OKC,AWAY,SAS,L (-32),0,10:12,2,4,.500,1,2,.500,0,0,,0,3,3,2,0,0,0,0,5,5.3,+6,Randy Foye
2016-05-08,32-227,OKC,HOME,SAS,W (+14),0,9:25,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,1,5,3.3,+6,Randy Foye
2016-05-10,32-229,OKC,AWAY,SAS,W (+4),0,13:02,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,3,0.9,+2,Randy Foye
2016-05-12,32-231,OKC,HOME,SAS,W (+14),0,10:59,1,4,.250,0,3,.000,0,0,,0,1,1,1,0,1,1,1,2,-0.1,-4,Randy Foye
2016-05-16,32-235,OKC,AWAY,GSW,W (+6),0,13:51,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,3,3,1.8,-1,Randy Foye
2016-05-18,32-237,OKC,AWAY,GSW,L (-27),0,18:18,2,4,.500,1,2,.500,0,0,,0,2,2,1,1,1,0,1,5,5.6,-2,Randy Foye
2016-05-22,32-241,OKC,HOME,GSW,W (+28),0,23:41,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,1,0,1,3,4,1.8,-11,Randy Foye
2016-05-24,32-243,OKC,HOME,GSW,W (+24),0,13:32,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,3,0,-1.9,-2,Randy Foye
2016-05-26,32-245,OKC,AWAY,GSW,L (-9),0,8:41,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,2,1,2,-0.4,+2,Randy Foye
2016-05-28,32-247,OKC,HOME,GSW,L (-7),0,7:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3,Randy Foye
2016-05-30,32-249,OKC,AWAY,GSW,L (-8),0,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,Randy Foye
