DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2023-04-19,30-196,MIA,AWAY,MIL,L (-16),0,12:00,2,2,1.000,0,0,,0,0,,1,7,8,3,0,0,2,1,4,5.9,+17,Cody Zeller
2023-04-22,30-199,MIA,HOME,MIL,W (+22),0,7:25,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,-7,Cody Zeller
2023-04-24,30-201,MIA,HOME,MIL,W (+5),0,7:23,1,2,.500,0,0,,0,2,.000,0,1,1,0,0,0,0,1,2,0.1,+3,Cody Zeller
2023-04-26,30-203,MIA,AWAY,MIL,W (+2),0,10:15,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,4,4.4,-13,Cody Zeller
2023-04-30,30-207,MIA,AWAY,NYK,W (+7),0,8:15,0,0,,0,0,,1,2,.500,0,1,1,0,1,0,0,0,1,1.9,+9,Cody Zeller
2023-05-02,30-209,MIA,AWAY,NYK,L (-6),0,7:21,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,2,2,0.2,+4,Cody Zeller
2023-05-06,30-213,MIA,HOME,NYK,W (+19),0,12:09,3,6,.500,0,0,,0,0,,0,6,6,1,0,0,2,4,6,1.9,+6,Cody Zeller
2023-05-08,30-215,MIA,HOME,NYK,W (+8),0,8:19,1,2,.500,0,0,,0,2,.000,0,1,1,0,0,0,1,4,2,-2.1,+3,Cody Zeller
2023-05-10,30-217,MIA,AWAY,NYK,L (-9),0,9:19,2,3,.667,0,0,,1,2,.500,1,1,2,1,0,0,1,3,5,2.8,+2,Cody Zeller
2023-05-12,30-219,MIA,HOME,NYK,W (+4),0,9:02,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,2,0,-0.5,+10,Cody Zeller
2023-05-17,30-224,MIA,AWAY,BOS,W (+7),0,9:17,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-1.9,-6,Cody Zeller
2023-05-19,30-226,MIA,AWAY,BOS,W (+6),0,9:55,1,3,.333,0,0,,0,0,,3,3,6,0,0,1,1,1,2,2.6,-8,Cody Zeller
2023-05-21,30-228,MIA,HOME,BOS,W (+26),0,17:31,2,4,.500,0,0,,0,2,.000,0,4,4,0,0,2,0,0,4,3.8,-1,Cody Zeller
2023-05-23,30-230,MIA,HOME,BOS,L (-17),0,12:47,1,2,.500,0,0,,3,3,1.000,1,2,3,0,0,0,0,1,5,4.9,+4,Cody Zeller
2023-05-25,30-232,MIA,AWAY,BOS,L (-13),0,4:07,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,1,0,4,3.4,-3,Cody Zeller
2023-05-27,30-234,MIA,HOME,BOS,L (-1),0,2:21,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,0.2,-7,Cody Zeller
2023-06-01,30-239,MIA,AWAY,DEN,L (-11),0,7:30,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,1,1,0,-0.8,-5,Cody Zeller
2023-06-04,30-242,MIA,AWAY,DEN,W (+3),0,8:00,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,3,4,1.2,-14,Cody Zeller
2023-06-07,30-245,MIA,HOME,DEN,L (-15),0,5:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+4,Cody Zeller
2023-06-09,30-247,MIA,HOME,DEN,L (-13),0,4:21,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,1,0,1.3,+5,Cody Zeller
2023-06-12,30-250,MIA,AWAY,DEN,L (-5),0,1:01,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-5,Cody Zeller
2014-04-20,21-197,CHA,AWAY,MIA,L (-11),0,11:03,2,3,0.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4,3.4,-10,Cody Zeller
2014-04-23,21-200,CHA,AWAY,MIA,L (-4),0,11:03,1,2,0.5,0,0,,1,2,0.5,2,1,3,0,0,0,2,0,3,1.3,-15,Cody Zeller
2014-04-26,21-203,CHA,HOME,MIA,L (-13),0,15:37,0,3,0.0,0,0,,0,0,,1,2,3,2,0,2,0,0,0,2.0,-2,Cody Zeller
2014-04-28,21-205,CHA,HOME,MIA,L (-11),0,15:00,0,1,0.0,0,0,,1,2,0.5,1,1,2,0,0,1,0,3,1,0.4,-6,Cody Zeller
2016-04-17,23-195,CHO,AWAY,MIA,L (-32),1,20:23,3,4,0.75,0,0,,3,4,0.75,1,6,7,1,0,0,0,1,9,9.8,-20,Cody Zeller
2016-04-20,23-198,CHO,AWAY,MIA,L (-12),1,13:35,3,6,0.5,0,0,,2,3,0.667,2,3,5,0,0,0,0,4,8,5.3,0,Cody Zeller
2016-04-23,23-201,CHO,HOME,MIA,W (+16),0,26:00,4,8,0.5,0,0,,4,4,1.0,3,5,8,0,0,1,2,5,12,8.3,18,Cody Zeller
