DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2012-04-28,26-332,PHI,AWAY,CHI,L (-12),0,1:10,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2,Sam Young
2012-05-16,26-350,PHI,HOME,BOS,L (-16),0,2:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3,Sam Young
2013-04-24,27-327,IND,HOME,ATL,W (+15),0,8:09,0,3,.000,0,2,.000,0,0,,2,2,4,2,1,0,0,0,0,2.3,-9,Sam Young
2013-04-27,27-330,IND,AWAY,ATL,L (-21),0,1:49,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,Sam Young
2013-05-05,27-338,IND,AWAY,NYK,W (+7),0,5:47,0,0,,0,0,,0,0,,0,2,2,0,0,0,3,1,0,-2.8,-5,Sam Young
2013-05-07,27-340,IND,AWAY,NYK,L (-26),0,6:49,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,2.0,0,Sam Young
2013-05-11,27-344,IND,HOME,NYK,W (+11),0,7:00,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-1.8,+6,Sam Young
2013-05-14,27-347,IND,HOME,NYK,W (+11),0,5:51,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,4.7,0,Sam Young
2013-05-16,27-349,IND,AWAY,NYK,L (-10),0,14:40,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,2,0,-0.9,-9,Sam Young
2013-05-18,27-351,IND,HOME,NYK,W (+7),0,9:21,1,2,.500,0,1,.000,3,4,.750,3,2,5,0,0,1,0,3,5,5.8,+3,Sam Young
2013-05-22,27-355,IND,AWAY,MIA,L (-1),0,9:35,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,3,0,-0.9,-7,Sam Young
2013-05-24,27-357,IND,AWAY,MIA,W (+4),0,9:30,0,2,.000,0,1,.000,1,2,.500,2,0,2,0,0,0,1,2,1,-1.2,-15,Sam Young
2013-05-26,27-359,IND,HOME,MIA,L (-18),0,7:58,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,0,1,2,3.0,-12,Sam Young
2013-05-28,27-361,IND,HOME,MIA,W (+7),0,14:22,2,3,.667,0,1,.000,2,2,1.000,1,5,6,0,2,0,0,3,6,7.7,+7,Sam Young
2013-05-30,27-363,IND,AWAY,MIA,L (-11),0,16:46,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,2,0,2,0.0,-2,Sam Young
2013-06-01,28-000,IND,HOME,MIA,W (+14),0,7:18,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,2.3,+3,Sam Young
2013-06-03,28-002,IND,AWAY,MIA,L (-23),0,5:20,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-0.7,-11,Sam Young
2011-04-17,25-320,MEM,AWAY,SAS,W (+3),1,15:26,1,3,0.333,0,1,0.0,0,0,,0,1,1,0,0,0,2,4,2,-3.0,-4,Sam Young
2011-04-20,25-323,MEM,AWAY,SAS,L (-6),1,27:01,7,13,0.538,1,2,0.5,2,2,1.0,0,4,4,1,1,1,1,3,17,12.1,-4,Sam Young
2011-04-23,25-326,MEM,HOME,SAS,W (+3),1,15:11,2,6,0.333,0,1,0.0,1,4,0.25,0,1,1,0,0,0,1,0,5,-0.3,0,Sam Young
2011-04-25,25-328,MEM,HOME,SAS,W (+18),1,20:46,3,7,0.429,0,1,0.0,2,4,0.5,0,3,3,0,0,0,0,0,8,4.4,-3,Sam Young
2011-04-27,25-330,MEM,AWAY,SAS,L (-7),1,32:18,7,12,0.583,1,2,0.5,3,3,1.0,2,4,6,0,2,1,1,2,18,15.9,11,Sam Young
2011-04-29,25-332,MEM,HOME,SAS,W (+8),1,22:01,4,6,0.667,1,1,1.0,0,0,,0,1,1,0,0,0,0,1,9,6.3,9,Sam Young
2011-05-01,25-334,MEM,AWAY,OKC,W (+13),1,24:58,4,8,0.5,0,1,0.0,0,0,,3,0,3,0,0,0,0,1,8,5.7,2,Sam Young
2011-05-03,25-336,MEM,AWAY,OKC,L (-9),1,25:36,6,11,0.545,0,1,0.0,0,0,,1,3,4,0,1,0,0,1,12,8.9,-6,Sam Young
2011-05-07,25-340,MEM,HOME,OKC,W (+8),1,15:30,2,6,0.333,0,0,,0,0,,0,3,3,0,1,0,2,0,4,0.5,-13,Sam Young
2011-05-09,25-342,MEM,HOME,OKC,L (-10),1,15:44,0,4,0.0,0,0,,0,0,,0,1,1,1,1,0,0,2,0,-1.6,1,Sam Young
2011-05-11,25-344,MEM,AWAY,OKC,L (-27),1,21:58,2,7,0.286,0,0,,0,0,,0,2,2,0,0,1,1,2,4,-0.6,-3,Sam Young
2011-05-13,25-346,MEM,HOME,OKC,W (+12),0,11:33,3,7,0.429,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,1,7,2.5,-13,Sam Young
2011-05-15,25-348,MEM,AWAY,OKC,L (-15),0,7:53,2,6,0.333,0,0,,0,0,,1,0,1,0,0,0,0,1,4,0.9,4,Sam Young
