DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2002-04-20,40-025,UTA,AWAY,SAC,L (-3),1,35:21,4,10,0.4,0,1,0.0,2,2,1.0,1,3,4,12,3,0,5,4,10,11.0,0,John Stockton
2002-04-23,40-028,UTA,AWAY,SAC,W (+7),1,38:55,4,9,0.444,0,0,,5,5,1.0,0,4,4,12,2,0,1,3,13,17.7,9,John Stockton
2002-04-27,40-032,UTA,HOME,SAC,L (-3),1,29:11,5,9,0.556,1,2,0.5,4,5,0.8,1,4,5,7,4,0,1,6,15,17.7,6,John Stockton
2002-04-29,40-034,UTA,HOME,SAC,L (-5),1,38:14,5,12,0.417,1,4,0.25,1,1,1.0,1,2,3,9,2,1,1,3,12,13.7,-6,John Stockton
2001-04-21,39-026,UTA,HOME,DAL,W (+2),1,36:57,3,7,0.429,0,2,0.0,6,7,0.857,3,3,6,18,1,2,2,4,12,22.3,19,John Stockton
2001-04-24,39-029,UTA,HOME,DAL,W (+11),1,42:25,4,8,0.5,0,2,0.0,9,11,0.818,3,0,3,9,3,0,3,5,17,18.6,0,John Stockton
2001-04-28,39-033,UTA,AWAY,DAL,L (-3),1,36:10,6,11,0.545,0,2,0.0,0,1,0.0,2,9,11,10,0,0,2,5,12,13.4,9,John Stockton
2001-05-01,39-036,UTA,AWAY,DAL,L (-30),1,31:11,2,7,0.286,0,2,0.0,0,2,0.0,1,4,5,9,2,0,0,1,4,8.9,-19,John Stockton
2001-05-03,39-038,UTA,HOME,DAL,L (-1),1,39:54,2,4,0.5,0,0,,0,0,,2,1,3,11,4,1,0,4,4,14.5,0,John Stockton
2000-04-22,38-027,UTA,HOME,SEA,W (+11),1,33:46,4,10,0.4,2,2,1.0,0,0,,2,1,3,10,2,0,2,5,10,11.3,22,John Stockton
2000-04-24,38-029,UTA,HOME,SEA,W (+14),1,29:54,9,11,0.818,2,2,1.0,1,2,0.5,0,2,2,11,2,0,4,1,21,22.4,25,John Stockton
2000-04-29,38-034,UTA,AWAY,SEA,L (-11),1,37:39,1,8,0.125,0,1,0.0,2,4,0.5,2,1,3,13,3,0,2,4,4,8.2,-7,John Stockton
2000-05-03,38-038,UTA,AWAY,SEA,L (-11),1,39:33,4,9,0.444,1,1,1.0,4,4,1.0,0,1,1,12,2,1,1,4,13,17.1,-3,John Stockton
2000-05-05,38-040,UTA,HOME,SEA,W (+3),1,40:40,6,9,0.667,1,1,1.0,4,5,0.8,2,5,7,15,1,1,3,4,17,23.2,8,John Stockton
2000-05-07,38-042,UTA,AWAY,POR,L (-19),1,23:13,3,7,0.429,0,1,0.0,4,6,0.667,0,2,2,6,0,0,2,3,10,7.1,-5,John Stockton
2000-05-09,38-044,UTA,AWAY,POR,L (-18),1,29:37,4,8,0.5,0,1,0.0,1,2,0.5,0,2,2,6,2,0,2,3,9,8.2,-21,John Stockton
2000-05-11,38-046,UTA,HOME,POR,L (-19),1,40:42,2,8,0.25,0,4,0.0,0,0,,1,4,5,12,1,0,4,2,4,5.7,-13,John Stockton
2000-05-14,38-049,UTA,HOME,POR,W (+3),1,37:13,6,12,0.5,1,3,0.333,5,5,1.0,0,3,3,9,0,0,3,3,18,15.0,5,John Stockton
2000-05-16,38-051,UTA,AWAY,POR,L (-2),1,36:22,2,7,0.286,0,2,0.0,2,2,1.0,0,2,2,9,0,0,3,1,6,5.4,3,John Stockton
2003-04-19,41-024,UTA,AWAY,SAC,L (-6),1,34:08,5,10,0.5,0,1,0.0,3,3,1.0,2,3,5,3,2,0,2,5,13,10.4,2,John Stockton
2003-04-21,41-026,UTA,AWAY,SAC,L (-13),1,20:48,4,7,0.571,0,0,,0,0,,0,2,2,2,2,0,2,0,8,6.7,-15,John Stockton
2003-04-26,41-031,UTA,HOME,SAC,W (+3),1,32:57,3,6,0.5,0,0,,9,9,1.0,2,1,3,7,2,0,2,4,15,17.0,-3,John Stockton
2003-04-28,41-033,UTA,HOME,SAC,L (-17),1,32:54,3,9,0.333,0,0,,6,6,1.0,0,5,5,7,2,1,5,1,12,10.6,-12,John Stockton
2003-04-30,41-035,UTA,AWAY,SAC,L (-20),1,27:39,3,7,0.429,0,0,,2,2,1.0,1,0,1,7,0,0,3,3,8,5.7,-14,John Stockton
