DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2019-04-15,24-102,BRK,AWAY,PHI,L (-22),0,19:02,5,10,.500,0,0,,5,6,.833,0,3,3,1,0,1,1,0,15,10.9,-3,Rondae Hollis-Jefferson
2019-04-18,24-105,BRK,HOME,PHI,L (-16),0,15:29,2,7,.286,0,0,,10,13,.769,2,2,4,3,1,0,0,0,14,13.8,+1,Rondae Hollis-Jefferson
2019-04-20,24-107,BRK,HOME,PHI,L (-4),0,12:55,0,3,.000,0,0,,3,4,.750,1,2,3,1,0,2,1,3,3,1.7,-13,Rondae Hollis-Jefferson
2019-04-23,24-110,BRK,AWAY,PHI,L (-22),0,15:01,9,13,.692,1,1,1.000,2,2,1.000,0,2,2,1,0,2,1,4,21,15.6,+6,Rondae Hollis-Jefferson
2021-05-24,26-141,POR,AWAY,DEN,L (-19),0,3:36,1,1,1.000,0,0,,0,1,.000,0,2,2,0,0,0,0,0,2,1.9,+2,Rondae Hollis-Jefferson
2021-05-27,26-144,POR,HOME,DEN,L (-5),0,4:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,Rondae Hollis-Jefferson
2021-05-29,26-146,POR,HOME,DEN,W (+20),0,8:55,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,3,2,1.5,-5,Rondae Hollis-Jefferson
2021-06-01,26-149,POR,AWAY,DEN,L (-7),0,8:53,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,4,3.6,-21,Rondae Hollis-Jefferson
2021-06-03,26-151,POR,HOME,DEN,L (-11),0,9:28,1,2,.500,0,0,,0,0,,2,1,3,0,1,1,0,1,2,4.0,+3,Rondae Hollis-Jefferson
2020-08-17,25-227,TOR,HOME,BRK,W (+24),0,11:30,1,3,.333,0,0,,4,4,1.000,2,0,2,0,0,1,0,1,6,6.0,+5,Rondae Hollis-Jefferson
2020-08-19,25-229,TOR,HOME,BRK,W (+5),0,6:26,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,1,0,1.2,+5,Rondae Hollis-Jefferson
2020-08-23,25-233,TOR,AWAY,BRK,W (+28),0,12:00,2,5,.400,0,1,.000,0,2,.000,2,1,3,2,1,0,1,2,4,2.8,-1,Rondae Hollis-Jefferson
2020-08-30,25-240,TOR,HOME,BOS,L (-18),0,1:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,Rondae Hollis-Jefferson
2020-09-07,25-248,TOR,HOME,BOS,L (-22),0,6:52,1,2,.500,0,0,,2,2,1.000,1,2,3,1,0,0,0,1,4,4.6,-2,Rondae Hollis-Jefferson
