DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2016-04-17,20-237,POR,AWAY,LAC,L (-20),0,7:04,0,2,.000,0,0,,0,0,,1,1,2,1,1,0,0,1,0,0.9,-2,Noah Vonleh
2016-04-20,20-240,POR,AWAY,LAC,L (-21),0,1:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,Noah Vonleh
2016-04-25,20-245,POR,HOME,LAC,W (+14),0,0:38,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.7,0,Noah Vonleh
2016-04-27,20-247,POR,AWAY,LAC,W (+10),0,0:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,Noah Vonleh
2016-05-01,20-251,POR,AWAY,GSW,L (-12),0,1:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3,Noah Vonleh
2016-05-07,20-257,POR,HOME,GSW,W (+12),0,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,Noah Vonleh
2017-04-16,21-235,POR,AWAY,GSW,L (-12),1,23:03,1,5,0.2,0,0,,0,0,,1,4,5,4,0,0,2,4,2,0.0,-10,Noah Vonleh
2017-04-19,21-238,POR,AWAY,GSW,L (-29),1,19:15,1,3,0.333,0,0,,1,3,0.333,2,1,3,1,1,1,1,1,3,3.2,-29,Noah Vonleh
2017-04-22,21-241,POR,HOME,GSW,L (-6),0,25:24,5,8,0.625,0,0,,0,0,,4,3,7,3,0,1,3,4,10,8.3,-2,Noah Vonleh
2017-04-24,21-243,POR,HOME,GSW,L (-25),0,32:32,1,2,0.5,0,0,,1,2,0.5,2,12,14,0,0,1,0,2,3,6.5,-7,Noah Vonleh
2020-08-21,24-363,DEN,AWAY,UTA,L (-37),0,3:08,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,Noah Vonleh
