SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2010-11,24.0,GSW,NBA,PF,23.0,0.0,196.0,5.9,13.9,0.426,0.0,0.0,0.0,5.9,13.9,0.426,2.8,4.9,0.579,5.9,9.0,15.0,2.6,1.0,1.3,2.3,7.2,14.7,102.0,110.0,Jeff Adrien
2011-12,25.0,HOU,NBA,PF,8.0,0.0,63.0,5.8,13.3,0.438,0.0,0.0,0.0,5.8,13.3,0.438,5.8,10.0,0.583,4.2,14.1,18.3,0.8,0.0,1.7,1.7,10.8,17.5,106.0,103.0,Jeff Adrien
2012-13,26.0,CHA,NBA,PF,52.0,5.0,713.0,5.3,12.4,0.429,0.0,0.1,0.0,5.3,12.2,0.434,4.8,7.4,0.65,5.0,9.4,14.4,2.7,1.3,2.0,2.4,5.9,15.4,105.0,109.0,Jeff Adrien
2013-14,27.0,TOT,NBA,PF,53.0,12.0,961.0,7.8,14.9,0.52,0.0,0.0,0.0,7.8,14.9,0.52,4.1,6.5,0.639,5.5,11.1,16.6,2.1,1.3,2.0,2.1,5.9,19.7,114.0,106.0,Jeff Adrien
2013-14,27.0,CHA,NBA,PF,25.0,0.0,256.0,4.5,8.1,0.55,0.0,0.0,0.0,4.5,8.1,0.55,2.6,5.1,0.52,6.7,11.2,17.8,1.4,1.4,3.0,1.6,7.1,11.6,119.0,99.0,Jeff Adrien
2013-14,27.0,MIL,NBA,PF,28.0,12.0,705.0,9.0,17.4,0.515,0.0,0.0,0.0,9.0,17.4,0.515,4.7,7.0,0.67,5.1,11.1,16.2,2.3,1.3,1.6,2.3,5.4,22.6,113.0,109.0,Jeff Adrien
2014-15,28.0,MIN,NBA,PF,17.0,0.0,215.0,4.5,10.4,0.432,0.0,0.0,0.0,4.5,10.4,0.432,5.2,9.0,0.579,5.4,12.8,18.2,3.5,0.9,2.1,2.1,7.1,14.2,109.0,108.0,Jeff Adrien
2009-10,21.0,HOU,NBA,SF,74.0,4.0,1488.0,8.5,19.4,0.441,3.2,8.5,0.369,5.4,10.8,0.497,2.3,3.0,0.77,1.3,6.2,7.5,3.0,1.2,0.4,1.6,2.9,22.5,111.0,110.0,Chase Budinger
2010-11,22.0,HOU,NBA,SF,78.0,22.0,1738.0,8.2,19.2,0.425,2.6,8.0,0.325,5.6,11.2,0.497,3.5,4.0,0.855,1.5,6.7,8.2,3.7,1.2,0.5,2.0,3.3,22.4,110.0,110.0,Chase Budinger
2011-12,23.0,HOU,NBA,SF,58.0,9.0,1298.0,8.4,19.0,0.442,3.5,8.8,0.402,4.8,10.2,0.476,2.2,2.8,0.771,1.5,7.2,8.8,3.0,1.2,0.3,2.2,2.6,22.5,110.0,107.0,Chase Budinger
