2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
170.0,0.491,346.0,3.0,0.333,9.0,23.0,58.0,5.0,196.0,173.0,0.487,355.0,112.0,0.752,149.0,61.0,33.0,NBA,1376.0,102.0,83.0,PF,461.0,2005-06,35.0,BOS,55.0,298.0,0.492,Ryan Gomes
322.0,0.473,681.0,16.0,0.381,42.0,24.0,119.0,13.0,282.0,338.0,0.467,723.0,189.0,0.811,233.0,73.0,60.0,NBA,2275.0,125.0,169.0,PF,881.0,2006-07,48.0,BOS,105.0,407.0,0.479,Ryan Gomes
333.0,0.491,678.0,59.0,0.33,179.0,25.0,145.0,10.0,342.0,392.0,0.457,857.0,190.0,0.83,229.0,82.0,74.0,NBA,2434.0,133.0,154.0,PF,1033.0,2007-08,65.0,MIN,96.0,475.0,0.492,Ryan Gomes
314.0,0.456,689.0,106.0,0.372,285.0,26.0,135.0,22.0,286.0,420.0,0.431,974.0,146.0,0.807,181.0,82.0,76.0,NBA,2614.0,106.0,183.0,SF,1092.0,2008-09,63.0,MIN,128.0,392.0,0.486,Ryan Gomes
253.0,0.475,533.0,74.0,0.372,199.0,27.0,124.0,16.0,272.0,327.0,0.447,732.0,104.0,0.825,126.0,76.0,64.0,NBA,2210.0,76.0,155.0,SF,832.0,2009-10,62.0,MIN,95.0,348.0,0.497,Ryan Gomes
135.0,0.459,294.0,72.0,0.341,211.0,28.0,118.0,12.0,193.0,207.0,0.41,505.0,61.0,0.718,85.0,76.0,62.0,NBA,2095.0,61.0,159.0,SF,547.0,2010-11,62.0,LAC,55.0,254.0,0.481,Ryan Gomes
27.0,0.409,66.0,4.0,0.138,29.0,29.0,12.0,0.0,47.0,31.0,0.326,95.0,8.0,0.727,11.0,32.0,2.0,NBA,425.0,14.0,34.0,SF,74.0,2011-12,16.0,LAC,15.0,61.0,0.347,Ryan Gomes
3.0,0.5,6.0,0.0,0.0,2.0,31.0,1.0,0.0,4.0,3.0,0.375,8.0,0.0,0.0,0.0,5.0,0.0,NBA,34.0,0.0,5.0,SF,6.0,2013-14,0.0,OKC,1.0,4.0,0.375,Ryan Gomes
60.0,0.508,118.0,6.0,0.3,20.0,20.0,18.0,4.0,31.0,66.0,0.478,138.0,29.0,0.784,37.0,32.0,3.0,NBA,374.0,10.0,41.0,SG,167.0,2005-06,13.0,BOS,22.0,41.0,0.5,Gerald Green
215.0,0.447,481.0,95.0,0.368,258.0,21.0,83.0,24.0,140.0,310.0,0.419,739.0,128.0,0.805,159.0,81.0,26.0,NBA,1780.0,68.0,198.0,SF,843.0,2006-07,41.0,BOS,120.0,208.0,0.484,Gerald Green
