SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2005-06,20.0,NOK,NBA,PF,29.0,1.0,268.0,5.6,14.1,0.4,0.0,0.0,0.0,5.6,14.1,0.4,2.4,3.8,0.632,3.6,10.1,13.7,0.6,0.6,1.4,2.2,3.6,13.7,90.0,106.0,Brandon Bass
2006-07,21.0,NOK,NBA,PF,21.0,3.0,162.0,4.9,14.4,0.341,0.0,0.3,0.0,4.9,14.1,0.349,3.9,5.3,0.75,4.3,9.9,14.1,1.0,0.7,1.0,3.3,5.3,13.8,86.0,106.0,Brandon Bass
2007-08,22.0,DAL,NBA,C,79.0,1.0,1557.0,8.4,16.9,0.499,0.0,0.1,0.0,8.4,16.7,0.503,5.5,6.7,0.822,4.1,7.8,11.9,2.0,0.8,1.6,2.8,5.1,22.4,112.0,106.0,Brandon Bass
2008-09,23.0,DAL,NBA,C,81.0,0.0,1574.0,8.4,16.9,0.496,0.0,0.2,0.0,8.4,16.7,0.502,6.1,7.0,0.867,4.3,7.9,12.2,1.4,0.9,1.8,2.9,4.7,22.9,113.0,108.0,Brandon Bass
2009-10,24.0,ORL,NBA,PF,50.0,3.0,648.0,9.6,18.8,0.511,0.0,0.0,0.0,9.6,18.8,0.511,4.2,5.1,0.825,4.3,5.9,10.2,1.5,1.0,2.2,2.5,5.6,23.3,112.0,104.0,Brandon Bass
2010-11,25.0,ORL,NBA,PF,76.0,51.0,1980.0,8.8,17.1,0.515,0.0,0.1,0.0,8.8,17.1,0.516,5.0,6.2,0.815,3.6,7.7,11.3,1.5,0.7,1.4,2.6,4.2,22.7,113.0,103.0,Brandon Bass
2011-12,26.0,BOS,NBA,PF,59.0,39.0,1868.0,8.6,18.0,0.479,0.0,0.0,0.0,8.6,18.0,0.479,3.8,4.6,0.81,2.7,7.7,10.4,1.6,1.0,1.5,1.8,3.8,21.0,103.0,99.0,Brandon Bass
2012-13,27.0,BOS,NBA,PF,81.0,69.0,2239.0,6.7,13.8,0.486,0.0,0.0,0.0,6.7,13.7,0.487,3.0,3.5,0.86,3.0,6.9,9.9,2.0,1.0,1.5,1.9,4.4,16.4,107.0,104.0,Brandon Bass
2013-14,28.0,BOS,NBA,PF,82.0,73.0,2266.0,8.0,16.5,0.486,0.0,0.1,0.333,7.9,16.3,0.487,4.7,5.4,0.858,3.7,7.0,10.7,2.0,0.8,1.6,2.3,4.3,20.7,111.0,108.0,Brandon Bass
2014-15,29.0,BOS,NBA,PF,82.0,43.0,1929.0,8.9,17.7,0.504,0.2,0.8,0.281,8.7,16.9,0.515,4.4,5.6,0.79,3.6,6.7,10.3,2.7,1.1,0.8,2.2,3.6,22.5,112.0,106.0,Brandon Bass
