DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2007-10-31,21-220,MEM,HOME,SAS,L (-3),0,21:15,2,6,.333,0,1,.000,4,4,1.000,0,5,5,4,0,1,1,1,8,8.2,-11,Kyle Lowry
2007-11-03,21-223,MEM,HOME,IND,L (-10),0,25:27,4,5,.800,0,0,,11,13,.846,1,2,3,6,2,0,6,5,19,15.8,+2,Kyle Lowry
2007-11-07,21-227,MEM,AWAY,SEA,W (+7),0,21:02,2,7,.286,1,1,1.000,3,5,.600,3,2,5,2,1,0,1,1,8,6.8,+1,Kyle Lowry
2007-11-09,21-229,MEM,AWAY,POR,L (-12),0,30:03,3,8,.375,1,2,.500,7,9,.778,5,2,7,3,0,0,2,4,14,11.4,-5,Kyle Lowry
2007-11-10,21-230,MEM,AWAY,UTA,L (-24),0,13:17,2,6,.333,0,1,.000,1,2,.500,0,2,2,2,1,0,5,2,5,-1.6,-6,Kyle Lowry
2007-11-13,21-233,MEM,HOME,HOU,W (+6),0,32:26,1,4,.250,0,1,.000,7,8,.875,0,8,8,3,0,0,0,1,9,10.3,+14,Kyle Lowry
2007-11-14,21-234,MEM,AWAY,MIL,L (-3),0,22:01,3,5,.600,0,0,,0,0,,2,1,3,3,2,0,4,2,6,4.7,-7,Kyle Lowry
2007-11-16,21-236,MEM,HOME,NOH,L (-2),0,31:04,4,10,.400,0,0,,1,2,.500,1,2,3,8,0,1,1,6,9,7.4,0,Kyle Lowry
2007-11-17,21-237,MEM,AWAY,DAL,L (-3),0,27:37,3,5,.600,1,1,1.000,0,0,,0,3,3,7,1,1,2,3,7,9.0,+3,Kyle Lowry
2007-11-19,21-239,MEM,HOME,SEA,W (+17),0,25:38,4,7,.571,0,1,.000,4,6,.667,0,2,2,2,1,1,1,1,12,10.2,-2,Kyle Lowry
2007-11-21,21-241,MEM,HOME,TOR,L (-6),0,25:46,3,8,.375,0,3,.000,5,6,.833,0,6,6,5,2,0,2,1,11,11.1,-9,Kyle Lowry
2007-11-23,21-243,MEM,AWAY,SAS,L (-13),0,21:45,3,8,.375,0,2,.000,2,3,.667,0,5,5,2,1,1,3,2,8,4.0,-14,Kyle Lowry
2007-11-24,21-244,MEM,HOME,WAS,W (+6),0,31:08,2,5,.400,0,1,.000,13,14,.929,0,5,5,5,0,0,6,5,17,10.9,0,Kyle Lowry
2007-11-27,21-247,MEM,AWAY,NJN,W (+7),0,23:57,3,9,.333,0,1,.000,4,7,.571,1,5,6,2,0,0,0,1,10,6.9,+8,Kyle Lowry
2007-11-28,21-248,MEM,AWAY,TOR,L (-12),0,30:40,3,9,.333,0,0,,6,10,.600,0,4,4,3,4,0,0,1,12,12.2,-5,Kyle Lowry
2007-12-01,21-251,MEM,HOME,MIN,W (+29),0,22:57,1,2,.500,0,1,.000,0,0,,1,5,6,6,1,0,0,1,2,8.0,+15,Kyle Lowry
2007-12-03,21-253,MEM,HOME,POR,L (-1),0,20:58,1,8,.125,0,1,.000,1,2,.500,0,2,2,3,2,1,1,0,3,1.8,-13,Kyle Lowry
2007-12-05,21-255,MEM,AWAY,HOU,L (-13),0,18:38,0,3,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,1,1,2,-0.8,-14,Kyle Lowry
2007-12-07,21-257,MEM,AWAY,NOH,L (-2),1,49:30,4,12,.333,0,4,.000,6,9,.667,0,9,9,9,1,1,4,5,14,10.7,-2,Kyle Lowry
2007-12-08,21-258,MEM,AWAY,ATL,L (-8),0,31:39,6,10,.600,0,1,.000,3,4,.750,2,2,4,4,2,1,2,2,15,14.7,+18,Kyle Lowry
2007-12-11,21-261,MEM,HOME,DET,L (-10),0,32:54,6,12,.500,2,4,.500,4,4,1.000,1,2,3,2,0,1,5,4,18,8.8,-3,Kyle Lowry
2007-12-14,21-264,MEM,HOME,LAC,L (-7),0,24:30,1,6,.167,0,1,.000,7,8,.875,1,3,4,3,1,1,4,5,9,4.2,-4,Kyle Lowry
2007-12-15,21-265,MEM,AWAY,ORL,W (+4),0,30:57,4,10,.400,2,5,.400,2,2,1.000,0,4,4,7,1,0,1,4,12,11.1,+9,Kyle Lowry
2007-12-17,21-267,MEM,HOME,GSW,L (-8),0,26:00,6,10,.600,2,4,.500,4,7,.571,2,3,5,3,1,0,2,3,18,14.4,-4,Kyle Lowry
2007-12-19,21-269,MEM,HOME,SAS,W (+3),0,14:29,1,2,.500,0,0,,0,0,,0,2,2,2,0,0,0,1,2,2.6,-1,Kyle Lowry
2007-12-21,21-271,MEM,AWAY,DET,L (-27),0,33:31,0,5,.000,0,3,.000,6,8,.750,0,2,2,0,1,0,1,4,6,0.7,-19,Kyle Lowry
2007-12-22,21-272,MEM,HOME,PHI,L (-2),0,14:07,1,3,.333,1,2,.500,0,0,,0,1,1,1,2,0,0,2,3,3.5,-13,Kyle Lowry
2007-12-26,21-276,MEM,HOME,NOH,L (-18),0,32:27,6,8,.750,1,3,.333,2,2,1.000,1,6,7,8,2,0,3,4,15,17.3,-13,Kyle Lowry
