DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2005-11-23,23-103,MIA,HOME,POR,W (+21),0,3:16,2,2,1.000,0,0,,0,0,,1,0,1,1,0,0,1,0,4,3.8,-2,Gerald Fitch
2005-11-28,23-108,MIA,HOME,NYK,W (+13),0,2:10,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,-4,Gerald Fitch
2005-12-07,23-117,MIA,AWAY,SAS,L (-14),0,0:45,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2,Gerald Fitch
2005-12-09,23-119,MIA,HOME,DEN,L (-8),0,11:41,2,6,.333,1,3,.333,0,0,,0,0,0,2,0,0,0,3,5,1.8,-2,Gerald Fitch
2005-12-11,23-121,MIA,HOME,WAS,W (+3),0,14:43,2,7,.286,1,5,.200,0,0,,0,0,0,1,1,0,1,2,5,0.8,-7,Gerald Fitch
2005-12-13,23-123,MIA,AWAY,CHI,W (+3),0,21:11,1,5,.200,0,3,.000,0,0,,1,4,5,2,0,0,1,3,2,0.0,+7,Gerald Fitch
2005-12-14,23-124,MIA,AWAY,MIL,W (+17),0,11:56,2,5,.400,0,0,,0,0,,0,1,1,1,1,1,1,3,4,1.8,+2,Gerald Fitch
2005-12-16,23-126,MIA,AWAY,PHI,W (+7),0,12:54,3,6,.500,2,4,.500,0,0,,0,1,1,4,0,0,1,3,8,5.9,-6,Gerald Fitch
2005-12-17,23-127,MIA,AWAY,CLE,L (-8),0,13:11,4,7,.571,1,2,.500,0,0,,0,1,1,1,0,0,0,0,9,6.7,+7,Gerald Fitch
2005-12-20,23-130,MIA,HOME,ATL,W (+19),0,22:43,4,7,.571,1,1,1.000,6,8,.750,2,3,5,2,1,0,2,3,15,12.4,-12,Gerald Fitch
2006-01-06,23-147,MIA,AWAY,PHO,L (-18),0,24:09,2,8,.250,0,2,.000,1,2,.500,0,4,4,6,0,1,1,1,5,4.5,-2,Gerald Fitch
2006-01-13,23-154,MIA,AWAY,SEA,W (+13),0,10:11,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-2.8,0,Gerald Fitch
2006-01-14,23-155,MIA,AWAY,UTA,W (+6),1,24:45,2,7,.286,0,1,.000,6,7,.857,0,1,1,4,0,0,3,2,10,4.8,0,Gerald Fitch
2006-01-26,23-167,MIA,HOME,PHO,L (-9),0,6:24,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-1.1,+3,Gerald Fitch
2006-01-27,23-168,MIA,AWAY,CHA,W (+6),0,26:27,3,7,.429,0,1,.000,0,0,,3,5,8,1,2,1,1,2,6,7.5,+17,Gerald Fitch
2006-01-29,23-170,MIA,AWAY,HOU,W (+6),0,16:06,1,6,.167,1,1,1.000,1,2,.500,0,1,1,3,1,1,1,0,4,2.9,0,Gerald Fitch
2006-01-30,23-171,MIA,HOME,LAC,W (+4),0,8:19,0,4,.000,0,0,,0,0,,0,0,0,2,0,0,0,3,0,-2.6,+1,Gerald Fitch
2006-02-09,23-181,MIA,AWAY,DAL,L (-36),0,8:37,2,3,.667,0,0,,1,2,.500,0,1,1,1,1,1,1,2,5,4.2,-6,Gerald Fitch
