DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2018-10-24,24-185,MIA,HOME,NYK,W (+23),0,9:51,1,3,.333,1,3,.333,0,0,,0,4,4,0,1,0,0,0,3,3.5,-2,Duncan Robinson
2018-11-09,24-201,MIA,HOME,IND,L (-8),0,5:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+4,Duncan Robinson
2018-11-14,24-206,MIA,AWAY,BRK,W (+13),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,Duncan Robinson
2018-11-20,24-212,MIA,HOME,BRK,L (-12),0,12:25,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,3,0.9,-1,Duncan Robinson
2019-02-08,24-292,MIA,AWAY,SAC,L (-6),0,5:16,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-5,Duncan Robinson
2019-02-11,24-295,MIA,AWAY,DEN,L (-16),0,1:53,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+2,Duncan Robinson
2019-02-23,24-307,MIA,HOME,DET,L (-23),0,12:49,1,2,.500,1,2,.500,1,2,.500,0,1,1,0,0,0,0,0,4,2.9,+1,Duncan Robinson
2019-02-25,24-309,MIA,HOME,PHO,L (-3),1,22:17,2,6,.333,1,5,.200,0,0,,0,1,1,1,1,0,1,3,5,1.4,-3,Duncan Robinson
2019-03-02,24-314,MIA,HOME,BRK,W (+29),0,5:46,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,0,0,6,4.3,+2,Duncan Robinson
2019-03-17,24-329,MIA,HOME,CHO,W (+18),0,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,,Duncan Robinson
2019-03-22,24-334,MIA,AWAY,MIL,L (-29),0,6:23,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,1.3,-6,Duncan Robinson
2019-03-28,24-340,MIA,HOME,DAL,W (+6),0,21:31,2,9,.222,1,7,.143,1,1,1.000,0,2,2,1,1,0,0,1,6,2.4,+1,Duncan Robinson
2019-03-30,24-342,MIA,AWAY,NYK,W (+8),0,8:51,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,3,0,-2.9,-11,Duncan Robinson
2019-04-09,24-352,MIA,HOME,PHI,W (+23),0,10:57,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,4,3.7,-3,Duncan Robinson
2019-04-10,24-353,MIA,AWAY,BRK,L (-19),0,36:00,5,12,.417,3,9,.333,2,3,.667,1,4,5,3,2,0,2,2,15,11.4,-10,Duncan Robinson
