DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
1999-11-02,26-278,VAN,HOME,POR,L (-20),0,9:59,1,4,.250,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,0.3,-9,Joe Stephens
1999-11-06,26-282,VAN,HOME,DEN,W (+15),0,21:24,3,8,.375,0,2,.000,0,0,,0,2,2,2,2,1,0,0,6,6.3,+11,Joe Stephens
1999-11-10,26-286,VAN,HOME,ATL,W (+5),0,6:17,1,4,.250,0,0,,0,0,,0,1,1,1,1,0,0,1,2,1.2,+8,Joe Stephens
1999-11-12,26-288,VAN,HOME,GSW,L (-10),0,12:43,0,2,.000,0,0,,0,0,,0,1,1,1,0,1,1,1,0,-1.1,+3,Joe Stephens
1999-11-14,26-290,VAN,HOME,LAC,W (+20),0,22:11,2,4,.500,0,0,,0,0,,1,3,4,2,1,0,0,3,4,4.8,+8,Joe Stephens
1999-11-16,26-292,VAN,AWAY,SAC,L (-4),0,14:56,0,5,.000,0,0,,1,2,.500,3,4,7,0,0,0,1,1,1,-1.0,+3,Joe Stephens
1999-11-18,26-294,VAN,HOME,SEA,L (-2),0,19:47,2,3,.667,0,0,,0,0,,3,3,6,0,0,1,3,1,4,3.0,+5,Joe Stephens
1999-11-21,26-297,VAN,HOME,MIN,L (-24),0,6:39,0,1,.000,0,0,,0,0,,1,0,1,1,1,0,0,0,0,1.7,+8,Joe Stephens
1999-11-23,26-299,VAN,AWAY,WAS,L (-2),0,10:22,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,2,2.6,+6,Joe Stephens
1999-11-24,26-300,VAN,AWAY,CHH,L (-16),0,4:51,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,1,0,2,0.7,-2,Joe Stephens
1999-11-26,26-302,VAN,AWAY,IND,L (-19),0,12:29,2,3,.667,0,1,.000,2,2,1.000,0,2,2,1,0,0,0,0,6,6.0,-11,Joe Stephens
1999-11-27,26-303,VAN,AWAY,MIN,L (-31),0,21:47,5,11,.455,0,3,.000,0,0,,2,3,5,2,2,0,0,2,10,9.2,-9,Joe Stephens
1999-11-29,26-305,VAN,HOME,HOU,L (-8),0,18:03,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,0,0,2,2.0,-1,Joe Stephens
