DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2014-10-28,36-066,LAL,HOME,HOU,L (-18),1,29:00,6,17,.353,0,1,.000,7,8,.875,0,3,3,2,1,0,1,5,19,9.4,-11,Kobe Bryant
2014-10-29,36-067,LAL,AWAY,PHO,L (-20),1,27:53,11,25,.440,2,4,.500,7,7,1.000,1,3,4,3,2,0,2,2,31,20.8,-26,Kobe Bryant
2014-10-31,36-069,LAL,HOME,LAC,L (-7),1,35:16,6,15,.400,1,5,.200,8,11,.727,0,4,4,7,2,0,3,5,21,14.8,-9,Kobe Bryant
2014-11-01,36-070,LAL,AWAY,GSW,L (-23),1,35:53,12,28,.429,1,6,.167,3,6,.500,1,5,6,1,2,0,7,3,28,8.7,-30,Kobe Bryant
2014-11-04,36-073,LAL,HOME,PHO,L (-6),1,44:15,14,37,.378,3,7,.429,8,12,.667,3,6,9,1,1,1,3,0,39,20.4,-5,Kobe Bryant
2014-11-09,36-078,LAL,HOME,CHO,W (+15),1,34:17,7,20,.350,1,5,.200,6,7,.857,0,6,6,4,1,0,4,1,21,10.6,+7,Kobe Bryant
2014-11-11,36-080,LAL,AWAY,MEM,L (-5),1,37:29,10,26,.385,3,10,.300,5,6,.833,1,6,7,6,4,0,3,3,28,19.9,+8,Kobe Bryant
2014-11-12,36-081,LAL,AWAY,NOP,L (-7),1,36:12,10,28,.357,5,11,.455,8,8,1.000,0,4,4,5,1,0,1,1,33,21.7,-14,Kobe Bryant
2014-11-14,36-083,LAL,HOME,SAS,L (-13),1,36:25,1,14,.071,0,5,.000,7,9,.778,0,4,4,6,1,2,4,1,9,2.2,-16,Kobe Bryant
2014-11-16,36-085,LAL,HOME,GSW,L (-21),1,31:22,15,34,.441,3,12,.250,11,16,.688,1,4,5,3,0,0,2,3,44,25.0,-34,Kobe Bryant
2014-11-18,36-087,LAL,AWAY,ATL,W (+5),1,36:57,10,18,.556,3,7,.429,5,5,1.000,0,4,4,3,1,0,3,4,28,19.1,+11,Kobe Bryant
2014-11-19,36-088,LAL,AWAY,HOU,W (+6),1,39:32,10,28,.357,1,7,.143,8,10,.800,0,5,5,7,1,0,3,0,29,17.0,+9,Kobe Bryant
2014-11-21,36-090,LAL,AWAY,DAL,L (-34),1,31:20,6,22,.273,1,4,.250,4,4,1.000,2,3,5,7,1,0,2,2,17,9.4,-29,Kobe Bryant
2014-11-23,36-092,LAL,HOME,DEN,L (-7),1,43:50,10,24,.417,0,2,.000,7,10,.700,2,4,6,4,0,0,4,1,27,14.0,-5,Kobe Bryant
2014-11-26,36-095,LAL,HOME,MEM,L (-6),1,35:16,5,15,.333,2,5,.400,10,10,1.000,2,2,4,2,0,0,4,1,22,12.5,-1,Kobe Bryant
