SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2008-09,20.0,MEM,NBA,PF,76.0,1464.0,0.43799999999999994,0.45899999999999996,0.44,0.485,0.0,0.36700000000000005,0.43799999999999994,0.5,0.667,0.7709999999999999,0.456,0.544,0.138,0.306,0.005,0.22399999999999998,95.0,91.0,0.0,88.0,86.0,84.0,45.0,2.0,-53.8,-81.4,Darrell Arthur
2009-10,21.0,MEM,NBA,PF,32.0,457.0,0.43200000000000005,0.461,0.434,0.49200000000000005,0.0,0.355,0.43200000000000005,0.501,0.5670000000000001,0.759,0.449,0.5429999999999999,0.205,0.3,0.006999999999999999,0.222,94.0,88.0,0.0,86.0,75.0,83.0,68.0,3.0,-20.2,-29.9,Darrell Arthur
2010-11,22.0,MEM,NBA,PF,80.0,1609.0,0.49700000000000005,0.45899999999999996,0.502,0.48700000000000004,0.0,0.358,0.49700000000000005,0.498,0.813,0.763,0.534,0.541,0.215,0.3,0.01,0.222,108.0,103.0,0.0,100.0,107.0,99.0,72.0,4.0,-2.0,-10.5,Darrell Arthur
2012-13,24.0,MEM,NBA,PF,59.0,970.0,0.451,0.45299999999999996,0.46,0.483,0.278,0.359,0.45799999999999996,0.496,0.7170000000000001,0.753,0.47700000000000004,0.535,0.128,0.27,0.05,0.243,100.0,95.0,77.0,92.0,95.0,89.0,47.0,21.0,-27.4,-43.5,Darrell Arthur
2013-14,25.0,DEN,NBA,SF,68.0,1161.0,0.395,0.45399999999999996,0.39899999999999997,0.488,0.375,0.36,0.424,0.501,0.855,0.7559999999999999,0.45899999999999996,0.541,0.151,0.284,0.156,0.259,87.0,82.0,104.0,85.0,113.0,85.0,53.0,60.0,-62.9,-72.0,Darrell Arthur
2014-15,26.0,DEN,NBA,PF,58.0,988.0,0.40399999999999997,0.449,0.47100000000000003,0.485,0.23600000000000002,0.35,0.43799999999999994,0.496,0.78,0.75,0.466,0.534,0.154,0.273,0.28600000000000003,0.268,90.0,97.0,68.0,88.0,104.0,87.0,56.0,107.0,-44.8,-56.0,Darrell Arthur
2015-16,27.0,DEN,NBA,PF,70.0,1516.0,0.452,0.452,0.473,0.491,0.385,0.354,0.498,0.502,0.755,0.757,0.514,0.541,0.10800000000000001,0.276,0.239,0.285,100.0,96.0,109.0,99.0,100.0,95.0,39.0,84.0,-4.4,-27.6,Darrell Arthur
2016-17,28.0,DEN,NBA,PF,41.0,639.0,0.442,0.457,0.429,0.503,0.45299999999999996,0.358,0.565,0.514,0.8640000000000001,0.772,0.583,0.552,0.102,0.271,0.544,0.316,97.0,85.0,127.0,110.0,112.0,106.0,38.0,172.0,22.1,13.8,Darrell Arthur
2017-18,29.0,DEN,NBA,PF,19.0,141.0,0.46799999999999997,0.46,0.583,0.51,0.348,0.36200000000000004,0.5529999999999999,0.521,0.667,0.767,0.5589999999999999,0.556,0.064,0.252,0.489,0.337,102.0,114.0,96.0,106.0,87.0,100.0,25.0,145.0,3.0,0.3,Darrell Arthur
2006-07,21.0,UTA,NBA,SG,56.0,675.0,0.528,0.45799999999999996,0.5539999999999999,0.485,0.0,0.358,0.528,0.496,0.675,0.752,0.5660000000000001,0.541,0.43,0.327,0.047,0.213,115.0,114.0,0.0,106.0,90.0,105.0,131.0,22.0,12.4,11.4,Ronnie Brewer
