# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
5.0,0.0,0.434,0.166,0.149,0.983,0.234,0.017,0.333,0.057,0.566,0.345,0.346,0.627,0.436,0.317,1.0,0.333,0.0,24.0,0.0,6.9,0.434,59.0,NBA,736.0,C,2004-05,TOR,Rafael Araújo
8.0,0.0,0.386,0.214,0.103,0.993,0.29,0.007,1.0,0.055,0.464,0.355,0.333,0.792,0.368,0.262,0.0,0.0,0.0,25.0,0.0,6.8,0.366,52.0,NBA,601.0,C,2005-06,TOR,Rafael Araújo
2.0,0.0,0.323,0.077,0.323,1.0,0.277,0.0,0.0,0.031,0.524,0.4,0.381,0.704,0.415,0.333,0.0,0.0,0.0,26.0,0.0,8.8,0.415,28.0,NBA,248.0,C,2006-07,UTA,Rafael Araújo
9.0,0.0,0.201,0.117,0.352,0.801,0.132,0.199,0.272,0.019,0.602,0.519,0.552,0.635,0.561,0.557,1.0,0.424,0.44,24.0,0.0,14.3,0.533,82.0,NBA,1553.0,C,2004-05,TOR,Matt Bonner
5.0,0.0,0.118,0.086,0.197,0.48,0.079,0.52,0.202,0.013,0.6,0.375,0.478,0.636,0.478,0.405,1.0,0.42,0.327,25.0,1.0,18.6,0.448,78.0,NBA,1710.0,PF,2005-06,TOR,Matt Bonner
4.0,0.0,0.181,0.101,0.122,0.603,0.198,0.397,0.191,0.017,0.628,0.458,0.483,0.586,0.49,0.383,0.972,0.383,0.278,26.0,0.0,15.1,0.447,56.0,NBA,653.0,PF,2006-07,SAS,Matt Bonner
3.0,0.0,0.131,0.086,0.162,0.529,0.151,0.471,0.212,0.01,0.763,0.36,0.383,0.68,0.487,0.432,1.0,0.336,0.345,27.0,0.0,17.0,0.416,68.0,NBA,853.0,PF,2007-08,SAS,Matt Bonner
4.0,0.0,0.131,0.103,0.151,0.5,0.116,0.5,0.231,0.009,0.6,0.491,0.556,0.682,0.552,0.548,1.0,0.44,0.452,28.0,0.0,17.4,0.496,81.0,NBA,1928.0,PF,2008-09,SAS,Matt Bonner
3.0,0.0,0.081,0.062,0.073,0.379,0.164,0.621,0.121,0.008,0.667,0.478,0.481,0.5,0.539,0.525,0.989,0.39,0.393,29.0,0.0,18.7,0.446,65.0,NBA,1161.0,PF,2009-10,SAS,Matt Bonner
3.0,0.0,0.084,0.07,0.111,0.38,0.116,0.62,0.243,0.008,0.71,0.462,0.512,0.582,0.475,0.279,1.0,0.457,0.375,30.0,0.0,19.3,0.464,66.0,NBA,1432.0,PF,2010-11,SAS,Matt Bonner
