SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2010-11,24.0,GSW,NBA,PF,23.0,0.0,196.0,5.9,13.9,0.426,0.0,0.0,0.0,5.9,13.9,0.426,2.8,4.9,0.579,5.9,9.0,15.0,2.6,1.0,1.3,2.3,7.2,14.7,102.0,110.0,Jeff Adrien
2011-12,25.0,HOU,NBA,PF,8.0,0.0,63.0,5.8,13.3,0.438,0.0,0.0,0.0,5.8,13.3,0.438,5.8,10.0,0.583,4.2,14.1,18.3,0.8,0.0,1.7,1.7,10.8,17.5,106.0,103.0,Jeff Adrien
2012-13,26.0,CHA,NBA,PF,52.0,5.0,713.0,5.3,12.4,0.429,0.0,0.1,0.0,5.3,12.2,0.434,4.8,7.4,0.65,5.0,9.4,14.4,2.7,1.3,2.0,2.4,5.9,15.4,105.0,109.0,Jeff Adrien
2013-14,27.0,TOT,NBA,PF,53.0,12.0,961.0,7.8,14.9,0.52,0.0,0.0,0.0,7.8,14.9,0.52,4.1,6.5,0.639,5.5,11.1,16.6,2.1,1.3,2.0,2.1,5.9,19.7,114.0,106.0,Jeff Adrien
2013-14,27.0,CHA,NBA,PF,25.0,0.0,256.0,4.5,8.1,0.55,0.0,0.0,0.0,4.5,8.1,0.55,2.6,5.1,0.52,6.7,11.2,17.8,1.4,1.4,3.0,1.6,7.1,11.6,119.0,99.0,Jeff Adrien
2013-14,27.0,MIL,NBA,PF,28.0,12.0,705.0,9.0,17.4,0.515,0.0,0.0,0.0,9.0,17.4,0.515,4.7,7.0,0.67,5.1,11.1,16.2,2.3,1.3,1.6,2.3,5.4,22.6,113.0,109.0,Jeff Adrien
2014-15,28.0,MIN,NBA,PF,17.0,0.0,215.0,4.5,10.4,0.432,0.0,0.0,0.0,4.5,10.4,0.432,5.2,9.0,0.579,5.4,12.8,18.2,3.5,0.9,2.1,2.1,7.1,14.2,109.0,108.0,Jeff Adrien
2013-14,20.0,CLE,NBA,PF,52.0,0.0,663.0,6.2,17.5,0.356,1.0,4.1,0.245,5.2,13.4,0.39,3.4,5.4,0.638,3.8,8.2,12.1,1.3,1.6,0.6,3.7,7.2,16.9,85.0,107.0,Anthony Bennett
2014-15,21.0,MIN,NBA,PF,57.0,3.0,894.0,7.1,16.9,0.421,0.4,1.3,0.304,6.7,15.6,0.431,2.3,3.6,0.641,3.0,9.3,12.3,2.7,1.5,0.9,2.0,4.9,16.9,96.0,111.0,Anthony Bennett
2015-16,22.0,TOR,NBA,PF,19.0,0.0,84.0,4.9,16.6,0.296,1.8,8.6,0.214,3.1,8.0,0.385,5.5,6.2,0.9,3.7,10.5,14.1,0.0,3.1,0.0,2.5,4.9,17.2,94.0,102.0,Anthony Bennett
