# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
0.0,0.0,0.0,0.014,0.159,0.174,0.0,0.826,0.228,0.0,0.0,0.0,0.364,1.0,0.333,0.0,0.8,0.439,0.615,23.0,1.0,24.4,0.42,23.0,NBA,246.0,PG,2005-06,ORL,Travis Diener
0.0,0.0,0.063,0.05,0.25,0.375,0.013,0.625,0.18,0.0,0.8,0.75,0.45,0.438,0.533,0.0,0.833,0.36,0.444,24.0,0.0,21.4,0.425,26.0,NBA,288.0,PG,2006-07,ORL,Travis Diener
0.0,0.0,0.074,0.084,0.26,0.458,0.04,0.542,0.155,0.0,0.531,0.417,0.402,0.282,0.431,0.471,0.743,0.318,0.306,25.0,0.0,20.1,0.37,66.0,NBA,1356.0,PG,2007-08,IND,Travis Diener
0.0,0.0,0.078,0.061,0.179,0.341,0.022,0.659,0.11,0.0,0.857,0.273,0.375,0.179,0.459,0.25,0.587,0.39,0.462,26.0,2.0,21.6,0.413,55.0,NBA,719.0,PG,2008-09,IND,Travis Diener
0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,1.0,0.143,0.0,27.0,0.0,23.2,0.2,9.0,NBA,51.0,PG,2009-10,TOT,Travis Diener
0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,27.0,0.0,24.5,0.167,4.0,NBA,25.0,PG,2009-10,IND,Travis Diener
0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27.0,0.0,21.2,0.25,5.0,NBA,26.0,PG,2009-10,POR,Travis Diener
43.0,0.0,0.446,0.123,0.111,1.0,0.32,0.0,0.0,0.135,0.705,0.341,0.486,0.686,0.524,0.355,0.0,0.0,0.0,22.0,0.0,5.8,0.524,69.0,NBA,1031.0,PF,2005-06,GSW,Ike Diogu
19.0,0.0,0.383,0.128,0.064,1.0,0.425,0.0,0.0,0.079,0.588,0.471,0.529,0.535,0.477,0.372,0.0,0.0,0.0,23.0,0.0,5.6,0.477,59.0,NBA,760.0,PF,2006-07,TOT,Ike Diogu
4.0,0.0,0.373,0.157,0.06,1.0,0.41,0.0,0.0,0.048,0.774,0.385,0.6,0.568,0.53,0.353,0.0,0.0,0.0,23.0,0.0,5.7,0.53,17.0,NBA,222.0,PF,2006-07,GSW,Ike Diogu
15.0,0.0,0.388,0.115,0.066,1.0,0.432,0.0,0.0,0.093,0.507,0.524,0.5,0.518,0.454,0.38,0.0,0.0,0.0,23.0,0.0,5.5,0.454,42.0,NBA,538.0,PF,2006-07,IND,Ike Diogu
9.0,0.0,0.418,0.127,0.134,1.0,0.321,0.0,0.0,0.075,0.554,0.412,0.5,0.453,0.478,0.395,0.0,0.0,0.0,24.0,0.0,6.5,0.478,30.0,NBA,305.0,PF,2007-08,IND,Ike Diogu
2.0,0.0,0.419,0.135,0.176,0.973,0.243,0.027,0.5,0.027,0.548,0.4,0.769,0.447,0.528,0.389,1.0,0.5,1.0,25.0,0.0,7.4,0.527,29.0,NBA,215.0,PF,2008-09,TOT,Ike Diogu
1.0,0.0,0.526,0.105,0.158,1.0,0.211,0.0,0.0,0.053,0.3,0.0,0.667,0.667,0.316,0.25,0.0,0.0,0.0,25.0,0.0,5.9,0.316,19.0,NBA,73.0,PF,2008-09,POR,Ike Diogu
1.0,0.0,0.382,0.145,0.182,0.964,0.255,0.036,0.5,0.018,0.667,0.5,0.8,0.406,0.604,0.429,1.0,0.5,1.0,25.0,0.0,8.0,0.6,10.0,NBA,142.0,PF,2008-09,SAC,Ike Diogu
15.0,0.0,0.547,0.061,0.122,1.0,0.27,0.0,0.0,0.101,0.741,0.444,0.278,0.723,0.561,0.35,0.0,0.0,0.0,27.0,0.0,5.2,0.561,36.0,NBA,470.0,PF,2010-11,LAC,Ike Diogu
0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,0.0,2.0,NBA,14.0,PF,2011-12,SAS,Ike Diogu
2.0,0.0,0.333,0.222,0.241,0.815,0.019,0.185,0.4,0.056,0.389,0.417,0.538,0.684,0.432,0.0,1.0,0.2,0.25,23.0,0.0,12.4,0.389,22.0,NBA,175.0,SG,2005-06,TOT,Stephen Graham
1.0,0.0,0.313,0.313,0.063,0.688,0.0,0.313,0.2,0.063,0.6,0.4,0.0,0.8,0.455,0.0,1.0,0.2,0.0,23.0,0.0,13.1,0.375,6.0,NBA,38.0,SG,2005-06,HOU,Stephen Graham
0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,23.0,0.0,22.4,0.2,3.0,NBA,20.0,SG,2005-06,CHI,Stephen Graham
1.0,0.0,0.394,0.182,0.364,0.97,0.03,0.03,1.0,0.061,0.308,0.5,0.583,0.643,0.438,0.0,0.0,0.0,0.0,23.0,0.0,10.5,0.424,13.0,NBA,117.0,SG,2005-06,CLE,Stephen Graham
0.0,0.0,0.35,0.1,0.225,0.725,0.05,0.275,0.455,0.025,0.357,0.25,0.778,0.643,0.483,0.5,1.0,0.273,0.4,24.0,0.0,13.0,0.425,14.0,NBA,165.0,SG,2006-07,POR,Stephen Graham
4.0,0.0,0.241,0.103,0.345,0.759,0.069,0.241,0.214,0.069,0.786,0.5,0.5,0.519,0.614,0.75,0.857,0.5,1.0,25.0,0.0,14.5,0.586,22.0,NBA,128.0,SF,2007-08,IND,Stephen Graham
15.0,0.0,0.27,0.105,0.309,0.742,0.059,0.258,0.333,0.059,0.609,0.37,0.342,0.593,0.453,0.467,1.0,0.303,0.227,26.0,1.0,14.6,0.414,52.0,NBA,684.0,SG,2008-09,IND,Stephen Graham
7.0,0.0,0.358,0.054,0.321,0.792,0.058,0.208,0.64,0.042,0.605,0.615,0.468,0.612,0.542,0.5,1.0,0.32,0.375,27.0,1.0,12.5,0.496,70.0,NBA,804.0,SG,2009-10,CHA,Stephen Graham
3.0,0.0,0.165,0.08,0.52,0.895,0.13,0.105,0.667,0.025,0.545,0.5,0.375,0.618,0.425,0.423,0.8,0.238,0.214,28.0,0.0,14.9,0.405,59.0,NBA,959.0,SG,2010-11,NJN,Stephen Graham
25.0,0.0,0.31,0.09,0.308,0.805,0.098,0.195,0.366,0.052,0.595,0.349,0.476,0.686,0.496,0.383,0.967,0.323,0.441,22.0,2.0,12.9,0.462,78.0,NBA,1765.0,SF,2005-06,IND,Danny Granger
32.0,0.0,0.236,0.078,0.248,0.668,0.106,0.332,0.347,0.039,0.668,0.309,0.386,0.552,0.497,0.511,0.945,0.382,0.41,23.0,1.0,14.9,0.459,82.0,NBA,2785.0,SF,2006-07,IND,Danny Granger
28.0,0.0,0.221,0.078,0.25,0.649,0.1,0.351,0.128,0.026,0.56,0.415,0.412,0.454,0.468,0.446,0.982,0.404,0.444,24.0,1.0,15.6,0.446,80.0,NBA,2876.0,SF,2007-08,IND,Danny Granger
20.0,0.0,0.198,0.104,0.242,0.648,0.103,0.352,0.064,0.016,0.609,0.391,0.43,0.373,0.47,0.379,0.951,0.404,0.448,25.0,1.0,15.8,0.447,67.0,NBA,2424.0,SF,2008-09,IND,Danny Granger
