SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2000-01,23.0,TOT,NBA,PG,65.0,24.0,1382.0,6.2,14.9,0.417,0.4,1.2,0.37,5.8,13.7,0.421,3.2,3.9,0.82,1.1,2.6,3.7,1.6,1.2,0.1,2.0,3.6,16.1,Courtney Alexander
2000-01,23.0,DAL,NBA,PG,38.0,6.0,472.0,4.7,13.6,0.348,0.2,0.8,0.3,4.5,12.8,0.351,2.5,3.4,0.733,1.5,3.3,4.8,1.6,1.2,0.2,1.6,5.8,12.2,Courtney Alexander
2000-01,23.0,WAS,NBA,PG,27.0,18.0,910.0,7.0,15.6,0.448,0.6,1.4,0.389,6.4,14.2,0.454,3.6,4.2,0.857,0.9,2.3,3.2,1.6,1.1,0.1,2.1,2.5,18.1,Courtney Alexander
2001-02,24.0,WAS,NBA,SG,56.0,28.0,1325.0,6.1,12.9,0.47,0.1,0.5,0.278,5.9,12.4,0.478,2.7,3.3,0.81,1.2,2.9,4.0,2.3,1.0,0.2,1.6,3.1,14.9,Courtney Alexander
2002-03,25.0,NOH,NBA,PG,66.0,7.0,1360.0,5.1,13.4,0.382,0.5,1.5,0.333,4.6,11.9,0.388,3.1,3.9,0.808,1.0,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8,Courtney Alexander
1991-92,21.0,NJN,NBA,PG,64.0,13.0,1086.0,6.2,15.9,0.39,0.1,0.4,0.231,6.1,15.5,0.394,2.4,3.2,0.745,1.3,3.0,4.2,6.7,2.2,0.3,3.2,2.3,14.9,Kenny Anderson
1992-93,22.0,NJN,NBA,PG,55.0,55.0,2010.0,6.6,15.2,0.435,0.1,0.4,0.28,6.5,14.8,0.44,3.2,4.2,0.776,0.9,3.1,4.0,8.0,1.7,0.2,2.7,2.5,16.6,Kenny Anderson
1993-94,23.0,NJN,NBA,PG,82.0,82.0,3135.0,6.6,15.9,0.417,0.5,1.5,0.303,6.2,14.3,0.429,4.0,4.9,0.818,1.0,2.7,3.7,9.0,1.8,0.2,3.1,2.3,17.7,Kenny Anderson
1994-95,24.0,NJN,NBA,PG,72.0,70.0,2689.0,5.5,13.8,0.399,1.3,3.9,0.33,4.2,9.9,0.426,4.7,5.5,0.841,1.0,2.4,3.3,9.1,1.4,0.2,3.0,2.5,17.0,Kenny Anderson
1995-96,25.0,TOT,NBA,PG,69.0,64.0,2344.0,5.4,12.8,0.418,1.4,3.9,0.359,3.9,8.9,0.445,4.0,5.2,0.769,1.0,2.2,3.1,8.8,1.7,0.2,2.2,2.7,16.1,Kenny Anderson
1995-96,25.0,NJN,NBA,PG,31.0,28.0,1042.0,4.9,13.1,0.376,1.2,3.4,0.364,3.7,9.7,0.381,5.2,6.5,0.803,1.3,2.2,3.5,8.5,1.8,0.3,2.0,2.5,16.3,Kenny Anderson
1995-96,25.0,CHH,NBA,PG,38.0,36.0,1302.0,5.7,12.6,0.454,1.5,4.3,0.357,4.1,8.2,0.505,3.0,4.1,0.727,0.7,2.1,2.8,9.1,1.6,0.2,2.4,2.9,16.0,Kenny Anderson
1996-97,26.0,POR,NBA,PG,82.0,81.0,3081.0,5.7,13.3,0.427,1.5,4.3,0.361,4.1,9.0,0.458,3.9,5.1,0.768,1.1,3.2,4.2,6.8,1.9,0.2,2.3,2.6,16.8,Kenny Anderson
1997-98,27.0,TOT,NBA,PG,61.0,56.0,1858.0,5.2,13.1,0.398,1.1,3.1,0.356,4.1,10.0,0.411,3.0,3.8,0.789,0.8,2.6,3.4,6.7,1.7,0.0,2.8,2.6,14.5,Kenny Anderson
1997-98,27.0,POR,NBA,PG,45.0,40.0,1472.0,5.0,12.9,0.387,1.1,3.3,0.353,3.8,9.6,0.398,2.7,3.5,0.772,0.9,2.4,3.3,6.0,1.5,0.0,2.8,2.4,13.9,Kenny Anderson
1997-98,27.0,BOS,NBA,PG,16.0,16.0,386.0,6.0,13.7,0.435,0.9,2.5,0.37,5.0,11.2,0.45,3.8,4.6,0.837,0.3,3.4,3.6,9.3,2.4,0.0,2.7,3.4,16.7,Kenny Anderson
1998-99,28.0,BOS,NBA,PG,34.0,33.0,1010.0,5.7,12.7,0.451,0.2,0.9,0.25,5.5,11.9,0.465,3.0,3.6,0.832,0.9,2.8,3.7,6.9,1.2,0.1,2.5,2.8,14.7,Kenny Anderson
1999-00,29.0,BOS,NBA,PG,82.0,82.0,2593.0,6.0,13.7,0.44,1.2,3.1,0.386,4.8,10.6,0.456,2.7,3.5,0.775,0.8,2.4,3.1,5.8,1.9,0.1,1.8,3.2,16.0,Kenny Anderson
2000-01,30.0,BOS,NBA,PG,33.0,28.0,849.0,3.7,9.6,0.388,0.5,1.4,0.333,3.3,8.2,0.397,2.5,3.0,0.831,0.7,2.4,3.1,5.7,1.9,0.1,2.2,2.6,10.4,Kenny Anderson
2001-02,31.0,BOS,NBA,PG,76.0,76.0,2430.0,4.6,10.6,0.436,0.1,0.5,0.273,4.5,10.1,0.444,1.5,2.0,0.742,0.8,3.2,4.1,6.0,2.1,0.1,1.8,3.1,10.8,Kenny Anderson
2002-03,32.0,TOT,NBA,PG,61.0,2.0,1135.0,5.2,12.1,0.427,0.0,0.2,0.143,5.1,11.9,0.432,1.4,1.8,0.789,1.0,3.2,4.2,6.3,1.8,0.2,2.4,3.4,11.8,Kenny Anderson
2002-03,32.0,SEA,NBA,PG,38.0,1.0,689.0,5.3,12.1,0.44,0.0,0.3,0.0,5.3,11.9,0.449,1.5,1.8,0.829,0.9,3.7,4.5,6.3,2.1,0.1,1.7,3.3,12.2,Kenny Anderson
2002-03,32.0,NOH,NBA,PG,23.0,1.0,446.0,4.9,12.1,0.407,0.1,0.2,0.5,4.8,11.9,0.405,1.3,1.8,0.727,1.1,2.5,3.6,6.2,1.5,0.3,3.4,3.5,11.2,Kenny Anderson
2003-04,33.0,IND,NBA,PG,44.0,31.0,905.0,4.5,10.2,0.441,0.0,0.2,0.25,4.5,10.0,0.444,1.4,1.9,0.729,0.8,2.5,3.2,5.0,1.0,0.2,2.0,2.9,10.4,Kenny Anderson
