SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2003-04,19.0,DEN,NBA,SF,82.0,82.0,2995.0,10.7,25.2,0.426,1.2,3.7,0.322,9.5,21.5,0.444,7.0,9.0,0.777,3.1,5.4,8.6,3.9,1.7,0.7,4.2,3.9,29.6,102.0,105.0,Carmelo Anthony
2004-05,20.0,DEN,NBA,SF,75.0,75.0,2608.0,10.4,24.2,0.431,0.8,3.1,0.266,9.6,21.1,0.455,9.0,11.3,0.796,2.8,5.6,8.4,3.8,1.3,0.6,4.4,4.5,30.7,103.0,107.0,Carmelo Anthony
2005-06,21.0,DEN,NBA,SF,80.0,80.0,2941.0,13.1,27.3,0.481,0.6,2.6,0.243,12.5,24.7,0.506,10.0,12.3,0.808,2.1,4.7,6.8,3.8,1.5,0.7,3.8,4.0,36.9,110.0,108.0,Carmelo Anthony
2006-07,22.0,DEN,NBA,SF,65.0,65.0,2486.0,13.7,28.8,0.476,0.8,3.0,0.268,12.9,25.8,0.499,9.1,11.3,0.808,2.8,4.9,7.7,4.9,1.5,0.5,4.6,4.0,37.3,109.0,108.0,Carmelo Anthony
2007-08,23.0,DEN,NBA,SF,77.0,77.0,2806.0,12.5,25.4,0.492,1.0,2.8,0.354,11.5,22.6,0.509,8.0,10.1,0.786,3.1,6.7,9.8,4.4,1.7,0.7,4.3,4.3,33.9,109.0,107.0,Carmelo Anthony
2008-09,24.0,DEN,NBA,SF,66.0,66.0,2277.0,12.0,27.0,0.443,1.4,3.8,0.371,10.6,23.2,0.455,8.3,10.5,0.793,2.4,7.7,10.1,5.0,1.7,0.5,4.5,4.4,33.6,105.0,107.0,Carmelo Anthony
2009-10,25.0,DEN,NBA,SF,69.0,69.0,2634.0,13.2,28.9,0.458,1.1,3.6,0.316,12.1,25.3,0.478,9.8,11.8,0.83,2.9,5.8,8.7,4.3,1.7,0.6,4.0,4.3,37.4,110.0,109.0,Carmelo Anthony
2010-11,26.0,TOT,NBA,SF,77.0,77.0,2751.0,12.5,27.4,0.455,1.7,4.6,0.378,10.8,22.9,0.47,9.3,11.0,0.838,2.2,8.1,10.3,4.0,1.2,0.8,3.8,4.1,36.0,109.0,108.0,Carmelo Anthony
2010-11,26.0,DEN,NBA,SF,50.0,50.0,1774.0,12.4,27.4,0.452,1.2,3.6,0.333,11.2,23.8,0.47,9.7,11.8,0.823,2.2,8.6,10.8,4.0,1.2,0.9,4.0,3.8,35.6,107.0,107.0,Carmelo Anthony
2010-11,26.0,NYK,NBA,SF,27.0,27.0,977.0,12.7,27.6,0.461,2.7,6.4,0.424,10.0,21.1,0.472,8.4,9.7,0.872,2.1,7.2,9.3,4.2,1.3,0.8,3.3,4.6,36.5,114.0,111.0,Carmelo Anthony
2011-12,27.0,NYK,NBA,SF,55.0,55.0,1876.0,12.1,28.2,0.43,1.9,5.6,0.335,10.2,22.6,0.454,8.1,10.1,0.804,2.4,7.0,9.4,5.5,1.7,0.7,4.0,4.3,34.2,106.0,102.0,Carmelo Anthony
2012-13,28.0,NYK,NBA,PF,67.0,67.0,2482.0,14.4,32.1,0.449,3.4,8.9,0.379,11.0,23.2,0.476,9.2,11.0,0.83,2.9,7.0,9.9,3.7,1.1,0.7,3.8,4.4,41.4,112.0,108.0,Carmelo Anthony
2013-14,29.0,NYK,NBA,PF,77.0,77.0,2982.0,13.2,29.3,0.452,3.0,7.4,0.402,10.3,21.9,0.469,8.2,9.6,0.848,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,113.0,108.0,Carmelo Anthony
2014-15,30.0,NYK,NBA,SF,40.0,40.0,1428.0,13.2,29.7,0.444,2.2,6.6,0.341,10.9,23.1,0.474,7.0,8.7,0.797,2.7,7.1,9.7,4.5,1.5,0.6,3.3,3.2,35.6,106.0,110.0,Carmelo Anthony
2015-16,31.0,NYK,NBA,SF,72.0,72.0,2530.0,11.5,26.6,0.434,2.1,6.3,0.339,9.4,20.3,0.463,6.8,8.2,0.829,2.0,9.3,11.3,6.1,1.3,0.8,3.6,3.7,32.0,107.0,107.0,Carmelo Anthony
2016-17,32.0,NYK,NBA,SF,74.0,74.0,2538.0,11.9,27.4,0.433,3.0,8.3,0.359,8.9,19.1,0.466,6.0,7.2,0.833,1.2,7.4,8.6,4.2,1.2,0.7,3.0,3.9,32.7,108.0,113.0,Carmelo Anthony
2017-18,33.0,OKC,NBA,PF,78.0,78.0,2501.0,9.4,23.2,0.404,3.4,9.4,0.357,6.0,13.8,0.437,2.9,3.8,0.767,1.3,7.7,9.0,2.0,0.9,1.0,2.0,3.9,25.0,104.0,109.0,Carmelo Anthony
2018-19,34.0,HOU,NBA,PF,10.0,2.0,294.0,8.2,20.2,0.405,3.5,10.7,0.328,4.7,9.5,0.491,2.5,3.7,0.682,1.5,7.5,9.0,0.8,0.7,1.2,1.3,5.3,22.4,103.0,112.0,Carmelo Anthony
2019-20,35.0,POR,NBA,PF,58.0,58.0,1902.0,8.4,19.6,0.43,2.2,5.7,0.385,6.2,13.9,0.448,3.4,4.0,0.845,1.8,7.4,9.2,2.1,1.2,0.7,2.5,4.3,22.4,104.0,115.0,Carmelo Anthony
2020-21,36.0,POR,NBA,PF,69.0,3.0,1690.0,9.4,22.4,0.421,3.8,9.4,0.409,5.6,13.0,0.429,4.0,4.4,0.89,0.9,5.3,6.2,3.0,1.3,1.1,1.8,4.2,26.7,112.0,117.0,Carmelo Anthony
