SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PLAYER
2005-06,21.0,MIL,NBA,PF,82.0,2348.0,15.2,0.555,0.005,0.32,9.4,19.8,14.5,13.4,1.1,2.3,15.3,15.9,3.1,2.4,5.5,0.113,-0.3,0.7,0.4,1.4,Andrew Bogut
2006-07,22.0,MIL,NBA,C,66.0,2258.0,15.5,0.566,0.008,0.308,8.7,21.9,15.2,13.9,1.1,1.2,17.4,17.3,2.6,1.4,4.0,0.085,0.2,-0.2,0.0,1.2,Andrew Bogut
2007-08,23.0,MIL,NBA,C,78.0,2720.0,17.5,0.532,0.008,0.354,10.2,23.4,16.5,12.4,1.2,3.9,14.1,20.2,2.6,2.3,4.8,0.085,0.0,0.0,0.0,1.4,Andrew Bogut
2008-09,24.0,MIL,NBA,C,36.0,1124.0,16.2,0.586,0.0,0.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,1.0,1.6,2.6,0.112,0.0,1.3,1.3,1.0,Andrew Bogut
2009-10,25.0,MIL,NBA,C,69.0,2229.0,20.7,0.54,0.002,0.26,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,2.6,4.8,7.5,0.161,0.8,2.2,3.1,2.8,Andrew Bogut
2010-11,26.0,MIL,NBA,C,65.0,2297.0,16.7,0.496,0.005,0.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,0.3,5.1,5.4,0.112,-1.0,2.4,1.3,1.9,Andrew Bogut
2011-12,27.0,MIL,NBA,C,12.0,364.0,14.9,0.465,0.007,0.169,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,-0.1,0.6,0.5,0.062,-1.9,2.3,0.5,0.2,Andrew Bogut
2012-13,28.0,GSW,NBA,C,32.0,786.0,13.8,0.463,0.005,0.207,9.8,24.1,17.2,12.5,1.3,5.5,14.8,13.4,0.4,1.4,1.7,0.106,-1.4,2.8,1.4,0.7,Andrew Bogut
2013-14,29.0,GSW,NBA,C,67.0,1769.0,17.0,0.61,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,2.4,4.0,6.5,0.176,-0.2,3.2,3.0,2.2,Andrew Bogut
2014-15,30.0,GSW,NBA,C,67.0,1583.0,15.8,0.565,0.0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-0.9,3.3,2.4,1.8,Andrew Bogut
2015-16,31.0,GSW,NBA,C,70.0,1451.0,15.9,0.623,0.004,0.179,9.5,26.0,18.3,14.8,1.1,5.8,21.6,11.4,2.6,2.9,5.4,0.18,-0.9,3.2,2.4,1.6,Andrew Bogut
2016-17,32.0,TOT,NBA,C,27.0,583.0,9.3,0.46,0.012,0.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,0.055,-5.2,2.6,-2.6,-0.1,Andrew Bogut
2016-17,32.0,DAL,NBA,C,26.0,582.0,9.4,0.46,0.012,0.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,0.055,-5.1,2.6,-2.5,-0.1,Andrew Bogut
2016-17,32.0,CLE,NBA,C,1.0,1.0,-35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-50.1,5.1,-45.0,0.0,Andrew Bogut
2017-18,33.0,LAL,NBA,C,24.0,216.0,10.9,0.696,0.0,0.08,12.9,25.4,19.2,9.1,0.9,4.9,42.3,8.8,0.1,0.3,0.4,0.094,-4.7,1.9,-2.8,-0.1,Andrew Bogut
2018-19,34.0,GSW,NBA,C,11.0,134.0,13.4,0.523,0.0,0.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.1,0.2,0.3,0.111,-3.7,0.8,-2.9,0.0,Andrew Bogut
2006-07,19.0,MIL,NBA,PF,66.0,973.0,12.1,0.5,0.408,0.245,6.9,16.0,11.4,7.8,1.4,1.4,11.3,21.0,0.5,0.5,1.0,0.051,-1.4,-1.5,-2.9,-0.2,Ersan İlyasova
2009-10,22.0,MIL,NBA,PF,81.0,1898.0,15.7,0.526,0.331,0.217,9.0,22.6,15.5,7.5,1.5,1.0,8.2,20.8,2.5,3.3,5.8,0.146,0.1,0.3,0.4,1.1,Ersan İlyasova
2010-11,23.0,MIL,NBA,PF,60.0,1505.0,14.3,0.516,0.239,0.205,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,1.1,2.7,3.8,0.121,-1.2,0.6,-0.6,0.5,Ersan İlyasova
2011-12,24.0,MIL,NBA,PF,60.0,1655.0,20.5,0.577,0.188,0.307,12.7,22.8,17.6,7.0,1.3,2.0,10.1,20.1,4.4,2.0,6.4,0.185,3.1,-1.1,1.9,1.6,Ersan İlyasova
2012-13,25.0,MIL,NBA,PF,73.0,2012.0,18.3,0.552,0.267,0.196,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,4.1,2.5,6.7,0.159,2.0,0.0,2.0,2.0,Ersan İlyasova
2013-14,26.0,MIL,NBA,PF,55.0,1478.0,13.8,0.486,0.226,0.225,8.0,18.8,13.3,8.4,1.6,0.4,8.7,21.3,0.9,0.8,1.6,0.053,-1.0,-1.8,-2.8,-0.3,Ersan İlyasova
2014-15,27.0,MIL,NBA,PF,58.0,1319.0,16.8,0.554,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,2.3,1.7,4.0,0.146,1.6,-0.5,1.1,1.0,Ersan İlyasova
2015-16,28.0,TOT,NBA,PF,74.0,1881.0,14.2,0.526,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,2.4,2.0,4.4,0.113,0.2,-0.4,-0.2,0.9,Ersan İlyasova
2015-16,28.0,DET,NBA,PF,52.0,1434.0,14.1,0.53,0.423,0.215,7.3,14.5,10.7,6.1,1.3,1.4,9.6,18.7,1.8,1.5,3.3,0.111,0.4,0.1,0.5,0.9,Ersan İlyasova
2015-16,28.0,ORL,NBA,PF,22.0,447.0,14.7,0.515,0.288,0.294,11.0,19.1,15.0,4.0,1.6,1.1,6.5,18.3,0.6,0.5,1.1,0.117,-0.5,-1.9,-2.4,0.0,Ersan İlyasova
2016-17,29.0,TOT,NBA,PF,82.0,2142.0,14.6,0.546,0.452,0.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,0.091,0.4,-0.3,0.1,1.1,Ersan İlyasova
2016-17,29.0,OKC,NBA,PF,3.0,62.0,6.9,0.469,0.75,0.0,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,-0.1,0.1,0.0,0.012,-4.1,1.4,-2.7,0.0,Ersan İlyasova
2016-17,29.0,PHI,NBA,PF,53.0,1447.0,15.4,0.553,0.46,0.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,1.4,1.3,2.6,0.088,1.3,-0.8,0.4,0.9,Ersan İlyasova
2016-17,29.0,ATL,NBA,PF,26.0,633.0,13.5,0.53,0.407,0.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,0.5,0.9,1.4,0.106,-1.0,0.6,-0.4,0.3,Ersan İlyasova
2017-18,30.0,TOT,NBA,PF,69.0,1729.0,14.9,0.558,0.413,0.22,7.6,18.0,12.9,7.9,1.7,1.3,9.7,18.7,2.2,1.9,4.0,0.112,-0.2,-0.4,-0.6,0.6,Ersan İlyasova
2017-18,30.0,ATL,NBA,PF,46.0,1175.0,15.1,0.569,0.424,0.224,7.0,16.8,11.9,6.8,1.8,1.2,8.9,18.0,1.6,1.0,2.6,0.106,0.3,-0.5,-0.1,0.6,Ersan İlyasova
2017-18,30.0,PHI,NBA,PF,23.0,554.0,14.6,0.537,0.392,0.212,8.9,20.6,15.0,10.4,1.5,1.4,11.1,20.1,0.6,0.9,1.4,0.125,-1.2,-0.3,-1.6,0.1,Ersan İlyasova
2018-19,31.0,MIL,NBA,PF,67.0,1231.0,11.6,0.548,0.42,0.194,8.2,16.2,12.5,5.5,1.2,1.4,10.4,15.7,1.2,1.9,3.0,0.119,-2.4,0.1,-2.3,-0.1,Ersan İlyasova
2019-20,32.0,MIL,NBA,PF,63.0,986.0,14.9,0.589,0.438,0.278,6.6,22.7,15.1,6.6,1.1,1.5,8.8,16.1,1.6,2.0,3.6,0.174,-0.3,0.8,0.4,0.6,Ersan İlyasova
2020-21,33.0,UTA,NBA,PF,17.0,148.0,12.1,0.578,0.759,0.093,5.3,15.1,10.4,3.8,3.3,1.6,12.5,18.7,0.1,0.3,0.4,0.122,-2.5,1.7,-0.9,0.0,Ersan İlyasova
2008-09,23.0,CLE,NBA,PF,51.0,430.0,7.2,0.483,0.023,0.407,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,0.094,-5.4,0.2,-5.2,-0.4,Darnell Jackson
2009-10,24.0,TOT,NBA,PF,28.0,123.0,-0.1,0.352,0.133,0.2,9.0,12.0,10.6,4.6,0.9,2.5,28.5,17.2,-0.4,0.2,-0.3,-0.104,-9.9,-1.9,-11.8,-0.3,Darnell Jackson
2009-10,24.0,CLE,NBA,PF,27.0,114.0,0.4,0.38,0.12,0.24,8.8,11.9,10.4,4.9,0.9,2.7,32.0,16.6,-0.4,0.1,-0.2,-0.094,-9.3,-1.2,-10.5,-0.2,Darnell Jackson
2009-10,24.0,MIL,NBA,PF,1.0,9.0,-6.3,0.2,0.2,0.0,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,-0.1,0.0,0.0,-0.227,-17.6,-10.3,-27.9,-0.1,Darnell Jackson
2010-11,25.0,SAC,NBA,PF,59.0,486.0,12.3,0.521,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,0.4,0.3,0.7,0.069,-1.9,-1.6,-3.5,-0.2,Darnell Jackson
2009-10,20.0,MIL,NBA,PG,82.0,2671.0,14.5,0.475,0.319,0.225,2.0,10.4,6.0,29.6,2.1,0.5,13.0,26.1,0.3,3.9,4.2,0.075,0.5,0.2,0.7,1.8,Brandon Jennings
2010-11,21.0,MIL,NBA,PG,63.0,2169.0,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,0.8,0.9,1.6,2.0,Brandon Jennings
