# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
39.0,0.0,0.33,0.022,0.13,0.535,0.053,0.465,0.524,0.133,0.655,0.0,0.362,0.657,0.513,0.211,0.968,0.369,0.364,20.0,0.0,14.3,0.446,79.0,NBA,1454.0,SF,2008-09,POR,Nicolas Batum
21.0,0.0,0.299,0.034,0.138,0.507,0.037,0.493,0.394,0.086,0.7,0.667,0.486,0.765,0.625,0.5,0.981,0.409,0.442,21.0,0.0,15.4,0.519,37.0,NBA,918.0,SF,2009-10,POR,Nicolas Batum
53.0,0.0,0.286,0.051,0.162,0.576,0.077,0.424,0.415,0.072,0.68,0.317,0.405,0.735,0.535,0.419,0.983,0.345,0.394,22.0,5.0,15.2,0.455,80.0,NBA,2522.0,SF,2010-11,POR,Nicolas Batum
39.0,0.0,0.296,0.048,0.153,0.573,0.075,0.427,0.416,0.064,0.663,0.29,0.316,0.67,0.496,0.333,0.944,0.391,0.368,23.0,0.0,14.7,0.451,59.0,NBA,1791.0,SF,2011-12,POR,Nicolas Batum
42.0,0.0,0.206,0.048,0.181,0.467,0.031,0.533,0.261,0.058,0.651,0.35,0.351,0.535,0.481,0.308,0.921,0.372,0.414,24.0,1.0,17.8,0.423,73.0,NBA,2807.0,SF,2012-13,POR,Nicolas Batum
43.0,0.0,0.219,0.077,0.159,0.509,0.055,0.491,0.251,0.061,0.76,0.444,0.423,0.542,0.566,0.378,0.903,0.361,0.366,25.0,1.0,16.9,0.465,82.0,NBA,2956.0,SF,2013-14,POR,Nicolas Batum
20.0,0.0,0.18,0.078,0.187,0.485,0.04,0.515,0.207,0.033,0.694,0.404,0.348,0.564,0.481,0.292,0.77,0.324,0.359,26.0,0.0,17.4,0.4,71.0,NBA,2380.0,SF,2014-15,POR,Nicolas Batum
21.0,0.0,0.151,0.12,0.215,0.543,0.055,0.457,0.108,0.025,0.697,0.438,0.404,0.429,0.492,0.396,0.784,0.348,0.372,27.0,1.0,17.2,0.426,70.0,NBA,2448.0,SF,2015-16,CHO,Nicolas Batum
12.0,0.0,0.117,0.182,0.185,0.585,0.102,0.415,0.089,0.013,0.64,0.435,0.389,0.457,0.453,0.384,0.867,0.333,0.333,28.0,2.0,17.3,0.403,77.0,NBA,2617.0,SG,2016-17,CHO,Nicolas Batum
10.0,0.0,0.109,0.197,0.209,0.578,0.063,0.422,0.109,0.015,0.704,0.445,0.39,0.388,0.473,0.439,0.848,0.336,0.267,29.0,1.0,17.5,0.415,64.0,NBA,1981.0,SG,2017-18,CHO,Nicolas Batum
22.0,0.0,0.21,0.084,0.1,0.47,0.077,0.53,0.309,0.044,0.661,0.383,0.393,0.54,0.519,0.442,0.828,0.389,0.457,30.0,1.0,17.1,0.45,75.0,NBA,2354.0,SF,2018-19,CHO,Nicolas Batum
3.0,0.0,0.222,0.074,0.086,0.395,0.012,0.605,0.388,0.037,0.611,0.333,0.0,0.214,0.438,1.0,0.929,0.286,0.316,31.0,0.0,18.1,0.346,22.0,NBA,505.0,SF,2019-20,CHO,Nicolas Batum
18.0,0.0,0.177,0.053,0.085,0.34,0.024,0.66,0.434,0.046,0.699,0.455,0.4,0.778,0.579,0.6,0.991,0.404,0.432,32.0,0.0,19.1,0.464,67.0,NBA,1835.0,SF,2020-21,LAC,Nicolas Batum
14.0,0.0,0.121,0.057,0.08,0.302,0.044,0.698,0.315,0.047,0.809,0.636,0.387,0.831,0.607,0.412,0.972,0.4,0.471,33.0,0.0,20.2,0.463,59.0,NBA,1462.0,PF,2021-22,LAC,Nicolas Batum
8.0,0.0,0.094,0.016,0.018,0.168,0.039,0.832,0.391,0.024,0.694,0.333,0.143,0.611,0.563,0.533,0.992,0.391,0.435,34.0,1.0,21.6,0.42,78.0,NBA,1709.0,PF,2022-23,LAC,Nicolas Batum
0.0,0.0,0.0,0.032,0.032,0.194,0.129,0.806,0.16,0.0,0.0,1.0,0.0,0.333,0.5,0.5,0.75,0.48,0.25,22.0,0.0,22.3,0.484,5.0,NBA,75.0,SG,2013-14,HOU,Troy Daniels
0.0,0.0,0.061,0.03,0.158,0.285,0.036,0.715,0.22,0.0,0.4,0.0,0.462,0.667,0.383,0.333,0.767,0.364,0.385,23.0,0.0,21.4,0.37,47.0,NBA,397.0,SG,2014-15,TOT,Troy Daniels
0.0,0.0,0.021,0.0,0.064,0.085,0.0,0.915,0.326,0.0,1.0,0.0,0.333,0.5,0.5,0.0,0.923,0.302,0.357,23.0,0.0,23.6,0.319,17.0,NBA,108.0,SG,2014-15,HOU,Troy Daniels
0.0,0.0,0.068,0.034,0.169,0.339,0.068,0.661,0.205,0.0,0.0,0.0,0.5,0.667,0.3,0.25,0.769,0.333,0.5,23.0,0.0,20.4,0.322,19.0,NBA,154.0,SG,2014-15,MIN,Troy Daniels
0.0,0.0,0.085,0.051,0.22,0.39,0.034,0.61,0.111,0.0,0.6,0.0,0.462,0.7,0.435,0.5,0.647,0.472,0.25,23.0,0.0,20.7,0.458,11.0,NBA,135.0,SG,2014-15,CHO,Troy Daniels
0.0,0.0,0.037,0.064,0.193,0.348,0.053,0.652,0.254,0.0,0.571,0.25,0.528,0.8,0.462,0.4,0.949,0.484,0.613,24.0,0.0,21.2,0.476,43.0,NBA,476.0,SG,2015-16,CHO,Troy Daniels
0.0,0.0,0.044,0.048,0.166,0.283,0.026,0.717,0.135,0.0,0.318,0.25,0.354,0.681,0.336,0.385,0.833,0.389,0.542,25.0,2.0,22.7,0.374,67.0,NBA,1183.0,SG,2016-17,MEM,Troy Daniels
0.0,0.0,0.049,0.054,0.071,0.203,0.03,0.797,0.231,0.0,0.429,0.516,0.293,0.694,0.419,0.529,0.923,0.4,0.5,26.0,2.0,22.2,0.403,79.0,NBA,1622.0,SG,2017-18,PHO,Troy Daniels
0.0,0.0,0.076,0.033,0.124,0.295,0.062,0.705,0.216,0.0,0.476,0.556,0.471,0.59,0.481,0.471,0.851,0.381,0.5,27.0,0.0,21.3,0.411,51.0,NBA,760.0,SG,2018-19,PHO,Troy Daniels
0.0,0.0,0.054,0.065,0.108,0.29,0.065,0.71,0.28,0.0,0.7,0.5,0.35,0.769,0.481,0.5,0.957,0.348,0.432,28.0,0.0,21.5,0.387,47.0,NBA,532.0,SG,2019-20,TOT,Troy Daniels
0.0,0.0,0.063,0.07,0.089,0.291,0.07,0.709,0.277,0.0,0.7,0.455,0.286,0.727,0.478,0.545,0.95,0.357,0.419,28.0,0.0,21.3,0.392,41.0,NBA,456.0,SG,2019-20,LAL,Troy Daniels
0.0,0.0,0.0,0.036,0.214,0.286,0.036,0.714,0.3,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.3,0.5,28.0,0.0,22.8,0.357,6.0,NBA,76.0,SG,2019-20,DEN,Troy Daniels
0.0,0.0,0.352,0.037,0.259,0.778,0.13,0.222,0.667,0.0,0.737,0.5,0.429,0.773,0.524,0.143,1.0,0.25,0.125,25.0,0.0,11.9,0.463,15.0,NBA,244.0,PG,2013-14,BRK,Jorge Gutiérrez
0.0,0.0,0.39,0.073,0.317,0.927,0.146,0.073,0.333,0.0,0.688,0.667,0.462,0.682,0.579,0.5,0.0,0.0,0.0,26.0,0.0,9.8,0.537,20.0,NBA,175.0,PG,2014-15,TOT,Jorge Gutiérrez
0.0,0.0,0.286,0.071,0.357,0.929,0.214,0.071,0.0,0.0,1.0,0.0,0.4,0.286,0.538,0.333,0.0,0.0,0.0,26.0,0.0,11.0,0.5,10.0,NBA,44.0,PG,2014-15,BRK,Jorge Gutiérrez
0.0,0.0,0.444,0.074,0.296,0.926,0.111,0.074,0.5,0.0,0.583,1.0,0.5,0.867,0.6,0.667,0.0,0.0,0.0,26.0,0.0,9.2,0.556,10.0,NBA,131.0,PG,2014-15,MIL,Jorge Gutiérrez
