SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2003-04,23.0,MEM,NBA,PG,6.0,0.0,34.0,4.2,19.1,0.222,0.0,4.2,0.0,4.2,14.8,0.286,3.2,3.2,1.0,3.2,1.1,4.2,4.2,1.1,0.0,6.4,6.4,11.6,Troy Bell
2003-04,23.0,MEM,NBA,SG,20.0,0.0,154.0,3.5,12.4,0.283,0.2,0.9,0.25,3.3,11.5,0.286,1.2,2.6,0.455,1.6,3.7,5.4,2.8,1.2,1.4,2.8,5.4,8.4,Dahntay Jones
2004-05,24.0,MEM,NBA,SG,52.0,7.0,649.0,4.6,10.5,0.437,1.3,3.3,0.383,3.3,7.2,0.462,2.4,3.6,0.688,0.6,3.2,3.8,1.2,0.7,0.6,1.6,4.5,12.9,Dahntay Jones
2005-06,25.0,MEM,NBA,SF,71.0,4.0,967.0,4.1,9.8,0.414,0.1,0.8,0.143,3.9,9.0,0.438,2.2,3.5,0.645,0.7,3.1,3.9,1.5,1.4,0.6,1.9,4.0,10.5,Dahntay Jones
2006-07,26.0,MEM,NBA,SG,78.0,25.0,1671.0,4.7,9.9,0.477,0.1,0.3,0.417,4.6,9.7,0.479,3.0,3.7,0.793,1.0,2.3,3.3,1.5,0.8,0.5,2.0,4.1,12.6,Dahntay Jones
2007-08,27.0,SAC,NBA,SG,25.0,0.0,206.0,4.0,9.3,0.434,0.2,1.0,0.167,3.8,8.2,0.468,5.9,8.9,0.667,1.2,4.9,6.1,2.1,1.4,1.0,1.7,4.9,14.2,Dahntay Jones
2008-09,28.0,DEN,NBA,SG,79.0,71.0,1426.0,3.9,8.5,0.458,0.3,0.4,0.647,3.6,8.1,0.448,2.8,3.8,0.728,1.5,2.8,4.2,2.0,1.2,0.5,1.7,5.0,10.8,Dahntay Jones
2009-10,29.0,IND,NBA,SF,76.0,26.0,1892.0,5.5,11.9,0.461,0.1,0.6,0.125,5.4,11.2,0.479,3.8,4.9,0.77,0.9,3.4,4.4,2.9,0.8,0.7,2.5,4.5,14.8,Dahntay Jones
2010-11,30.0,IND,NBA,SG,45.0,2.0,589.0,6.1,13.1,0.467,0.9,2.4,0.359,5.3,10.7,0.491,4.2,5.5,0.767,0.2,3.7,4.0,2.0,1.2,0.4,1.9,4.3,17.3,Dahntay Jones
2011-12,31.0,IND,NBA,SF,65.0,3.0,1052.0,3.9,9.6,0.409,1.1,2.6,0.429,2.8,7.0,0.402,2.8,3.4,0.838,0.8,3.2,4.0,2.2,0.8,0.4,1.6,4.1,11.8,Dahntay Jones
2012-13,32.0,TOT,NBA,SF,78.0,19.0,1016.0,2.9,7.9,0.369,0.4,1.7,0.224,2.5,6.1,0.41,3.1,4.0,0.77,0.9,2.7,3.6,1.7,0.8,0.2,1.3,4.2,9.3,Dahntay Jones
2012-13,32.0,DAL,NBA,SF,50.0,15.0,635.0,2.8,7.9,0.357,0.5,2.1,0.216,2.4,5.8,0.408,3.7,4.6,0.805,0.7,3.2,4.0,1.6,0.6,0.3,1.2,4.1,9.9,Dahntay Jones
2012-13,32.0,ATL,NBA,SF,28.0,4.0,381.0,3.0,7.7,0.39,0.3,1.1,0.25,2.7,6.6,0.414,2.0,2.9,0.677,1.0,1.9,2.9,1.9,1.1,0.1,1.5,4.3,8.3,Dahntay Jones
2014-15,34.0,LAC,NBA,SF,33.0,0.0,123.0,1.8,6.1,0.286,0.0,1.2,0.0,1.8,5.0,0.353,2.6,3.2,0.818,0.3,2.9,3.2,0.6,0.9,0.0,0.3,6.7,6.1,Dahntay Jones
2015-16,35.0,CLE,NBA,SF,1.0,0.0,42.0,5.1,12.0,0.429,0.9,1.7,0.5,4.3,10.3,0.417,0.0,0.0,0.0,0.9,3.4,4.3,1.7,0.9,1.7,0.0,5.1,11.1,Dahntay Jones
2016-17,36.0,CLE,NBA,SF,1.0,0.0,12.0,9.0,24.0,0.375,0.0,6.0,0.0,9.0,18.0,0.5,9.0,12.0,0.75,3.0,3.0,6.0,3.0,0.0,0.0,3.0,3.0,27.0,Dahntay Jones
2003-04,23.0,MEM,NBA,SF,20.0,0.0,178.0,3.2,8.7,0.372,1.2,2.4,0.5,2.0,6.3,0.323,1.2,1.6,0.75,2.6,5.7,8.3,1.4,1.0,1.0,2.8,3.6,8.9,Theron Smith
2004-05,24.0,CHA,NBA,SF,33.0,5.0,510.0,3.1,9.6,0.324,0.2,0.8,0.25,2.9,8.8,0.331,1.0,1.1,0.875,2.8,5.4,8.2,2.0,0.4,0.3,1.9,4.1,7.4,Theron Smith
