SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1993-94,22.0,MIL,NBA,C,82.0,63.0,2560.0,6.1,12.2,0.501,0.0,0.1,0.2,6.1,12.2,0.502,3.3,5.8,0.569,3.9,4.8,8.7,2.3,0.8,1.6,2.3,3.2,15.5,Vin Baker
1994-95,23.0,MIL,NBA,PF,82.0,82.0,3361.0,6.4,13.2,0.483,0.1,0.3,0.292,6.3,12.9,0.487,2.7,4.6,0.593,3.1,6.0,9.1,3.2,0.9,1.2,2.4,3.0,15.5,Vin Baker
1995-96,24.0,MIL,NBA,PF,82.0,82.0,3319.0,7.6,15.5,0.489,0.1,0.5,0.208,7.5,15.0,0.499,3.5,5.2,0.67,2.9,5.9,8.8,2.3,0.7,1.0,2.3,3.0,18.8,Vin Baker
1996-97,25.0,MIL,NBA,PF,78.0,78.0,3159.0,7.2,14.3,0.505,0.2,0.6,0.278,7.0,13.6,0.515,4.1,5.9,0.687,3.0,6.1,9.2,2.4,0.9,1.3,2.8,3.1,18.7,Vin Baker
1997-98,26.0,SEA,NBA,C,82.0,82.0,2944.0,7.7,14.2,0.542,0.0,0.1,0.143,7.7,14.1,0.545,3.8,6.4,0.591,3.5,4.5,8.0,1.9,1.1,1.1,2.1,3.4,19.2,Vin Baker
1998-99,27.0,SEA,NBA,PF,34.0,31.0,1162.0,6.1,13.5,0.453,0.0,0.1,0.0,6.1,13.4,0.456,2.2,5.0,0.45,2.7,3.9,6.5,1.7,1.0,1.1,2.4,3.7,14.5,Vin Baker
1999-00,28.0,SEA,NBA,C,79.0,75.0,2849.0,6.5,14.3,0.455,0.0,0.1,0.25,6.5,14.2,0.457,3.6,5.2,0.682,2.9,4.8,7.6,1.9,0.6,0.8,2.7,3.6,16.6,Vin Baker
2000-01,29.0,SEA,NBA,PF,76.0,27.0,2129.0,5.9,13.9,0.422,0.0,0.3,0.063,5.9,13.6,0.429,3.9,5.4,0.723,3.0,4.2,7.3,1.5,0.6,1.2,2.7,4.5,15.7,Vin Baker
2001-02,30.0,SEA,NBA,C,55.0,41.0,1710.0,6.6,13.7,0.485,0.0,0.2,0.125,6.6,13.5,0.49,3.0,4.8,0.633,3.5,3.8,7.4,1.5,0.5,0.8,2.7,4.1,16.3,Vin Baker
2002-03,31.0,BOS,NBA,C,52.0,9.0,942.0,3.8,7.9,0.478,0.0,0.2,0.0,3.8,7.8,0.488,2.8,4.1,0.673,3.4,4.1,7.6,1.1,0.8,1.1,2.3,5.6,10.3,Vin Baker
2003-04,32.0,TOT,NBA,PF,54.0,33.0,1313.0,5.7,11.8,0.481,0.0,0.1,0.333,5.7,11.8,0.483,3.1,4.3,0.726,3.1,4.6,7.7,1.8,0.8,0.9,2.1,4.4,14.6,Vin Baker
2003-04,32.0,BOS,NBA,PF,37.0,33.0,1000.0,6.0,12.0,0.505,0.0,0.0,0.0,6.0,12.0,0.506,3.0,4.0,0.732,2.7,4.8,7.6,1.9,0.8,0.8,1.9,3.5,15.0,Vin Baker
2003-04,32.0,NYK,NBA,PF,17.0,0.0,313.0,4.6,11.4,0.404,0.1,0.2,0.5,4.5,11.2,0.402,3.7,5.2,0.711,4.1,3.9,8.1,1.4,0.8,1.0,2.9,7.1,13.0,Vin Baker
2004-05,33.0,TOT,NBA,"C,PF",27.0,0.0,204.0,2.3,7.4,0.31,0.0,0.2,0.0,2.3,7.2,0.317,1.6,3.0,0.529,3.0,3.9,6.9,1.8,0.4,0.7,3.0,6.7,6.2,Vin Baker
2004-05,33.0,NYK,NBA,PF,24.0,0.0,191.0,2.5,7.2,0.342,0.0,0.2,0.0,2.5,7.0,0.351,1.3,2.8,0.467,3.2,3.8,7.0,1.7,0.4,0.8,2.8,5.8,6.2,Vin Baker
2004-05,33.0,HOU,NBA,C,3.0,0.0,13.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1,0.0,5.5,5.5,1.0,0.0,5.5,5.5,2.8,0.0,0.0,5.5,19.4,5.5,Vin Baker
2005-06,34.0,LAC,NBA,C,8.0,1.0,85.0,3.0,6.4,0.467,0.0,0.0,0.0,3.0,6.4,0.467,5.5,7.6,0.722,0.8,7.2,8.0,1.7,1.7,1.7,3.8,5.5,11.4,Vin Baker
1995-96,24.0,LAC,NBA,SG,79.0,44.0,1898.0,5.4,11.3,0.474,2.3,5.6,0.416,3.0,5.7,0.532,2.1,2.6,0.81,0.7,2.5,3.2,4.4,1.8,0.4,2.3,3.7,15.2,Brent Barry
1996-97,25.0,LAC,NBA,SG,59.0,0.0,1094.0,5.1,12.5,0.409,1.8,5.7,0.324,3.3,6.8,0.481,2.5,3.1,0.817,1.0,2.6,3.6,5.1,1.7,0.5,2.5,2.9,14.5,Brent Barry
1997-98,26.0,TOT,NBA,SG,58.0,36.0,1600.0,4.8,11.4,0.421,2.0,5.2,0.393,2.8,6.2,0.444,2.6,3.0,0.858,0.7,3.2,3.8,3.4,1.4,0.6,2.3,2.7,14.2,Brent Barry
1997-98,26.0,LAC,NBA,SG,41.0,36.0,1341.0,5.1,11.9,0.428,2.1,5.2,0.4,3.0,6.7,0.45,2.8,3.3,0.844,0.7,3.1,3.8,3.5,1.3,0.6,2.6,2.4,15.1,Brent Barry
1997-98,26.0,MIA,NBA,SG,17.0,0.0,259.0,3.2,8.6,0.371,1.7,4.7,0.353,1.5,3.9,0.393,1.7,1.7,1.0,0.3,3.6,3.9,2.9,1.9,0.6,1.3,4.2,9.7,Brent Barry
1998-99,27.0,CHI,NBA,SG,37.0,30.0,1181.0,4.3,10.9,0.396,1.6,5.2,0.302,2.7,5.6,0.484,2.4,3.1,0.772,1.2,3.2,4.4,3.5,1.3,0.3,2.2,3.0,12.6,Brent Barry
1999-00,28.0,SEA,NBA,SG,80.0,74.0,2726.0,4.3,9.3,0.463,2.2,5.3,0.411,2.2,4.1,0.529,1.7,2.1,0.809,0.7,4.3,4.9,3.8,1.4,0.4,1.9,3.0,12.5,Brent Barry
2000-01,29.0,SEA,NBA,SG,67.0,20.0,1778.0,4.0,8.1,0.494,2.2,4.6,0.476,1.8,3.5,0.517,1.7,2.1,0.816,0.7,3.6,4.3,4.6,1.6,0.3,1.7,2.6,11.9,Brent Barry
2001-02,30.0,SEA,NBA,SG,81.0,81.0,3040.0,4.7,9.4,0.508,1.9,4.6,0.424,2.8,4.8,0.588,2.3,2.8,0.846,0.7,4.5,5.2,5.0,1.7,0.4,2.0,2.2,13.8,Brent Barry
2002-03,31.0,SEA,NBA,SG,75.0,68.0,2480.0,3.8,8.4,0.458,1.7,4.3,0.403,2.1,4.1,0.514,1.9,2.3,0.795,0.7,3.7,4.4,5.6,1.6,0.2,2.1,2.9,11.2,Brent Barry
2003-04,32.0,SEA,NBA,SG,59.0,53.0,1803.0,4.3,8.5,0.504,2.3,5.0,0.452,2.0,3.5,0.577,1.8,2.2,0.827,0.4,3.7,4.1,6.8,1.7,0.3,2.8,2.4,12.7,Brent Barry
2004-05,33.0,SAS,NBA,SG,81.0,8.0,1742.0,4.0,9.5,0.423,2.1,5.8,0.357,1.9,3.7,0.525,2.3,2.8,0.837,0.6,3.3,3.9,3.7,0.8,0.4,1.3,2.5,12.4,Brent Barry
2005-06,34.0,SAS,NBA,SG,74.0,5.0,1259.0,4.5,9.9,0.452,2.3,5.8,0.396,2.2,4.1,0.531,1.1,1.7,0.661,0.8,3.7,4.5,3.5,1.1,0.8,1.5,2.8,12.3,Brent Barry
2006-07,35.0,SAS,NBA,SG,75.0,28.0,1631.0,4.5,9.4,0.475,2.8,6.3,0.446,1.6,3.0,0.536,2.3,2.6,0.88,0.4,3.2,3.5,3.0,1.2,0.3,1.3,1.9,14.0,Brent Barry
2007-08,36.0,SAS,NBA,SF,31.0,1.0,554.0,5.0,10.4,0.481,3.1,7.3,0.429,1.9,3.1,0.604,1.2,1.3,0.95,0.8,2.8,3.6,3.5,1.1,0.2,1.2,2.8,14.4,Brent Barry
2008-09,37.0,HOU,NBA,SG,56.0,1.0,857.0,2.9,7.2,0.407,2.1,5.5,0.374,0.9,1.7,0.512,0.8,0.8,0.95,0.7,3.2,3.9,3.3,1.0,0.1,2.0,1.9,8.7,Brent Barry
1999-00,23.0,WAS,NBA,C,11.0,0.0,143.0,4.0,11.6,0.348,0.0,0.0,0.0,4.0,11.6,0.348,2.5,3.5,0.714,3.8,4.3,8.1,1.8,0.8,3.5,1.5,5.8,10.6,Calvin Booth
2000-01,24.0,TOT,NBA,C,55.0,29.0,933.0,4.6,9.7,0.476,0.0,0.0,0.0,4.6,9.7,0.476,2.0,3.0,0.679,3.0,6.5,9.5,1.6,1.1,4.3,2.0,5.6,11.3,Calvin Booth
2000-01,24.0,WAS,NBA,C,40.0,22.0,640.0,4.2,9.5,0.44,0.0,0.0,0.0,4.2,9.5,0.44,1.9,2.5,0.733,3.0,6.8,9.8,1.3,1.0,4.6,2.0,5.1,10.2,Calvin Booth
2000-01,24.0,DAL,NBA,C,15.0,7.0,293.0,5.7,10.3,0.548,0.0,0.0,0.0,5.7,10.3,0.548,2.5,4.1,0.606,2.9,5.9,8.8,2.3,1.5,3.7,2.1,6.8,13.8,Calvin Booth
2001-02,25.0,SEA,NBA,C,15.0,15.0,279.0,4.5,10.6,0.427,0.0,0.0,0.0,4.5,10.6,0.427,3.0,3.1,0.958,2.6,4.4,7.0,2.1,0.8,1.7,2.1,6.1,12.0,Calvin Booth
