2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
38.0,0.322,118.0,18.0,0.286,63.0,20.0,88.0,2.0,32.0,56.0,0.309,181.0,24.0,0.667,36.0,59.0,1.0,NBA,484.0,8.0,60.0,PG,154.0,1999-00,14.0,MIN,42.0,40.0,0.359,William Avery
39.0,0.459,85.0,16.0,0.271,59.0,21.0,75.0,4.0,24.0,55.0,0.382,144.0,28.0,0.778,36.0,55.0,0.0,NBA,463.0,5.0,48.0,PG,154.0,2000-01,13.0,MIN,45.0,29.0,0.438,William Avery
20.0,0.364,55.0,6.0,0.171,35.0,22.0,36.0,0.0,20.0,26.0,0.289,90.0,13.0,0.684,19.0,28.0,0.0,NBA,258.0,4.0,17.0,PG,71.0,2001-02,7.0,MIN,19.0,24.0,0.322,William Avery
173.0,0.408,424.0,107.0,0.329,325.0,21.0,314.0,4.0,128.0,280.0,0.374,749.0,226.0,0.85,266.0,80.0,70.0,NBA,2216.0,62.0,172.0,PG,893.0,1997-98,107.0,TOT,174.0,190.0,0.445,Chauncey Billups
113.0,0.426,265.0,64.0,0.339,189.0,21.0,217.0,2.0,73.0,177.0,0.39,454.0,147.0,0.817,180.0,51.0,44.0,NBA,1296.0,40.0,118.0,PG,565.0,1997-98,77.0,BOS,118.0,113.0,0.46,Chauncey Billups
60.0,0.377,159.0,43.0,0.316,136.0,21.0,97.0,2.0,55.0,103.0,0.349,295.0,79.0,0.919,86.0,29.0,26.0,NBA,920.0,22.0,54.0,PG,328.0,1997-98,30.0,TOR,56.0,77.0,0.422,Chauncey Billups
106.0,0.408,260.0,85.0,0.362,235.0,22.0,173.0,14.0,72.0,191.0,0.386,495.0,157.0,0.913,172.0,45.0,41.0,NBA,1488.0,24.0,115.0,SG,624.0,1998-99,58.0,DEN,98.0,96.0,0.472,Chauncey Billups
27.0,0.45,60.0,7.0,0.171,41.0,23.0,39.0,2.0,26.0,34.0,0.337,101.0,37.0,0.841,44.0,13.0,5.0,NBA,305.0,8.0,27.0,SG,112.0,1999-00,10.0,DEN,24.0,34.0,0.371,Chauncey Billups
175.0,0.445,393.0,73.0,0.376,194.0,24.0,260.0,11.0,126.0,248.0,0.422,587.0,144.0,0.842,171.0,77.0,33.0,NBA,1790.0,32.0,178.0,SG,713.0,2000-01,51.0,MIN,111.0,158.0,0.485,Chauncey Billups
224.0,0.441,508.0,124.0,0.394,315.0,25.0,450.0,17.0,191.0,348.0,0.423,823.0,207.0,0.885,234.0,82.0,54.0,NBA,2355.0,35.0,169.0,PG,1027.0,2001-02,66.0,MIN,138.0,226.0,0.498,Chauncey Billups
217.0,0.443,490.0,149.0,0.392,380.0,26.0,287.0,15.0,235.0,366.0,0.421,870.0,318.0,0.878,362.0,74.0,74.0,NBA,2327.0,38.0,136.0,PG,1199.0,2002-03,63.0,DET,134.0,273.0,0.506,Chauncey Billups
262.0,0.396,661.0,130.0,0.388,335.0,27.0,446.0,8.0,241.0,392.0,0.394,996.0,404.0,0.878,460.0,78.0,78.0,NBA,2758.0,35.0,177.0,PG,1318.0,2003-04,84.0,DET,189.0,276.0,0.459,Chauncey Billups
239.0,0.454,526.0,165.0,0.426,387.0,28.0,464.0,9.0,223.0,404.0,0.442,913.0,343.0,0.898,382.0,80.0,80.0,NBA,2866.0,48.0,194.0,PG,1316.0,2004-05,81.0,DET,180.0,271.0,0.533,Chauncey Billups
239.0,0.407,587.0,184.0,0.433,425.0,29.0,699.0,8.0,211.0,423.0,0.418,1012.0,465.0,0.894,520.0,81.0,81.0,NBA,2925.0,41.0,160.0,PG,1495.0,2005-06,71.0,DET,170.0,252.0,0.509,Chauncey Billups
239.0,0.479,499.0,109.0,0.345,316.0,30.0,502.0,17.0,214.0,348.0,0.427,815.0,386.0,0.883,437.0,70.0,70.0,NBA,2533.0,23.0,161.0,PG,1191.0,2006-07,84.0,DET,140.0,237.0,0.494,Chauncey Billups
256.0,0.479,535.0,137.0,0.401,342.0,31.0,529.0,17.0,170.0,393.0,0.448,877.0,401.0,0.918,437.0,78.0,78.0,NBA,2522.0,42.0,130.0,PG,1324.0,2007-08,101.0,DET,160.0,212.0,0.526,Chauncey Billups
248.0,0.425,583.0,162.0,0.408,397.0,32.0,506.0,18.0,207.0,410.0,0.418,980.0,418.0,0.913,458.0,79.0,79.0,NBA,2789.0,32.0,161.0,PG,1400.0,2008-09,93.0,TOT,177.0,239.0,0.501,Chauncey Billups
5.0,0.357,14.0,2.0,0.286,7.0,32.0,15.0,1.0,9.0,7.0,0.333,21.0,9.0,0.9,10.0,2.0,2.0,NBA,70.0,1.0,3.0,PG,25.0,2008-09,3.0,DET,4.0,10.0,0.381,Chauncey Billups
243.0,0.427,569.0,160.0,0.41,390.0,32.0,491.0,17.0,198.0,403.0,0.42,959.0,409.0,0.913,448.0,77.0,77.0,NBA,2719.0,31.0,158.0,PG,1375.0,2008-09,90.0,DEN,173.0,229.0,0.504,Chauncey Billups
245.0,0.441,555.0,157.0,0.386,407.0,33.0,409.0,9.0,203.0,402.0,0.418,962.0,466.0,0.91,512.0,73.0,73.0,NBA,2490.0,25.0,153.0,PG,1427.0,2009-10,82.0,DEN,177.0,228.0,0.499,Chauncey Billups
193.0,0.448,431.0,146.0,0.402,363.0,34.0,387.0,14.0,165.0,339.0,0.427,794.0,384.0,0.916,419.0,72.0,72.0,NBA,2310.0,25.0,146.0,PG,1208.0,2010-11,71.0,TOT,177.0,190.0,0.519,Chauncey Billups
130.0,0.436,298.0,105.0,0.441,238.0,34.0,271.0,12.0,113.0,235.0,0.438,536.0,265.0,0.923,287.0,51.0,51.0,NBA,1646.0,12.0,94.0,PG,840.0,2010-11,52.0,DEN,129.0,125.0,0.536,Chauncey Billups
63.0,0.474,133.0,41.0,0.328,125.0,34.0,116.0,2.0,52.0,104.0,0.403,258.0,119.0,0.902,132.0,21.0,21.0,NBA,664.0,13.0,52.0,PG,368.0,2010-11,19.0,NYK,48.0,65.0,0.483,Chauncey Billups
35.0,0.34,103.0,48.0,0.384,125.0,35.0,80.0,3.0,46.0,83.0,0.364,228.0,85.0,0.895,95.0,20.0,20.0,NBA,607.0,4.0,40.0,SG,299.0,2011-12,9.0,LAC,38.0,50.0,0.469,Chauncey Billups
20.0,0.476,42.0,33.0,0.367,90.0,36.0,49.0,1.0,30.0,53.0,0.402,132.0,45.0,0.938,48.0,22.0,22.0,NBA,418.0,2.0,25.0,SG,184.0,2012-13,12.0,LAC,26.0,32.0,0.527,Chauncey Billups
10.0,0.323,31.0,14.0,0.292,48.0,37.0,42.0,1.0,24.0,24.0,0.304,79.0,10.0,0.833,12.0,19.0,7.0,NBA,309.0,4.0,25.0,SG,72.0,2013-14,8.0,DET,25.0,28.0,0.392,Chauncey Billups
251.0,0.434,578.0,1.0,0.043,23.0,21.0,316.0,22.0,113.0,252.0,0.419,601.0,100.0,0.806,124.0,82.0,9.0,NBA,1605.0,49.0,107.0,PG,605.0,1991-92,81.0,CLE,136.0,162.0,0.42,Terrell Brandon
284.0,0.491,579.0,13.0,0.31,42.0,22.0,302.0,27.0,142.0,297.0,0.478,621.0,118.0,0.825,143.0,82.0,8.0,NBA,1622.0,37.0,122.0,PG,725.0,1992-93,79.0,CLE,107.0,179.0,0.489,Terrell Brandon
223.0,0.432,516.0,7.0,0.219,32.0,23.0,277.0,16.0,121.0,230.0,0.42,548.0,139.0,0.858,162.0,73.0,10.0,NBA,1548.0,38.0,108.0,PG,606.0,1993-94,84.0,CLE,111.0,159.0,0.426,Terrell Brandon
