SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2006-07,25.0,SEA,NBA,PF,38.0,0.0,271.0,5.6,9.8,0.568,0.0,0.1,0.0,5.6,9.7,0.575,1.2,2.0,0.6,3.5,6.4,9.8,0.3,0.8,0.5,3.9,3.5,12.4,Andre Brown
2007-08,26.0,MEM,NBA,PF,33.0,1.0,286.0,4.9,9.8,0.5,0.0,0.0,0.0,4.9,9.8,0.5,2.8,6.2,0.449,4.7,6.9,11.6,1.0,0.9,0.5,1.8,4.8,12.6,Andre Brown
2008-09,27.0,CHA,NBA,PF,4.0,0.0,41.0,0.9,6.1,0.143,0.0,0.0,0.0,0.9,6.1,0.143,1.8,1.8,1.0,6.1,4.4,10.5,0.9,0.9,0.0,4.4,7.9,3.5,Andre Brown
2007-08,20.0,MEM,NBA,PG,53.0,46.0,1381.0,4.9,11.5,0.428,0.8,2.4,0.33,4.1,9.1,0.453,2.3,3.2,0.732,0.5,3.1,3.6,5.8,1.1,0.1,2.3,2.2,13.0,Mike Conley
2008-09,21.0,MEM,NBA,PG,82.0,61.0,2508.0,4.6,10.5,0.442,1.3,3.1,0.406,3.4,7.4,0.458,2.3,2.8,0.817,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8,Mike Conley
2009-10,22.0,MEM,NBA,PG,80.0,80.0,2569.0,5.2,11.6,0.445,1.1,3.0,0.387,4.0,8.7,0.464,1.9,2.6,0.743,0.4,2.3,2.7,6.0,1.5,0.2,2.4,2.5,13.4,Mike Conley
2010-11,23.0,MEM,NBA,PG,81.0,81.0,2872.0,5.3,11.9,0.444,1.0,2.7,0.369,4.3,9.2,0.466,2.3,3.1,0.733,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9,Mike Conley
2011-12,24.0,MEM,NBA,PG,62.0,61.0,2174.0,4.9,11.3,0.433,1.0,2.6,0.377,3.9,8.7,0.45,2.3,2.6,0.861,0.4,2.2,2.6,6.7,2.3,0.2,2.1,2.2,13.0,Mike Conley
2012-13,25.0,MEM,NBA,PG,80.0,80.0,2757.0,5.4,12.3,0.44,1.4,3.8,0.362,4.0,8.4,0.476,3.1,3.7,0.83,0.6,2.4,2.9,6.4,2.3,0.3,2.5,2.2,15.3,Mike Conley
2013-14,26.0,MEM,NBA,PG,73.0,73.0,2446.0,6.8,15.2,0.45,1.5,4.3,0.361,5.3,10.9,0.484,3.3,4.1,0.815,0.6,2.5,3.1,6.5,1.6,0.2,2.2,2.1,18.5,Mike Conley
2014-15,27.0,MEM,NBA,PG,70.0,70.0,2225.0,6.4,14.3,0.446,1.7,4.5,0.386,4.6,9.8,0.473,3.5,4.0,0.859,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9,Mike Conley
2015-16,28.0,MEM,NBA,PG,56.0,56.0,1761.0,6.0,14.2,0.422,1.6,4.4,0.363,4.4,9.8,0.449,3.9,4.7,0.834,0.5,2.8,3.4,7.0,1.4,0.3,1.7,2.0,17.5,Mike Conley
2016-17,29.0,MEM,NBA,PG,69.0,68.0,2292.0,7.3,15.8,0.46,2.7,6.6,0.408,4.6,9.3,0.497,5.0,5.8,0.859,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2.0,22.2,Mike Conley
