DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2011-12-26,26-160,POR,HOME,PHI,W (+4),1,41:33,11,25,.440,0,0,,3,4,.750,3,4,7,3,3,3,2,2,25,19.2,+9,LaMarcus Aldridge
2011-12-27,26-161,POR,HOME,SAC,W (+22),1,33:16,10,15,.667,0,0,,4,6,.667,3,5,8,0,1,0,1,3,24,19.1,+16,LaMarcus Aldridge
2011-12-29,26-163,POR,HOME,DEN,W (+9),1,38:58,6,14,.429,0,0,,1,2,.500,1,4,5,6,0,1,2,4,13,8.4,+10,LaMarcus Aldridge
2012-01-01,26-166,POR,AWAY,LAC,L (-5),1,41:39,9,21,.429,0,1,.000,1,2,.500,4,5,9,2,1,0,2,3,19,11.0,-2,LaMarcus Aldridge
2012-01-03,26-168,POR,AWAY,OKC,W (+10),1,41:57,10,19,.526,0,0,,10,12,.833,3,5,8,1,0,1,3,5,30,19.9,+11,LaMarcus Aldridge
2012-01-05,26-170,POR,HOME,LAL,W (+11),1,32:58,11,20,.550,0,0,,6,7,.857,1,9,10,0,1,0,1,5,28,19.4,+5,LaMarcus Aldridge
2012-01-06,26-171,POR,AWAY,PHO,L (-25),1,30:06,6,14,.429,0,0,,2,4,.500,3,4,7,1,0,0,1,1,14,8.4,-17,LaMarcus Aldridge
2012-01-08,26-173,POR,HOME,CLE,W (+20),1,34:47,10,21,.476,0,0,,8,8,1.000,3,5,8,4,4,1,2,3,28,25.2,+24,LaMarcus Aldridge
2012-01-10,26-175,POR,HOME,LAC,W (+8),1,32:45,8,20,.400,0,0,,2,2,1.000,2,5,7,3,0,1,1,4,18,10.3,+8,LaMarcus Aldridge
2012-01-11,26-176,POR,HOME,ORL,L (-3),1,40:05,10,17,.588,1,1,1.000,2,2,1.000,2,6,8,2,2,0,0,5,23,19.7,+4,LaMarcus Aldridge
2012-01-13,26-178,POR,AWAY,SAS,L (-16),1,32:59,12,21,.571,0,0,,5,5,1.000,2,5,7,2,2,1,1,5,29,23.1,-3,LaMarcus Aldridge
2012-01-14,26-179,POR,AWAY,HOU,L (-2),1,46:57,7,21,.333,0,0,,8,10,.800,7,3,10,5,1,2,2,2,22,18.2,-6,LaMarcus Aldridge
2012-01-16,26-181,POR,AWAY,NOH,W (+7),1,40:16,10,17,.588,0,1,.000,2,2,1.000,1,8,9,1,2,1,2,4,22,17.0,+3,LaMarcus Aldridge
2012-01-18,26-183,POR,AWAY,ATL,L (-3),1,42:58,10,19,.526,0,0,,0,2,.000,4,7,11,4,2,1,1,2,20,18.5,+3,LaMarcus Aldridge
