SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2007-08,21.0,MIN,NBA,SF,79.0,35.0,1803.0,5.3,14.1,0.374,0.2,1.0,0.194,5.1,13.0,0.389,2.6,3.2,0.8,2.4,6.1,8.5,3.2,2.2,0.7,2.6,5.4,13.3,91.0,110.0,Corey Brewer
2008-09,22.0,MIN,NBA,SF,15.0,8.0,307.0,6.3,15.4,0.411,0.9,2.0,0.417,5.5,13.3,0.41,2.4,3.2,0.737,3.1,5.3,8.4,4.3,2.6,0.5,2.2,6.3,15.9,102.0,110.0,Corey Brewer
2009-10,23.0,MIN,NBA,SG,82.0,82.0,2482.0,8.2,19.1,0.431,1.7,4.8,0.346,6.6,14.3,0.459,3.3,5.2,0.648,1.4,4.2,5.6,3.9,2.4,0.6,3.3,4.5,21.5,98.0,111.0,Corey Brewer
2010-11,24.0,TOT,NBA,"SF,SG",69.0,24.0,1510.0,6.4,16.2,0.395,1.0,3.7,0.268,5.4,12.5,0.434,4.5,6.4,0.708,1.9,3.9,5.8,2.9,3.3,0.5,2.9,5.3,18.3,98.0,109.0,Corey Brewer
2010-11,24.0,MIN,NBA,SF,56.0,22.0,1362.0,6.1,16.0,0.384,0.9,3.6,0.263,5.2,12.3,0.42,4.4,6.2,0.708,1.6,3.9,5.6,2.8,3.3,0.5,2.8,4.9,17.6,96.0,110.0,Corey Brewer
2010-11,24.0,DAL,NBA,SG,13.0,2.0,148.0,8.9,18.1,0.49,1.4,4.6,0.308,7.5,13.5,0.553,5.3,7.5,0.714,4.3,3.9,8.2,4.3,3.9,0.7,3.6,8.9,24.5,111.0,102.0,Corey Brewer
2011-12,25.0,DEN,NBA,SF,59.0,17.0,1287.0,8.0,18.3,0.434,1.3,5.0,0.26,6.7,13.3,0.5,3.6,5.1,0.692,1.7,4.2,5.9,3.5,2.9,0.7,2.2,4.5,20.8,104.0,106.0,Corey Brewer
2012-13,26.0,DEN,NBA,SF,82.0,2.0,2003.0,9.5,22.3,0.425,2.3,7.7,0.296,7.2,14.5,0.493,3.8,5.4,0.69,1.4,4.5,5.9,3.1,3.0,0.6,2.6,3.9,25.0,104.0,105.0,Corey Brewer
2013-14,27.0,MIN,NBA,SF,81.0,81.0,2609.0,7.3,15.3,0.481,1.1,4.0,0.28,6.2,11.3,0.552,3.1,4.3,0.718,1.2,2.7,3.9,2.6,2.9,0.6,2.0,4.0,18.9,108.0,107.0,Corey Brewer
2014-15,28.0,TOT,NBA,SF,80.0,17.0,2087.0,8.2,19.3,0.426,1.5,5.6,0.268,6.7,13.7,0.491,4.0,5.4,0.743,1.9,5.2,7.1,4.2,2.7,0.5,3.1,4.2,22.0,101.0,106.0,Corey Brewer
