SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2005-06,24.0,MIA,NBA,C,8.0,0.0,45.0,4.0,12.8,0.313,0.0,0.0,0.0,4.0,12.8,0.313,2.4,3.2,0.75,1.6,6.4,8.0,0.0,0.0,0.0,4.0,8.0,10.4,Earl Barron
2006-07,25.0,MIA,NBA,C,28.0,0.0,203.0,4.3,14.7,0.289,0.0,0.2,0.0,4.3,14.5,0.293,3.0,3.2,0.944,3.4,3.9,7.3,0.9,1.1,0.7,2.0,3.7,11.5,Earl Barron
2007-08,26.0,MIA,NBA,C,46.0,15.0,889.0,5.3,13.2,0.404,0.0,0.5,0.077,5.3,12.7,0.417,2.5,3.5,0.701,2.7,5.3,8.0,1.2,0.8,0.3,1.9,4.6,13.2,Earl Barron
2009-10,28.0,NYK,NBA,C,7.0,6.0,232.0,4.7,10.6,0.441,0.0,0.0,0.0,4.7,10.6,0.441,3.4,4.5,0.759,4.8,7.1,11.9,1.2,0.6,0.6,1.7,3.7,12.7,Earl Barron
2010-11,29.0,TOT,NBA,C,21.0,7.0,305.0,3.8,11.7,0.323,0.0,0.0,0.0,3.8,11.7,0.323,1.8,2.8,0.625,3.8,5.2,9.0,1.3,0.9,0.7,1.9,5.4,9.3,Earl Barron
2010-11,29.0,PHO,NBA,C,12.0,6.0,183.0,2.4,10.0,0.235,0.0,0.0,0.0,2.4,10.0,0.235,2.4,3.9,0.6,3.1,4.7,7.9,0.8,1.2,0.8,2.2,6.3,7.1,Earl Barron
2010-11,29.0,MIL,NBA,C,7.0,0.0,85.0,7.2,15.7,0.459,0.0,0.0,0.0,7.2,15.7,0.459,0.8,0.8,1.0,5.1,4.2,9.3,1.7,0.8,0.8,0.8,4.2,15.2,Earl Barron
2010-11,29.0,POR,NBA,C,2.0,1.0,37.0,2.9,10.7,0.273,0.0,0.0,0.0,2.9,10.7,0.273,1.0,1.9,0.5,3.9,9.7,13.6,2.9,0.0,0.0,2.9,3.9,6.8,Earl Barron
2011-12,30.0,GSW,NBA,C,2.0,0.0,9.0,8.0,16.0,0.5,0.0,0.0,0.0,8.0,16.0,0.5,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,16.0,Earl Barron
2012-13,31.0,TOT,NBA,C,12.0,2.0,159.0,4.1,11.5,0.353,0.0,0.0,0.0,4.1,11.5,0.353,0.7,1.6,0.429,5.0,8.8,13.8,1.1,1.1,1.4,2.5,5.4,8.8,Earl Barron
2012-13,31.0,WAS,NBA,C,11.0,1.0,122.0,3.8,10.9,0.351,0.0,0.0,0.0,3.8,10.9,0.351,0.6,1.5,0.4,4.7,8.0,12.7,0.9,1.5,1.5,3.0,6.8,8.3,Earl Barron
2012-13,31.0,NYK,NBA,C,1.0,1.0,37.0,4.9,13.6,0.357,0.0,0.0,0.0,4.9,13.6,0.357,1.0,1.9,0.5,5.8,11.7,17.5,1.9,0.0,1.0,1.0,1.0,10.7,Earl Barron
2014-15,33.0,PHO,NBA,C,16.0,1.0,143.0,3.0,9.8,0.308,0.5,1.0,0.5,2.5,8.8,0.286,1.5,3.0,0.5,3.5,3.5,7.0,1.3,1.0,0.5,1.3,6.5,8.1,Earl Barron
2010-11,21.0,LAC,NBA,PG,81.0,25.0,1841.0,4.0,9.5,0.424,0.6,2.3,0.276,3.4,7.2,0.47,1.9,2.6,0.744,1.3,3.0,4.4,5.7,1.8,0.5,3.8,2.5,10.6,Eric Bledsoe
2011-12,22.0,LAC,NBA,PG,40.0,1.0,464.0,3.8,9.8,0.389,0.5,2.3,0.2,3.3,7.4,0.448,2.2,3.4,0.636,1.7,3.3,5.0,5.1,2.4,1.1,3.6,4.5,10.2,Eric Bledsoe
2012-13,23.0,LAC,NBA,PG,76.0,12.0,1553.0,5.9,13.2,0.445,0.7,1.8,0.397,5.1,11.4,0.453,2.5,3.1,0.791,1.8,3.4,5.2,5.4,2.5,1.3,3.2,2.6,14.9,Eric Bledsoe
2013-14,24.0,PHO,NBA,PG,43.0,40.0,1416.0,6.7,14.1,0.477,1.3,3.6,0.357,5.5,10.6,0.517,4.7,6.0,0.772,0.7,4.4,5.1,6.0,1.8,0.4,3.6,2.5,19.4,Eric Bledsoe
2014-15,25.0,PHO,NBA,PG,81.0,81.0,2800.0,6.0,13.4,0.447,1.1,3.5,0.324,4.9,10.0,0.491,4.5,5.7,0.8,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,Eric Bledsoe
2015-16,26.0,PHO,NBA,PG,31.0,31.0,1059.0,7.6,16.7,0.453,1.6,4.4,0.372,5.9,12.3,0.482,4.7,5.8,0.802,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5,Eric Bledsoe
2016-17,27.0,PHO,NBA,PG,66.0,66.0,2176.0,7.4,17.1,0.434,1.7,5.1,0.335,5.7,12.0,0.477,6.4,7.6,0.847,0.9,4.4,5.3,6.9,1.5,0.5,3.7,2.7,23.0,Eric Bledsoe
2017-18,28.0,TOT,NBA,PG,74.0,74.0,2322.0,7.3,15.3,0.473,1.9,5.6,0.347,5.3,9.8,0.545,3.9,4.9,0.795,0.8,3.6,4.4,5.7,2.3,0.7,3.3,2.9,20.4,Eric Bledsoe
