# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
6.0,0.0,0.457,0.171,0.157,1.0,0.214,0.0,0.0,0.086,0.563,0.167,0.182,0.607,0.4,0.4,0.0,0.0,0.0,20.0,0.0,6.7,0.4,29.0,NBA,268.0,PF,2005-06,NOK,Brandon Bass
2.0,0.0,0.409,0.25,0.114,0.977,0.205,0.023,0.0,0.091,0.5,0.182,0.4,0.533,0.349,0.222,0.0,0.0,0.0,21.0,0.0,7.7,0.341,21.0,NBA,162.0,PF,2006-07,NOK,Brandon Bass
45.0,0.0,0.3,0.3,0.183,0.992,0.209,0.008,0.0,0.103,0.547,0.48,0.544,0.569,0.503,0.437,0.0,0.0,0.0,22.0,0.0,9.1,0.499,79.0,NBA,1557.0,C,2007-08,DAL,Brandon Bass
72.0,0.0,0.404,0.211,0.27,0.988,0.104,0.012,0.0,0.157,0.58,0.449,0.467,0.698,0.502,0.396,0.0,0.0,0.0,23.0,5.0,9.1,0.496,81.0,NBA,1574.0,C,2008-09,DAL,Brandon Bass
25.0,0.0,0.369,0.249,0.24,1.0,0.142,0.0,0.0,0.116,0.628,0.466,0.429,0.513,0.511,0.424,0.0,0.0,0.0,24.0,0.0,8.7,0.511,50.0,NBA,648.0,PF,2009-10,ORL,Brandon Bass
81.0,0.0,0.298,0.236,0.332,0.997,0.132,0.003,0.0,0.138,0.682,0.421,0.486,0.657,0.516,0.388,0.0,0.0,0.0,25.0,0.0,10.4,0.515,76.0,NBA,1980.0,PF,2010-11,ORL,Brandon Bass
52.0,0.0,0.237,0.256,0.407,1.0,0.1,0.0,0.0,0.089,0.553,0.5,0.471,0.772,0.479,0.286,0.0,0.0,0.0,26.0,0.0,11.8,0.479,59.0,NBA,1868.0,PF,2011-12,BOS,Brandon Bass
56.0,0.0,0.255,0.267,0.353,0.997,0.122,0.003,0.0,0.104,0.607,0.459,0.452,0.748,0.487,0.403,0.0,0.0,0.0,27.0,2.0,11.3,0.486,81.0,NBA,2239.0,PF,2012-13,BOS,Brandon Bass
75.0,0.0,0.348,0.233,0.24,0.992,0.171,0.008,0.333,0.11,0.603,0.562,0.385,0.603,0.487,0.29,0.5,0.333,0.0,28.0,1.0,9.3,0.486,82.0,NBA,2266.0,PF,2013-14,BOS,Brandon Bass
94.0,0.0,0.369,0.183,0.272,0.953,0.129,0.047,0.875,0.149,0.679,0.4,0.457,0.69,0.515,0.33,1.0,0.281,0.321,29.0,0.0,9.2,0.504,82.0,NBA,1929.0,PF,2014-15,BOS,Brandon Bass
86.0,0.0,0.596,0.151,0.114,0.994,0.132,0.006,0.0,0.287,0.667,0.396,0.361,0.764,0.552,0.381,0.0,0.0,0.0,30.0,0.0,5.1,0.549,66.0,NBA,1342.0,PF,2015-16,LAL,Brandon Bass
35.0,0.0,0.532,0.237,0.097,0.984,0.118,0.016,0.333,0.199,0.687,0.477,0.333,0.679,0.579,0.5,1.0,0.333,0.0,31.0,0.0,6.8,0.575,52.0,NBA,577.0,PF,2016-17,LAC,Brandon Bass
4.0,0.0,0.313,0.075,0.478,0.925,0.06,0.075,0.2,0.06,0.667,0.2,0.219,0.391,0.371,0.25,0.0,0.0,0.0,20.0,0.0,13.1,0.343,31.0,NBA,162.0,PG,2010-11,BOS,Avery Bradley
14.0,0.0,0.41,0.057,0.311,0.866,0.087,0.134,0.648,0.045,0.661,0.522,0.4,0.629,0.511,0.2,1.0,0.407,0.571,21.0,0.0,11.1,0.498,64.0,NBA,1368.0,PG,2011-12,BOS,Avery Bradley
