DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2014-10-29,29-182,BOS,HOME,BRK,W (+16),0,15:49,4,7,.571,0,1,.000,0,0,,1,1,2,1,2,0,3,0,8,5.4,+3,Brandon Bass
2014-11-01,29-185,BOS,AWAY,HOU,L (-14),0,20:22,4,8,.500,0,1,.000,0,0,,2,3,5,0,1,0,0,1,8,6.9,-8,Brandon Bass
2014-11-03,29-187,BOS,AWAY,DAL,L (-5),0,9:01,0,3,.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,2,-1.2,-11,Brandon Bass
2014-11-05,29-189,BOS,HOME,TOR,L (-3),0,13:07,1,3,.333,0,0,,1,1,1.000,0,3,3,1,0,0,2,2,3,0.1,-15,Brandon Bass
2014-11-07,29-191,BOS,HOME,IND,W (+3),0,20:20,3,4,.750,0,0,,4,4,1.000,1,3,4,4,0,1,0,0,10,13.5,+8,Brandon Bass
2014-11-08,29-192,BOS,AWAY,CHI,W (+5),0,14:34,3,5,.600,0,0,,1,2,.500,0,2,2,0,1,0,1,3,7,3.7,-20,Brandon Bass
2014-11-12,29-196,BOS,HOME,OKC,L (-15),0,14:07,2,2,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,6,5.4,-9,Brandon Bass
2014-11-14,29-198,BOS,HOME,CLE,L (-1),0,18:36,5,8,.625,0,0,,2,2,1.000,0,2,2,2,1,0,0,3,12,10.2,+3,Brandon Bass
2014-11-17,29-201,BOS,HOME,PHO,L (-4),0,22:53,0,5,.000,0,0,,4,4,1.000,2,3,5,2,0,0,2,2,4,1.4,-3,Brandon Bass
2014-11-19,29-203,BOS,AWAY,PHI,W (+11),0,32:01,9,13,.692,0,0,,5,7,.714,0,6,6,1,1,1,0,3,23,19.7,+19,Brandon Bass
2014-11-21,29-205,BOS,AWAY,MEM,L (-17),0,17:56,4,7,.571,0,0,,1,1,1.000,1,2,3,1,0,1,2,1,9,6.0,0,Brandon Bass
2014-11-23,29-207,BOS,HOME,POR,L (-6),0,23:27,3,7,.429,0,0,,2,2,1.000,1,7,8,0,1,0,0,2,8,7.3,0,Brandon Bass
2014-11-28,29-212,BOS,HOME,CHI,L (-7),0,26:35,5,11,.455,0,1,.000,6,9,.667,4,5,9,1,1,0,2,3,16,11.9,+7,Brandon Bass
2014-11-30,29-214,BOS,HOME,SAS,L (-22),0,18:57,5,7,.714,0,0,,0,0,,1,2,3,1,1,1,1,2,10,9.0,-13,Brandon Bass
2014-12-02,29-216,BOS,AWAY,ATL,L (-4),0,18:12,3,9,.333,0,0,,0,0,,1,2,3,0,0,0,2,1,6,-0.2,-5,Brandon Bass
2014-12-03,29-217,BOS,HOME,DET,W (+7),0,21:05,2,9,.222,0,0,,5,6,.833,1,4,5,1,0,0,0,1,9,5.3,-2,Brandon Bass
2014-12-05,29-219,BOS,HOME,LAL,W (+17),0,14:04,2,4,.500,0,0,,1,1,1.000,0,1,1,0,0,0,1,2,5,1.5,-16,Brandon Bass
2014-12-07,29-221,BOS,HOME,WAS,W (+8),0,16:07,1,4,.250,0,0,,3,4,.750,0,3,3,0,0,2,2,3,5,1.3,-5,Brandon Bass
2014-12-08,29-222,BOS,AWAY,WAS,L (-1),0,31:23,8,16,.500,0,0,,3,4,.750,2,7,9,1,3,1,1,2,19,16.7,+14,Brandon Bass
2014-12-10,29-224,BOS,AWAY,CHO,L (-9),0,18:46,5,9,.556,0,0,,0,0,,1,2,3,2,0,0,0,1,10,8.0,+8,Brandon Bass
2014-12-12,29-226,BOS,HOME,NYK,L (-6),0,20:57,2,9,.222,0,0,,1,1,1.000,3,1,4,2,0,0,0,1,5,2.9,+4,Brandon Bass
2014-12-15,29-229,BOS,AWAY,PHI,W (+18),0,19:43,6,9,.667,0,0,,2,5,.400,2,3,5,2,0,0,2,2,14,9.8,+23,Brandon Bass
2014-12-17,29-231,BOS,HOME,ORL,W (+17),0,21:47,6,10,.600,0,0,,6,6,1.000,1,1,2,0,0,0,0,0,18,14.4,+12,Brandon Bass
2014-12-19,29-233,BOS,HOME,MIN,W (+16),0,16:56,4,7,.571,0,1,.000,1,2,.500,1,1,2,0,1,0,2,2,9,4.5,-1,Brandon Bass
2014-12-21,29-235,BOS,AWAY,MIA,L (-16),0,4:58,1,2,.500,0,0,,2,2,1.000,2,0,2,0,1,0,0,0,4,5.4,-2,Brandon Bass
2014-12-23,29-237,BOS,AWAY,ORL,L (-5),0,18:54,5,16,.313,0,1,.000,1,2,.500,2,3,5,1,0,2,0,3,11,4.6,+3,Brandon Bass
2014-12-26,29-240,BOS,HOME,BRK,L (-2),0,4:17,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,3.4,-7,Brandon Bass
2014-12-27,29-241,BOS,AWAY,WAS,L (-13),0,13:50,2,5,.400,0,0,,0,0,,0,4,4,0,0,0,0,0,4,2.5,-3,Brandon Bass
2014-12-31,29-245,BOS,HOME,SAC,W (+22),0,16:41,3,7,.429,0,0,,2,2,1.000,2,2,4,1,0,0,0,3,8,5.8,+7,Brandon Bass
2015-01-02,29-247,BOS,HOME,DAL,L (-18),0,10:45,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,0,2,0.3,-17,Brandon Bass
2015-01-03,29-248,BOS,AWAY,CHI,L (-5),0,13:33,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,2,0,-0.2,-11,Brandon Bass
2015-01-05,29-250,BOS,HOME,CHO,L (-9),0,20:36,3,7,.429,0,0,,2,4,.500,1,1,2,4,0,2,1,3,8,6.5,-4,Brandon Bass
2015-01-07,29-252,BOS,AWAY,BRK,W (+8),0,19:30,3,8,.375,0,0,,3,6,.500,1,3,4,0,0,1,0,0,9,5.7,-2,Brandon Bass
2015-01-09,29-254,BOS,AWAY,IND,L (-4),0,26:17,7,14,.500,1,2,.500,2,3,.667,2,2,4,2,1,2,1,4,17,12.8,+2,Brandon Bass
2015-01-10,29-255,BOS,AWAY,TOR,L (-13),0,19:10,5,10,.500,0,0,,0,1,.000,2,4,6,4,1,0,2,4,10,7.4,+1,Brandon Bass
2015-01-12,29-257,BOS,HOME,NOP,W (+8),0,23:34,4,10,.400,1,2,.500,3,3,1.000,2,3,5,1,0,0,1,1,12,8.2,-1,Brandon Bass
2015-01-14,29-259,BOS,HOME,ATL,L (-14),0,20:12,3,7,.429,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,8,3.2,-7,Brandon Bass
2015-01-16,29-261,BOS,HOME,CHI,L (-16),0,23:19,7,11,.636,0,0,,2,2,1.000,2,3,5,2,0,1,2,1,16,13.1,+1,Brandon Bass
2015-01-19,29-264,BOS,AWAY,LAC,L (-9),0,26:33,6,12,.500,0,0,,5,6,.833,2,0,2,1,1,0,2,2,17,10.9,+7,Brandon Bass
2015-01-22,29-267,BOS,AWAY,POR,W (+1),1,30:53,5,10,.500,0,0,,3,4,.750,4,6,10,5,1,1,1,2,13,15.6,-3,Brandon Bass
