SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2018-19,23.0,UTA,NBA,SG,38.0,2.0,416.0,7.7,20.5,0.376,3.7,11.4,0.323,4.0,9.1,0.443,5.2,6.9,0.75,0.3,2.3,2.6,2.9,0.7,0.7,3.8,5.4,24.3,95.0,111.0,Grayson Allen
2019-20,24.0,MEM,NBA,SG,38.0,0.0,718.0,7.6,16.3,0.466,3.7,9.2,0.404,3.9,7.2,0.545,2.5,2.9,0.867,0.5,5.0,5.5,3.4,0.7,0.1,2.1,3.4,21.5,114.0,115.0,Grayson Allen
2020-21,25.0,MEM,NBA,SG,50.0,38.0,1259.0,6.6,15.7,0.418,4.1,10.4,0.391,2.5,5.3,0.471,3.0,3.5,0.868,0.7,5.4,6.1,4.1,1.7,0.3,1.8,2.7,20.2,116.0,113.0,Grayson Allen
2021-22,26.0,MIL,NBA,SG,66.0,61.0,1805.0,6.8,15.1,0.448,4.2,10.4,0.409,2.6,4.8,0.533,1.7,2.0,0.865,0.9,5.1,5.9,2.7,1.2,0.5,1.1,2.6,19.5,122.0,114.0,Grayson Allen
2022-23,27.0,MIL,NBA,SG,72.0,70.0,1972.0,5.9,13.5,0.44,3.5,8.9,0.399,2.4,4.6,0.518,2.8,3.1,0.905,1.5,4.3,5.7,3.9,1.5,0.3,1.7,2.8,18.2,123.0,114.0,Grayson Allen
2014-15,21.0,SAS,NBA,SF,33.0,8.0,358.0,4.4,12.7,0.348,0.4,1.6,0.273,4.0,11.2,0.359,1.3,2.0,0.643,0.7,9.6,10.3,4.0,2.1,1.0,1.4,4.0,10.6,87.0,100.0,Kyle Anderson
2015-16,22.0,SAS,NBA,SF,78.0,11.0,1245.0,5.7,12.1,0.468,0.5,1.5,0.324,5.2,10.6,0.488,2.5,3.4,0.747,1.0,9.0,10.0,5.1,2.5,1.2,2.4,4.0,14.4,104.0,97.0,Kyle Anderson
2016-17,23.0,SAS,NBA,SF,72.0,14.0,1020.0,4.6,10.4,0.445,0.7,2.0,0.375,3.9,8.4,0.462,2.2,2.8,0.789,1.6,8.7,10.4,4.5,2.5,1.3,1.9,3.1,12.3,109.0,101.0,Kyle Anderson
2017-18,24.0,SAS,NBA,SF,74.0,67.0,1978.0,5.9,11.2,0.527,0.5,1.5,0.333,5.4,9.7,0.556,2.7,3.7,0.712,2.1,8.0,10.1,5.2,2.9,1.5,2.4,2.9,14.9,114.0,101.0,Kyle Anderson
2018-19,25.0,MEM,NBA,SF,43.0,40.0,1281.0,5.8,10.7,0.543,0.3,1.3,0.265,5.5,9.4,0.583,1.4,2.5,0.578,1.9,7.9,9.7,5.0,2.1,1.4,2.3,4.3,13.4,110.0,107.0,Kyle Anderson
2019-20,26.0,MEM,NBA,SF,67.0,28.0,1330.0,5.5,11.6,0.474,0.8,3.0,0.282,4.7,8.6,0.541,1.8,2.7,0.667,2.0,8.0,10.0,5.7,1.9,1.3,2.3,3.9,13.7,109.0,109.0,Kyle Anderson
2020-21,27.0,MEM,NBA,PF,69.0,69.0,1887.0,7.8,16.7,0.468,2.4,6.6,0.36,5.4,10.1,0.539,3.6,4.7,0.783,1.3,8.7,10.0,6.3,2.1,1.4,2.2,3.0,21.6,118.0,109.0,Kyle Anderson
