# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
18.0,0.0,0.413,0.01,0.059,0.536,0.054,0.464,0.217,0.049,0.435,0.5,0.375,0.582,0.417,0.318,0.986,0.365,0.341,20.0,0.0,13.3,0.393,66.0,NBA,1312.0,PF,2008-09,NJN,Ryan Anderson
14.0,0.0,0.33,0.018,0.075,0.456,0.034,0.544,0.227,0.039,0.586,0.429,0.31,0.418,0.514,0.308,0.923,0.37,0.396,21.0,0.0,15.6,0.436,63.0,NBA,911.0,PF,2009-10,ORL,Ryan Anderson
21.0,0.0,0.242,0.01,0.04,0.35,0.059,0.65,0.246,0.046,0.606,0.2,0.286,0.424,0.5,0.258,0.985,0.393,0.286,22.0,1.0,17.9,0.43,64.0,NBA,1424.0,PF,2010-11,ORL,Ryan Anderson
26.0,0.0,0.296,0.02,0.062,0.443,0.065,0.557,0.263,0.036,0.594,0.4,0.298,0.476,0.496,0.265,0.994,0.393,0.441,23.0,0.0,16.2,0.439,61.0,NBA,1964.0,PF,2011-12,ORL,Ryan Anderson
12.0,0.0,0.191,0.069,0.143,0.5,0.097,0.5,0.136,0.011,0.587,0.312,0.463,0.494,0.464,0.333,0.958,0.382,0.382,24.0,2.0,17.4,0.423,81.0,NBA,2503.0,PF,2012-13,NOH,Ryan Anderson
1.0,0.0,0.198,0.09,0.155,0.537,0.093,0.463,0.128,0.003,0.529,0.344,0.527,0.42,0.463,0.333,0.985,0.409,0.476,25.0,0.0,16.8,0.438,22.0,NBA,795.0,PF,2013-14,NOP,Ryan Anderson
6.0,0.0,0.214,0.082,0.119,0.508,0.092,0.492,0.148,0.01,0.558,0.333,0.356,0.379,0.457,0.463,0.943,0.34,0.34,26.0,3.0,16.5,0.399,61.0,NBA,1675.0,PF,2014-15,NOP,Ryan Anderson
16.0,0.0,0.227,0.112,0.179,0.615,0.097,0.385,0.165,0.02,0.521,0.375,0.47,0.444,0.466,0.433,0.924,0.366,0.322,27.0,5.0,15.3,0.427,66.0,NBA,2008.0,PF,2015-16,NOP,Ryan Anderson
6.0,0.0,0.144,0.035,0.092,0.345,0.074,0.655,0.142,0.009,0.568,0.444,0.338,0.378,0.446,0.351,0.975,0.403,0.542,28.0,0.0,19.9,0.418,72.0,NBA,2116.0,PF,2016-17,HOU,Ryan Anderson
9.0,0.0,0.142,0.04,0.069,0.294,0.044,0.706,0.109,0.019,0.647,0.579,0.545,0.342,0.539,0.143,0.992,0.386,0.405,29.0,0.0,20.4,0.431,66.0,NBA,1725.0,PF,2017-18,HOU,Ryan Anderson
