SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2005-06,19.0,WAS,NBA,PF,29.0,0.0,175.0,5.3,13.8,0.388,0.6,2.7,0.231,4.7,11.1,0.426,2.1,2.5,0.833,2.5,5.3,7.8,2.1,1.0,1.4,2.5,7.4,13.4,Andray Blatche
2006-07,20.0,WAS,NBA,PF,56.0,13.0,682.0,4.5,10.4,0.437,0.2,1.4,0.148,4.3,9.0,0.482,1.6,2.6,0.612,4.1,6.0,10.1,2.1,0.9,1.7,2.6,5.0,10.9,Andray Blatche
2007-08,21.0,WAS,NBA,PF,82.0,15.0,1675.0,5.5,11.5,0.474,0.1,0.3,0.231,5.4,11.2,0.48,2.3,3.3,0.695,3.5,5.6,9.1,2.0,1.1,2.5,2.4,5.5,13.3,Andray Blatche
2008-09,22.0,WAS,NBA,C,71.0,36.0,1703.0,6.3,13.3,0.471,0.1,0.4,0.238,6.2,12.9,0.479,2.4,3.4,0.704,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1,Andray Blatche
2009-10,23.0,WAS,NBA,PF,81.0,36.0,2256.0,7.6,15.9,0.478,0.2,0.7,0.295,7.4,15.2,0.487,2.8,3.7,0.744,2.5,5.6,8.1,2.7,1.4,1.1,2.9,3.5,18.2,Andray Blatche
2010-11,24.0,WAS,NBA,PF,64.0,63.0,2172.0,7.1,15.9,0.445,0.1,0.3,0.222,7.0,15.6,0.449,3.6,4.7,0.777,3.0,5.7,8.7,2.4,1.6,0.8,2.9,3.0,17.8,Andray Blatche
2011-12,25.0,WAS,NBA,PF,26.0,13.0,626.0,5.3,14.1,0.38,0.1,0.4,0.286,5.2,13.7,0.382,1.9,2.8,0.673,2.4,6.2,8.6,1.6,1.2,1.0,2.1,3.1,12.7,Andray Blatche
2012-13,26.0,BRK,NBA,C,82.0,8.0,1555.0,8.0,15.7,0.512,0.1,0.5,0.136,7.9,15.1,0.524,3.4,5.0,0.685,3.7,5.9,9.7,2.0,2.0,1.3,2.8,3.8,19.5,Andray Blatche
2013-14,27.0,BRK,NBA,PF,73.0,7.0,1618.0,7.1,15.0,0.476,0.3,1.2,0.278,6.8,13.8,0.494,3.6,4.9,0.742,2.7,6.0,8.7,2.5,1.7,0.8,2.4,3.7,18.3,Andray Blatche
2004-05,27.0,NJN,NBA,SG,9.0,0.0,32.0,3.4,11.3,0.3,1.1,2.3,0.5,2.3,9.0,0.25,1.1,2.3,0.5,4.5,1.1,5.6,1.1,0.0,0.0,0.0,3.4,9.0,Awvee Storey
2005-06,28.0,WAS,NBA,SF,25.0,1.0,116.0,5.0,12.7,0.39,0.9,2.2,0.429,4.0,10.6,0.382,2.5,4.3,0.571,2.5,4.3,6.8,1.2,0.9,0.3,1.6,6.8,13.3,Awvee Storey
2007-08,30.0,MIL,NBA,SG,26.0,0.0,259.0,5.4,12.4,0.438,0.0,1.0,0.0,5.4,11.4,0.476,1.9,4.0,0.483,4.3,3.2,7.5,2.2,1.0,0.1,1.4,5.7,12.8,Awvee Storey
2005-06,23.0,WAS,NBA,SG,51.0,1.0,465.0,4.1,10.5,0.39,0.3,1.3,0.235,3.8,9.2,0.412,2.3,3.3,0.698,1.2,2.9,4.1,3.5,2.3,0.3,2.6,3.6,10.8,Donell Taylor
2006-07,24.0,WAS,NBA,SG,47.0,1.0,369.0,5.5,13.7,0.4,0.3,1.7,0.176,5.2,12.0,0.431,1.1,2.0,0.524,1.4,3.8,5.2,4.4,1.7,0.3,2.4,3.3,12.3,Donell Taylor
2004-05,29.0,NJN,NBA,SF,25.0,0.0,356.0,3.4,9.5,0.362,1.7,5.7,0.304,1.7,3.8,0.447,0.7,0.9,0.778,0.7,2.9,3.6,1.7,1.4,0.1,0.9,2.9,9.3,Billy Thomas
2005-06,30.0,WAS,NBA,SG,17.0,0.0,131.0,3.6,11.0,0.325,2.7,8.2,0.333,0.8,2.7,0.3,0.5,0.5,1.0,1.4,2.5,3.8,2.5,2.7,0.3,1.6,5.2,10.4,Billy Thomas
2007-08,32.0,TOT,NBA,SF,11.0,0.0,42.0,3.4,14.6,0.235,3.4,13.7,0.25,0.0,0.9,0.0,1.7,1.7,1.0,0.0,1.7,1.7,0.0,0.9,0.0,3.4,3.4,12.0,Billy Thomas
2007-08,32.0,NJN,NBA,SF,4.0,0.0,8.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,9.0,Billy Thomas
2007-08,32.0,CLE,NBA,SF,7.0,0.0,34.0,4.2,14.8,0.286,4.2,13.8,0.308,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,1.1,0.0,3.2,4.2,12.7,Billy Thomas
