SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2005-06,23.0,CHA,NBA,SF,36.0,7.0,564.0,6.8,16.5,0.414,2.2,5.3,0.414,4.6,11.2,0.415,3.0,3.7,0.805,2.1,4.3,6.4,2.9,1.0,0.4,2.9,4.4,18.9,101.0,111.0,Alan Anderson
2006-07,24.0,CHA,NBA,SG,17.0,0.0,256.0,7.5,16.5,0.457,1.0,4.1,0.25,6.5,12.4,0.525,3.9,4.7,0.826,2.2,4.3,6.5,4.3,1.4,0.0,4.5,6.7,20.0,97.0,110.0,Alan Anderson
2011-12,29.0,TOR,NBA,SF,17.0,12.0,461.0,6.4,16.6,0.387,2.8,7.1,0.393,3.6,9.4,0.383,3.4,4.0,0.853,0.9,3.0,4.0,3.0,0.6,0.3,2.9,4.1,19.0,99.0,110.0,Alan Anderson
2012-13,30.0,TOR,NBA,SF,65.0,2.0,1495.0,8.4,21.9,0.383,3.4,10.1,0.333,5.0,11.8,0.426,4.5,5.2,0.857,1.2,4.0,5.3,3.7,1.7,0.2,2.8,4.7,24.6,101.0,110.0,Alan Anderson
2013-14,31.0,BRK,NBA,SF,78.0,26.0,1773.0,5.7,14.4,0.4,2.5,7.3,0.339,3.3,7.0,0.464,2.7,3.5,0.78,1.2,4.0,5.2,2.4,1.4,0.3,1.8,4.4,16.7,103.0,111.0,Alan Anderson
2014-15,32.0,BRK,NBA,SG,74.0,19.0,1744.0,5.8,13.1,0.443,2.2,6.2,0.348,3.6,6.8,0.53,2.4,3.0,0.812,0.9,5.1,6.1,2.5,1.7,0.1,1.8,4.4,16.2,109.0,109.0,Alan Anderson
2015-16,33.0,WAS,NBA,SG,13.0,0.0,192.0,5.3,15.0,0.356,3.0,9.4,0.324,2.3,5.6,0.409,2.8,3.8,0.733,0.3,6.6,6.9,3.6,1.0,0.3,0.5,6.3,16.5,107.0,108.0,Alan Anderson
2016-17,34.0,LAC,NBA,SF,30.0,0.0,308.0,4.9,13.0,0.375,2.3,7.1,0.318,2.6,5.8,0.444,1.9,2.6,0.75,0.5,3.4,3.9,1.8,0.5,0.0,1.1,5.7,14.0,100.0,114.0,Alan Anderson
2012-13,19.0,WAS,NBA,SG,56.0,46.0,1745.0,8.4,20.5,0.41,2.7,7.0,0.386,5.7,13.5,0.424,3.7,4.7,0.786,1.3,5.0,6.3,4.1,1.5,0.9,2.7,3.4,23.3,102.0,105.0,Bradley Beal
2013-14,20.0,WAS,NBA,SG,73.0,73.0,2530.0,9.8,23.4,0.419,2.8,7.0,0.402,7.0,16.4,0.426,3.0,3.8,0.788,1.1,4.5,5.6,4.9,1.4,0.4,2.6,3.1,25.4,103.0,107.0,Bradley Beal
