SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PLAYER
2005-06,24.0,MIA,NBA,C,8.0,45.0,-2.8,0.366,0.0,0.25,5.5,20.1,13.1,0.0,0.0,0.0,22.0,23.4,-0.2,0.0,-0.2,-0.167,-13.4,-4.3,-17.7,-0.2,Earl Barron
2006-07,25.0,MIA,NBA,C,28.0,203.0,6.6,0.357,0.012,0.217,11.3,12.5,11.9,4.0,1.6,1.6,10.8,23.8,-0.5,0.2,-0.3,-0.062,-6.4,-3.2,-9.6,-0.4,Earl Barron
2007-08,26.0,MIA,NBA,C,46.0,889.0,9.4,0.446,0.04,0.266,8.9,17.9,13.3,5.8,1.1,0.7,11.6,22.0,-1.0,0.6,-0.4,-0.019,-5.0,-2.2,-7.2,-1.2,Earl Barron
2009-10,28.0,NYK,NBA,C,7.0,232.0,14.7,0.508,0.0,0.426,14.9,22.9,18.9,5.2,0.9,1.3,12.0,17.9,0.3,0.2,0.4,0.091,-1.5,-2.9,-4.5,-0.1,Earl Barron
2010-11,29.0,TOT,NBA,C,21.0,305.0,6.2,0.361,0.0,0.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,-0.6,0.3,-0.2,-0.039,-6.3,-1.9,-8.1,-0.5,Earl Barron
2010-11,29.0,PHO,NBA,C,12.0,183.0,1.5,0.301,0.0,0.392,10.1,15.2,12.6,3.0,1.7,1.6,15.5,17.5,-0.5,0.1,-0.4,-0.106,-9.1,-2.4,-11.5,-0.4,Earl Barron
2010-11,29.0,MIL,NBA,C,7.0,85.0,17.3,0.475,0.0,0.054,16.0,14.1,15.1,9.2,1.3,1.9,5.0,22.0,0.1,0.1,0.2,0.13,0.6,-0.6,0.0,0.0,Earl Barron
2010-11,29.0,POR,NBA,C,2.0,37.0,3.8,0.295,0.0,0.182,12.7,34.6,23.1,12.2,0.0,0.0,20.2,18.8,-0.1,0.0,-0.1,-0.093,-8.0,-2.3,-10.4,-0.1,Earl Barron
2011-12,30.0,GSW,NBA,C,2.0,9.0,4.7,0.5,0.0,0.0,12.6,0.0,6.3,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.054,-11.5,-4.8,-16.3,0.0,Earl Barron
2012-13,31.0,TOT,NBA,C,12.0,159.0,8.9,0.361,0.0,0.137,15.4,28.1,21.6,5.0,1.6,3.0,16.9,18.8,-0.3,0.3,0.0,-0.003,-6.7,-1.2,-7.9,-0.2,Earl Barron
2012-13,31.0,WAS,NBA,C,11.0,122.0,6.9,0.357,0.0,0.135,14.4,24.7,19.5,3.9,2.1,3.2,20.3,18.4,-0.3,0.3,-0.1,-0.025,-8.3,-0.5,-8.9,-0.2,Earl Barron
2012-13,31.0,NYK,NBA,C,1.0,37.0,15.4,0.37,0.0,0.143,18.4,39.3,28.5,8.7,0.0,2.3,6.3,20.1,0.0,0.1,0.1,0.069,-1.3,-3.6,-4.9,0.0,Earl Barron
2014-15,33.0,PHO,NBA,C,16.0,143.0,5.0,0.361,0.103,0.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,-0.1,0.1,0.0,-0.011,-6.6,-0.8,-7.4,-0.2,Earl Barron
2005-06,23.0,MIA,NBA,PG,18.0,239.0,10.2,0.424,0.292,0.258,3.6,10.9,7.4,21.5,1.5,1.6,13.1,22.0,-0.1,0.3,0.1,0.026,-3.2,-0.3,-3.5,-0.1,Gerald Fitch
2005-06,22.0,MIA,NBA,PF,43.0,414.0,11.5,0.541,0.0,0.283,11.3,13.6,12.5,2.7,1.6,0.2,15.1,17.7,0.4,0.5,0.8,0.096,-3.6,-0.7,-4.3,-0.2,Wayne Simien
2006-07,23.0,MIA,NBA,PF,8.0,93.0,6.3,0.441,0.0,0.304,6.5,7.4,7.0,6.7,1.1,0.0,10.3,14.8,0.0,0.1,0.0,0.025,-4.1,-0.8,-5.0,-0.1,Wayne Simien
2005-06,23.0,MIA,NBA,SG,2.0,3.0,-2.4,0.532,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,44.3,0.0,0.0,0.0,-0.642,-8.8,-6.9,-15.7,0.0,Matt Walsh
