SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2003-04,23.0,TOT,NBA,SG,16.0,0.0,70.0,5.5,12.6,0.438,0.8,2.4,0.333,4.7,10.2,0.462,3.1,4.7,0.667,0.8,3.9,4.7,1.6,0.8,0.0,4.7,6.3,14.9,82.0,107.0,Matt Carroll
2003-04,23.0,POR,NBA,SG,13.0,0.0,48.0,5.8,12.8,0.455,1.2,3.5,0.333,4.6,9.3,0.5,2.3,2.3,1.0,0.0,3.5,3.5,1.2,0.0,0.0,2.3,3.5,15.1,100.0,112.0,Matt Carroll
2003-04,23.0,SAS,NBA,SG,3.0,0.0,22.0,4.9,12.2,0.4,0.0,0.0,0.0,4.9,12.2,0.4,4.9,9.8,0.5,2.4,4.9,7.3,2.4,2.4,0.0,9.8,12.2,14.7,63.0,96.0,Matt Carroll
2004-05,24.0,CHA,NBA,SG,25.0,0.0,430.0,8.5,21.8,0.389,1.6,4.7,0.333,6.9,17.1,0.404,8.6,10.0,0.855,1.6,5.7,7.3,2.1,2.1,0.2,3.0,4.5,27.1,104.0,108.0,Matt Carroll
2005-06,25.0,CHA,NBA,SG,78.0,6.0,1275.0,7.7,19.2,0.403,2.9,7.5,0.389,4.8,11.7,0.412,5.6,6.8,0.821,1.4,5.0,6.3,1.4,1.9,0.4,1.9,4.8,23.9,108.0,108.0,Matt Carroll
2006-07,26.0,CHA,NBA,SG,72.0,47.0,1878.0,7.9,18.3,0.433,3.1,7.4,0.416,4.8,10.9,0.445,5.2,5.8,0.904,1.0,4.8,5.7,2.5,1.5,0.2,2.0,4.9,24.1,114.0,110.0,Matt Carroll
2007-08,27.0,CHA,NBA,SG,80.0,18.0,2016.0,6.5,15.3,0.428,2.7,6.2,0.436,3.8,9.0,0.422,2.9,3.6,0.804,0.9,5.0,5.9,1.9,1.2,0.5,1.5,4.8,18.7,110.0,112.0,Matt Carroll
2008-09,28.0,TOT,NBA,SG,55.0,10.0,616.0,5.7,15.0,0.38,1.1,4.6,0.245,4.6,10.3,0.441,1.8,2.2,0.84,0.6,5.4,6.0,2.4,1.8,0.5,2.9,5.9,14.4,86.0,108.0,Matt Carroll
2008-09,28.0,CHA,NBA,SG,34.0,10.0,475.0,6.4,15.8,0.406,1.4,5.1,0.267,5.0,10.6,0.473,1.7,2.2,0.789,0.6,5.7,6.3,2.7,2.1,0.6,3.0,6.1,15.9,90.0,106.0,Matt Carroll
2008-09,28.0,DAL,NBA,SG,21.0,0.0,141.0,3.3,12.3,0.273,0.4,3.0,0.125,3.0,9.3,0.32,2.2,2.2,1.0,0.7,4.5,5.2,1.1,1.1,0.4,2.6,5.2,9.3,69.0,112.0,Matt Carroll
2009-10,29.0,DAL,NBA,SG,25.0,0.0,121.0,7.7,21.4,0.36,1.7,8.1,0.211,6.0,13.3,0.452,2.6,2.6,1.0,1.7,3.4,5.1,2.6,2.1,0.0,3.0,5.6,19.7,87.0,108.0,Matt Carroll
2010-11,30.0,CHA,NBA,SG,54.0,1.0,582.0,8.2,18.3,0.447,1.6,4.2,0.37,6.6,14.1,0.471,3.7,4.8,0.769,1.1,5.2,6.3,2.1,1.6,0.6,2.1,4.0,21.6,103.0,109.0,Matt Carroll
2011-12,31.0,CHA,NBA,SG,53.0,2.0,596.0,4.6,13.9,0.331,0.7,3.8,0.186,3.9,10.1,0.386,2.7,3.4,0.789,0.7,4.4,5.1,3.4,1.4,0.6,2.1,4.6,12.6,84.0,112.0,Matt Carroll
2012-13,32.0,CHA,NBA,SG,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,0.0,217.0,121.0,Matt Carroll
2003-04,23.0,SAS,NBA,SG,2.0,0.0,13.0,4.1,29.0,0.143,0.0,0.0,0.0,4.1,29.0,0.143,4.1,8.3,0.5,0.0,0.0,0.0,0.0,8.3,0.0,4.1,0.0,12.4,40.0,87.0,Alex Garcia
2004-05,24.0,NOH,NBA,SG,8.0,3.0,146.0,6.8,19.5,0.346,1.9,6.8,0.278,4.9,12.8,0.382,1.1,1.5,0.75,2.6,3.0,5.6,6.8,1.5,0.4,3.0,5.6,16.5,91.0,111.0,Alex Garcia
1996-97,26.0,MIN,NBA,PG,43.0,0.0,236.0,5.8,21.8,0.268,4.5,14.6,0.308,1.3,7.2,0.188,0.7,1.1,0.6,0.4,3.6,4.0,7.4,0.7,0.7,3.8,4.5,16.8,82.0,112.0,Shane Heal
2003-04,33.0,SAS,NBA,PG,6.0,0.0,72.0,5.2,17.9,0.292,3.0,13.5,0.222,2.2,4.5,0.5,3.0,3.7,0.8,0.7,2.2,3.0,3.7,0.7,0.0,3.7,1.5,16.4,84.0,102.0,Shane Heal
