2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
1.0,0.25,4.0,1.0,0.333,3.0,24.0,0.0,0.0,1.0,2.0,0.286,7.0,0.0,0.0,0.0,5.0,0.0,NBA,30.0,0.0,1.0,SG,5.0,2000-01,1.0,PHI,2.0,1.0,0.357,Raja Bell
91.0,0.464,196.0,12.0,0.273,44.0,25.0,71.0,4.0,80.0,103.0,0.429,240.0,36.0,0.75,48.0,74.0,12.0,NBA,890.0,31.0,109.0,SG,254.0,2001-02,21.0,PHI,48.0,111.0,0.454,Raja Bell
72.0,0.45,160.0,21.0,0.412,51.0,26.0,57.0,8.0,98.0,93.0,0.441,211.0,23.0,0.676,34.0,75.0,32.0,NBA,1173.0,47.0,134.0,SG,230.0,2002-03,52.0,DAL,43.0,145.0,0.491,Raja Bell
267.0,0.418,639.0,62.0,0.373,166.0,27.0,107.0,13.0,181.0,329.0,0.409,805.0,195.0,0.786,248.0,82.0,4.0,NBA,2020.0,60.0,262.0,SG,915.0,2003-04,63.0,UTA,111.0,241.0,0.447,Raja Bell
249.0,0.467,533.0,54.0,0.403,134.0,28.0,91.0,8.0,153.0,303.0,0.454,667.0,112.0,0.747,150.0,63.0,32.0,NBA,1790.0,48.0,205.0,SG,772.0,2004-05,44.0,UTA,79.0,201.0,0.495,Raja Bell
228.0,0.471,484.0,197.0,0.442,446.0,29.0,207.0,22.0,209.0,425.0,0.457,930.0,115.0,0.788,146.0,79.0,79.0,NBA,2959.0,44.0,248.0,SG,1162.0,2005-06,76.0,PHO,89.0,253.0,0.563,Raja Bell
205.0,0.452,454.0,205.0,0.413,496.0,30.0,196.0,22.0,203.0,410.0,0.432,950.0,118.0,0.776,152.0,78.0,78.0,NBA,2917.0,48.0,233.0,SG,1143.0,2006-07,50.0,PHO,83.0,251.0,0.539,Raja Bell
141.0,0.449,314.0,176.0,0.401,439.0,31.0,168.0,27.0,227.0,317.0,0.421,753.0,79.0,0.868,91.0,75.0,75.0,NBA,2646.0,47.0,220.0,SG,889.0,2007-08,54.0,PHO,65.0,274.0,0.538,Raja Bell
185.0,0.448,413.0,114.0,0.421,271.0,32.0,142.0,8.0,202.0,299.0,0.437,684.0,87.0,0.853,102.0,67.0,66.0,NBA,2315.0,41.0,166.0,SG,799.0,2008-09,50.0,TOT,86.0,243.0,0.52,Raja Bell
32.0,0.386,83.0,44.0,0.468,94.0,32.0,29.0,2.0,56.0,76.0,0.429,177.0,16.0,0.762,21.0,22.0,22.0,NBA,712.0,8.0,57.0,SG,212.0,2008-09,13.0,PHO,18.0,64.0,0.554,Raja Bell
153.0,0.464,330.0,70.0,0.395,177.0,32.0,113.0,6.0,146.0,223.0,0.44,507.0,71.0,0.877,81.0,45.0,44.0,NBA,1603.0,33.0,109.0,SG,587.0,2008-09,37.0,CHA,68.0,179.0,0.509,Raja Bell
16.0,0.471,34.0,12.0,0.444,27.0,33.0,13.0,2.0,18.0,28.0,0.459,61.0,3.0,1.0,3.0,6.0,5.0,NBA,180.0,5.0,15.0,SG,71.0,2009-10,4.0,TOT,5.0,23.0,0.557,Raja Bell
15.0,0.484,31.0,9.0,0.375,24.0,33.0,10.0,2.0,16.0,24.0,0.436,55.0,3.0,1.0,3.0,5.0,5.0,NBA,157.0,5.0,13.0,SG,60.0,2009-10,4.0,CHA,5.0,21.0,0.518,Raja Bell
1.0,0.333,3.0,3.0,1.0,3.0,33.0,3.0,0.0,2.0,4.0,0.667,6.0,0.0,0.0,0.0,1.0,0.0,NBA,23.0,0.0,2.0,SG,11.0,2009-10,0.0,GSW,0.0,2.0,0.917,Raja Bell
123.0,0.449,274.0,68.0,0.352,193.0,34.0,118.0,14.0,145.0,191.0,0.409,467.0,91.0,0.892,102.0,68.0,63.0,NBA,2097.0,31.0,169.0,SG,541.0,2010-11,56.0,UTA,63.0,176.0,0.482,Raja Bell
47.0,0.54,87.0,34.0,0.391,87.0,35.0,38.0,2.0,43.0,81.0,0.466,174.0,21.0,0.84,25.0,34.0,33.0,NBA,796.0,6.0,78.0,SG,217.0,2011-12,13.0,UTA,21.0,49.0,0.563,Raja Bell
55.0,0.451,122.0,7.0,0.241,29.0,22.0,21.0,8.0,38.0,62.0,0.411,151.0,16.0,0.727,22.0,34.0,0.0,NBA,386.0,10.0,44.0,SG,147.0,1999-00,10.0,MIA,9.0,48.0,0.434,Rodney Buford
88.0,0.433,203.0,16.0,0.421,38.0,23.0,17.0,6.0,58.0,104.0,0.432,241.0,24.0,0.828,29.0,47.0,0.0,NBA,573.0,16.0,68.0,SF,248.0,2000-01,17.0,PHI,29.0,74.0,0.465,Rodney Buford
