SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1997-98,24.0,ATL,NBA,PG,27.0,0.0,256.0,2.5,5.3,0.474,1.3,3.0,0.429,1.3,2.4,0.529,1.5,1.8,0.846,0.7,4.2,4.9,6.9,1.4,0.1,4.2,3.9,7.9,Drew Barry
1998-99,25.0,SEA,NBA,SG,17.0,0.0,183.0,2.0,6.3,0.313,1.6,4.7,0.333,0.4,1.6,0.25,1.8,2.6,0.692,0.6,3.3,3.9,5.7,1.4,0.2,2.4,4.7,7.3,Drew Barry
1999-00,26.0,TOT,NBA,PG,16.0,0.0,159.0,3.4,7.5,0.455,1.6,4.1,0.389,1.8,3.4,0.533,0.9,1.1,0.8,0.0,2.7,2.7,7.5,0.5,0.0,2.9,5.2,9.3,Drew Barry
1999-00,26.0,GSW,NBA,PG,8.0,0.0,85.0,3.8,7.6,0.5,1.3,3.8,0.333,2.5,3.8,0.667,0.4,0.8,0.5,0.0,3.4,3.4,7.2,0.8,0.0,2.5,5.9,9.3,Drew Barry
1999-00,26.0,ATL,NBA,PG,8.0,0.0,74.0,2.9,7.3,0.4,1.9,4.4,0.444,1.0,2.9,0.333,1.5,1.5,1.0,0.0,1.9,1.9,7.8,0.0,0.0,3.4,4.4,9.2,Drew Barry
1999-00,22.0,ATL,NBA,SF,46.0,0.0,423.0,4.2,9.8,0.426,0.0,0.1,0.0,4.2,9.7,0.43,2.0,3.2,0.632,1.9,5.4,7.2,1.2,1.2,0.8,1.8,3.9,10.4,Cal Bowdler
2000-01,23.0,ATL,NBA,SF,44.0,0.0,375.0,5.1,10.9,0.465,0.1,0.5,0.2,5.0,10.5,0.477,3.2,3.8,0.825,2.9,4.5,7.4,0.4,1.0,2.0,1.1,4.3,13.4,Cal Bowdler
2001-02,24.0,ATL,NBA,PF,52.0,0.0,585.0,3.8,10.7,0.351,0.1,0.3,0.2,3.7,10.4,0.355,2.4,2.9,0.83,2.3,4.4,6.8,0.7,1.1,0.9,0.7,3.9,10.0,Cal Bowdler
1990-91,22.0,MIA,NBA,PG,82.0,9.0,1355.0,4.3,10.4,0.412,0.2,0.9,0.176,4.1,9.5,0.435,1.9,2.5,0.747,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4.0,10.7,Bimbo Coles
1991-92,23.0,MIA,NBA,PG,81.0,28.0,1976.0,5.4,11.8,0.455,0.2,0.9,0.192,5.2,10.9,0.477,3.9,4.8,0.824,1.3,2.2,3.4,6.7,1.3,0.2,3.0,2.8,14.9,Bimbo Coles
