SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
1997-98,24.0,ATL,NBA,PG,27.0,256.0,0.474,0.45,0.529,0.47,0.429,0.34600000000000003,0.5920000000000001,0.478,0.846,0.737,0.64,0.524,0.342,0.33,0.5529999999999999,0.159,105.0,113.0,124.0,124.0,115.0,122.0,104.0,346.0,8.7,10.2,Drew Barry
1998-99,25.0,SEA,NBA,SG,17.0,183.0,0.313,0.43700000000000006,0.25,0.457,0.33299999999999996,0.33899999999999997,0.43799999999999994,0.466,0.6920000000000001,0.728,0.49,0.511,0.406,0.33,0.75,0.168,72.0,55.0,98.0,94.0,95.0,96.0,123.0,446.0,-1.8,-1.6,Drew Barry
1999-00,26.0,TOT,NBA,PG,16.0,159.0,0.455,0.449,0.5329999999999999,0.46799999999999997,0.389,0.353,0.561,0.478,0.8,0.75,0.5820000000000001,0.523,0.152,0.308,0.545,0.16699999999999998,101.0,114.0,110.0,117.0,107.0,111.0,49.0,326.0,5.4,4.2,Drew Barry
1999-00,26.0,GSW,NBA,PG,8.0,85.0,0.5,0.449,0.667,0.46799999999999997,0.33299999999999996,0.353,0.583,0.478,0.5,0.75,0.583,0.523,0.111,0.308,0.5,0.16699999999999998,111.0,142.0,94.0,122.0,67.0,111.0,36.0,299.0,3.8,2.3,Drew Barry
1999-00,26.0,ATL,NBA,PG,8.0,74.0,0.4,0.449,0.33299999999999996,0.46799999999999997,0.444,0.353,0.5329999999999999,0.478,1.0,0.75,0.5820000000000001,0.523,0.2,0.308,0.6,0.16699999999999998,89.0,71.0,126.0,112.0,133.0,111.0,65.0,359.0,1.7,1.9,Drew Barry
1999-00,22.0,ATL,NBA,SF,46.0,423.0,0.426,0.449,0.43,0.46799999999999997,0.0,0.353,0.426,0.478,0.632,0.75,0.46299999999999997,0.523,0.33,0.308,0.009000000000000001,0.16699999999999998,95.0,92.0,0.0,89.0,84.0,89.0,107.0,5.0,-12.0,-15.7,Cal Bowdler
2000-01,23.0,ATL,NBA,SF,44.0,375.0,0.465,0.44299999999999995,0.47700000000000004,0.461,0.2,0.354,0.469,0.473,0.825,0.748,0.532,0.518,0.35100000000000003,0.309,0.044000000000000004,0.17,105.0,103.0,57.0,99.0,110.0,103.0,114.0,26.0,-0.8,3.7,Cal Bowdler
2001-02,24.0,ATL,NBA,PF,52.0,585.0,0.35100000000000003,0.445,0.355,0.465,0.2,0.354,0.353,0.47700000000000004,0.83,0.752,0.41600000000000004,0.52,0.27,0.293,0.028999999999999998,0.18100000000000002,79.0,76.0,57.0,74.0,110.0,80.0,92.0,16.0,-43.0,-40.6,Cal Bowdler
1990-91,22.0,MIA,NBA,PG,82.0,1355.0,0.41200000000000003,0.474,0.435,0.488,0.17600000000000002,0.32,0.42,0.48700000000000004,0.747,0.765,0.461,0.534,0.242,0.32,0.087,0.08199999999999999,87.0,89.0,55.0,86.0,98.0,86.0,76.0,106.0,-53.0,-63.7,Bimbo Coles
1991-92,23.0,MIA,NBA,PG,81.0,1976.0,0.455,0.47200000000000003,0.47700000000000004,0.486,0.192,0.331,0.462,0.48700000000000004,0.8240000000000001,0.759,0.534,0.531,0.40399999999999997,0.305,0.08,0.087,96.0,98.0,58.0,95.0,109.0,100.0,132.0,92.0,-32.0,3.7,Bimbo Coles
1992-93,24.0,MIA,NBA,PG,81.0,2232.0,0.46399999999999997,0.473,0.503,0.489,0.307,0.336,0.494,0.491,0.805,0.754,0.546,0.536,0.321,0.32299999999999995,0.2,0.10400000000000001,98.0,103.0,91.0,101.0,107.0,102.0,99.0,192.0,4.7,15.4,Bimbo Coles
1993-94,25.0,MIA,NBA,PG,76.0,1726.0,0.449,0.466,0.507,0.483,0.20199999999999999,0.33299999999999996,0.46799999999999997,0.485,0.779,0.7340000000000001,0.51,0.528,0.252,0.315,0.191,0.11699999999999999,96.0,105.0,61.0,96.0,106.0,97.0,80.0,163.0,-17.7,-20.7,Bimbo Coles
1994-95,26.0,MIA,NBA,PG,68.0,2207.0,0.43,0.466,0.461,0.491,0.21100000000000002,0.359,0.44299999999999995,0.5,0.81,0.737,0.49700000000000005,0.5429999999999999,0.287,0.332,0.125,0.188,92.0,94.0,59.0,89.0,110.0,91.0,86.0,67.0,-68.8,-63.1,Bimbo Coles
1995-96,27.0,TOT,NBA,PG,81.0,2615.0,0.409,0.462,0.44,0.486,0.34600000000000003,0.36700000000000005,0.466,0.499,0.7959999999999999,0.74,0.513,0.542,0.272,0.32899999999999996,0.327,0.2,89.0,91.0,94.0,93.0,108.0,95.0,82.0,163.0,-51.0,-50.9,Bimbo Coles
1995-96,27.0,MIA,NBA,PG,52.0,1882.0,0.413,0.462,0.434,0.486,0.366,0.36700000000000005,0.47,0.499,0.8029999999999999,0.74,0.523,0.542,0.309,0.32899999999999996,0.308,0.2,89.0,89.0,100.0,94.0,109.0,96.0,94.0,154.0,-32.6,-24.4,Bimbo Coles
1995-96,27.0,GSW,NBA,PG,29.0,733.0,0.39899999999999997,0.462,0.456,0.486,0.305,0.36700000000000005,0.456,0.499,0.763,0.74,0.486,0.542,0.174,0.32899999999999996,0.376,0.2,86.0,94.0,83.0,92.0,103.0,90.0,53.0,188.0,-18.4,-26.4,Bimbo Coles
1996-97,28.0,GSW,NBA,PG,51.0,1183.0,0.389,0.455,0.434,0.48,0.294,0.36,0.436,0.493,0.755,0.738,0.46299999999999997,0.536,0.156,0.32,0.325,0.212,85.0,90.0,82.0,89.0,102.0,87.0,49.0,153.0,-35.6,-48.5,Bimbo Coles
1997-98,29.0,GSW,NBA,PG,53.0,1471.0,0.379,0.45,0.402,0.47,0.228,0.34600000000000003,0.39399999999999996,0.478,0.8859999999999999,0.737,0.444,0.524,0.201,0.33,0.13,0.159,84.0,85.0,66.0,82.0,120.0,85.0,61.0,82.0,-73.8,-76.2,Bimbo Coles
1998-99,30.0,GSW,NBA,PG,48.0,1272.0,0.442,0.43700000000000006,0.455,0.457,0.24,0.33899999999999997,0.449,0.466,0.8220000000000001,0.728,0.496,0.511,0.244,0.33,0.06,0.168,101.0,100.0,71.0,97.0,113.0,97.0,74.0,36.0,-13.5,-13.9,Bimbo Coles
1999-00,31.0,ATL,NBA,PG,80.0,1924.0,0.455,0.449,0.47200000000000003,0.46799999999999997,0.205,0.353,0.461,0.478,0.8170000000000001,0.75,0.494,0.523,0.171,0.308,0.064,0.16699999999999998,101.0,101.0,58.0,96.0,109.0,94.0,56.0,38.0,-20.5,-37.6,Bimbo Coles
2000-01,32.0,CLE,NBA,PG,47.0,804.0,0.381,0.44299999999999995,0.39899999999999997,0.461,0.125,0.354,0.385,0.473,0.857,0.748,0.44,0.518,0.23399999999999999,0.309,0.067,0.17,86.0,87.0,35.0,81.0,115.0,85.0,76.0,39.0,-42.0,-41.1,Bimbo Coles
2001-02,33.0,CLE,NBA,PG,47.0,693.0,0.384,0.445,0.413,0.465,0.2,0.354,0.397,0.47700000000000004,0.892,0.752,0.45899999999999996,0.52,0.253,0.293,0.13699999999999998,0.18100000000000002,86.0,89.0,57.0,83.0,119.0,88.0,86.0,75.0,-23.3,-19.9,Bimbo Coles
2002-03,34.0,TOT,NBA,PG,35.0,691.0,0.33299999999999996,0.442,0.36,0.46299999999999997,0.21899999999999997,0.349,0.354,0.474,0.833,0.758,0.413,0.519,0.25,0.302,0.19,0.182,75.0,78.0,63.0,75.0,110.0,80.0,83.0,105.0,-40.2,-39.7,Bimbo Coles
2002-03,34.0,CLE,NBA,PG,21.0,516.0,0.28600000000000003,0.442,0.287,0.46299999999999997,0.28,0.349,0.315,0.474,0.794,0.758,0.381,0.519,0.28600000000000003,0.302,0.21,0.182,65.0,62.0,80.0,66.0,105.0,73.0,94.0,116.0,-37.8,-37.1,Bimbo Coles
2002-03,34.0,BOS,NBA,PG,14.0,175.0,0.449,0.442,0.524,0.46299999999999997,0.0,0.349,0.449,0.474,1.0,0.758,0.495,0.519,0.163,0.302,0.14300000000000002,0.182,102.0,113.0,0.0,95.0,132.0,95.0,54.0,79.0,-2.4,-2.6,Bimbo Coles
2003-04,35.0,MIA,NBA,PG,22.0,170.0,0.353,0.439,0.353,0.46,0.0,0.34700000000000003,0.353,0.47100000000000003,0.667,0.752,0.382,0.516,0.17600000000000002,0.303,0.0,0.187,80.0,77.0,0.0,75.0,89.0,74.0,58.0,0.0,-8.0,-9.8,Bimbo Coles
1997-98,22.0,ATL,NBA,PF,40.0,256.0,0.418,0.45,0.42100000000000004,0.47,0.33299999999999996,0.34600000000000003,0.423,0.478,0.838,0.737,0.536,0.524,0.618,0.33,0.027000000000000003,0.159,93.0,89.0,96.0,88.0,114.0,102.0,187.0,17.0,-12.2,3.5,Chris Crawford
1998-99,23.0,ATL,NBA,PF,42.0,784.0,0.431,0.43700000000000006,0.446,0.457,0.33299999999999996,0.33899999999999997,0.45299999999999996,0.466,0.8140000000000001,0.728,0.504,0.511,0.275,0.33,0.129,0.168,99.0,98.0,98.0,97.0,112.0,99.0,83.0,77.0,-6.4,-4.3,Chris Crawford
1999-00,24.0,ATL,NBA,PF,55.0,668.0,0.397,0.449,0.41600000000000004,0.46799999999999997,0.259,0.353,0.413,0.478,0.778,0.75,0.47600000000000003,0.523,0.354,0.308,0.11800000000000001,0.16699999999999998,89.0,89.0,73.0,86.0,104.0,91.0,115.0,71.0,-30.0,-24.7,Chris Crawford
2000-01,25.0,ATL,NBA,PF,47.0,901.0,0.452,0.44299999999999995,0.46799999999999997,0.461,0.273,0.354,0.46299999999999997,0.473,0.8190000000000001,0.748,0.519,0.518,0.307,0.309,0.081,0.17,102.0,101.0,77.0,98.0,110.0,100.0,100.0,48.0,-5.3,0.5,Chris Crawford
2001-02,26.0,ATL,NBA,PF,7.0,131.0,0.467,0.445,0.47700000000000004,0.465,0.0,0.354,0.467,0.47700000000000004,0.733,0.752,0.514,0.52,0.33299999999999996,0.293,0.022000000000000002,0.18100000000000002,105.0,103.0,0.0,98.0,97.0,99.0,114.0,12.0,-0.9,-0.7,Chris Crawford
2002-03,27.0,ATL,NBA,PF,5.0,38.0,0.615,0.442,0.7,0.46299999999999997,0.33299999999999996,0.349,0.654,0.474,0.875,0.758,0.726,0.519,0.615,0.302,0.231,0.182,139.0,151.0,95.0,138.0,115.0,140.0,203.0,127.0,4.7,6.8,Chris Crawford
2003-04,28.0,ATL,NBA,PF,56.0,1207.0,0.44799999999999995,0.439,0.466,0.46,0.389,0.34700000000000003,0.495,0.47100000000000003,0.866,0.752,0.544,0.516,0.253,0.303,0.24,0.187,102.0,101.0,112.0,105.0,115.0,105.0,83.0,128.0,22.2,28.7,Chris Crawford
1992-93,22.0,DEN,NBA,PF,82.0,2749.0,0.504,0.473,0.509,0.489,0.154,0.336,0.505,0.491,0.748,0.754,0.5489999999999999,0.536,0.331,0.32299999999999995,0.013999999999999999,0.10400000000000001,107.0,104.0,46.0,103.0,99.0,102.0,103.0,13.0,27.7,27.9,LaPhonso Ellis
1993-94,23.0,DEN,NBA,PF,79.0,2699.0,0.502,0.466,0.506,0.483,0.304,0.33299999999999996,0.505,0.485,0.674,0.7340000000000001,0.542,0.528,0.373,0.315,0.024,0.11699999999999999,108.0,105.0,91.0,104.0,92.0,103.0,118.0,20.0,38.4,31.7,LaPhonso Ellis
1994-95,24.0,DEN,NBA,PF,6.0,58.0,0.36,0.466,0.36,0.491,0.0,0.359,0.36,0.5,1.0,0.737,0.434,0.5429999999999999,0.24,0.332,0.0,0.188,77.0,73.0,0.0,72.0,136.0,80.0,72.0,0.0,-7.0,-6.0,LaPhonso Ellis
1995-96,25.0,DEN,NBA,SF,45.0,1269.0,0.43799999999999994,0.462,0.451,0.486,0.182,0.36700000000000005,0.442,0.499,0.601,0.74,0.474,0.542,0.34299999999999997,0.32899999999999996,0.051,0.2,95.0,93.0,50.0,89.0,81.0,87.0,104.0,25.0,-48.9,-67.9,LaPhonso Ellis
1996-97,26.0,DEN,NBA,PF,55.0,2002.0,0.439,0.455,0.46399999999999997,0.48,0.36700000000000005,0.36,0.486,0.493,0.773,0.738,0.529,0.536,0.278,0.32,0.255,0.212,96.0,97.0,102.0,99.0,105.0,99.0,87.0,121.0,-14.7,-16.1,LaPhonso Ellis
1997-98,27.0,DEN,NBA,SF,76.0,2575.0,0.40700000000000003,0.45,0.43799999999999994,0.47,0.284,0.34600000000000003,0.435,0.478,0.805,0.737,0.484,0.524,0.254,0.33,0.2,0.159,90.0,93.0,82.0,91.0,109.0,92.0,77.0,125.0,-85.8,-89.4,LaPhonso Ellis
1998-99,28.0,ATL,NBA,PF,20.0,539.0,0.42100000000000004,0.43700000000000006,0.42700000000000005,0.457,0.2,0.33899999999999997,0.424,0.466,0.705,0.728,0.47,0.511,0.321,0.33,0.026000000000000002,0.168,96.0,93.0,59.0,91.0,97.0,92.0,97.0,16.0,-15.9,-17.8,LaPhonso Ellis
1999-00,29.0,ATL,NBA,PF,58.0,1309.0,0.45,0.449,0.465,0.46799999999999997,0.14300000000000002,0.353,0.45399999999999996,0.478,0.695,0.75,0.48100000000000004,0.523,0.205,0.308,0.045,0.16699999999999998,100.0,99.0,40.0,95.0,93.0,92.0,66.0,27.0,-22.7,-41.9,LaPhonso Ellis
2000-01,30.0,MIN,NBA,PF,82.0,1948.0,0.46399999999999997,0.44299999999999995,0.469,0.461,0.318,0.354,0.47,0.473,0.79,0.748,0.524,0.518,0.33299999999999996,0.309,0.034,0.17,105.0,102.0,90.0,99.0,106.0,101.0,108.0,20.0,-4.1,9.5,LaPhonso Ellis
2001-02,31.0,MIA,NBA,SF,66.0,1684.0,0.418,0.445,0.46,0.465,0.306,0.354,0.46,0.47700000000000004,0.631,0.752,0.48,0.52,0.18600000000000003,0.293,0.27399999999999997,0.18100000000000002,94.0,99.0,87.0,96.0,84.0,92.0,63.0,151.0,-15.3,-39.8,LaPhonso Ellis
2002-03,32.0,MIA,NBA,PF,55.0,784.0,0.382,0.442,0.47100000000000003,0.46299999999999997,0.252,0.349,0.433,0.474,0.758,0.758,0.47600000000000003,0.519,0.252,0.302,0.408,0.182,86.0,102.0,72.0,91.0,100.0,92.0,83.0,225.0,-21.3,-25.3,LaPhonso Ellis
1999-00,21.0,ATL,NBA,SG,30.0,446.0,0.386,0.449,0.429,0.46799999999999997,0.267,0.353,0.42100000000000004,0.478,0.7290000000000001,0.75,0.483,0.523,0.409,0.308,0.263,0.16699999999999998,86.0,92.0,76.0,88.0,97.0,92.0,133.0,158.0,-19.5,-16.0,Dion Glover
2000-01,22.0,ATL,NBA,SG,57.0,929.0,0.42,0.44299999999999995,0.455,0.461,0.196,0.354,0.433,0.473,0.6809999999999999,0.748,0.461,0.518,0.205,0.309,0.13699999999999998,0.17,95.0,99.0,55.0,92.0,91.0,89.0,67.0,80.0,-26.8,-41.4,Dion Glover
2001-02,23.0,ATL,NBA,SG,55.0,1156.0,0.42100000000000004,0.445,0.444,0.465,0.33,0.354,0.45399999999999996,0.47700000000000004,0.757,0.752,0.491,0.52,0.226,0.293,0.2,0.18100000000000002,95.0,95.0,93.0,95.0,101.0,94.0,77.0,110.0,-21.1,-29.7,Dion Glover
2002-03,24.0,ATL,NBA,SG,76.0,1890.0,0.42700000000000005,0.442,0.451,0.46299999999999997,0.354,0.349,0.47100000000000003,0.474,0.784,0.758,0.512,0.519,0.25,0.302,0.244,0.182,97.0,97.0,101.0,99.0,103.0,99.0,83.0,134.0,-4.2,-10.1,Dion Glover
2003-04,25.0,TOT,NBA,SG,69.0,1643.0,0.39,0.439,0.40399999999999997,0.46,0.336,0.34700000000000003,0.424,0.47100000000000003,0.769,0.752,0.47100000000000003,0.516,0.265,0.303,0.20199999999999999,0.187,89.0,88.0,97.0,90.0,102.0,91.0,87.0,108.0,-54.9,-58.9,Dion Glover
2003-04,25.0,ATL,NBA,SG,55.0,1465.0,0.391,0.439,0.40299999999999997,0.46,0.34299999999999997,0.34700000000000003,0.426,0.47100000000000003,0.775,0.752,0.474,0.516,0.271,0.303,0.2,0.187,89.0,88.0,99.0,90.0,103.0,92.0,89.0,107.0,-47.7,-49.5,Dion Glover
2003-04,25.0,TOR,NBA,SG,14.0,178.0,0.385,0.439,0.41200000000000003,0.46,0.28600000000000003,0.34700000000000003,0.415,0.47100000000000003,0.7140000000000001,0.752,0.45,0.516,0.215,0.303,0.215,0.187,88.0,90.0,82.0,88.0,95.0,87.0,71.0,115.0,-7.2,-9.5,Dion Glover
2004-05,26.0,SAS,NBA,SG,7.0,68.0,0.364,0.447,0.5,0.47,0.125,0.35600000000000004,0.386,0.48200000000000004,0.8,0.7559999999999999,0.473,0.529,0.455,0.324,0.364,0.196,81.0,106.0,35.0,80.0,106.0,89.0,140.0,185.0,-4.2,-3.0,Dion Glover
1995-96,23.0,ATL,NBA,PF,79.0,1416.0,0.442,0.462,0.445,0.486,0.0,0.36700000000000005,0.442,0.499,0.595,0.74,0.48200000000000004,0.542,0.461,0.32899999999999996,0.006999999999999999,0.2,96.0,92.0,0.0,89.0,80.0,89.0,140.0,3.0,-48.9,-62.8,Alan Henderson
1996-97,24.0,ATL,NBA,PF,30.0,501.0,0.475,0.455,0.475,0.48,0.0,0.36,0.475,0.493,0.6,0.738,0.51,0.536,0.46299999999999997,0.32,0.0,0.212,105.0,99.0,0.0,96.0,81.0,95.0,145.0,0.0,-5.7,-9.9,Alan Henderson
1997-98,25.0,ATL,NBA,PF,69.0,2000.0,0.485,0.45,0.485,0.47,0.5,0.34600000000000003,0.48700000000000004,0.478,0.652,0.737,0.534,0.524,0.515,0.33,0.008,0.159,108.0,103.0,145.0,102.0,88.0,102.0,156.0,5.0,13.1,18.7,Alan Henderson
