# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
61.0,0.0,0.476,0.045,0.098,0.718,0.098,0.282,0.127,0.16,0.573,0.105,0.22,0.621,0.44,0.171,0.707,0.347,0.067,19.0,1.0,10.8,0.414,77.0,NBA,1897.0,SF,2013-14,MIL,Giannis Antetokounmpo
95.0,0.0,0.506,0.067,0.192,0.944,0.178,0.056,0.159,0.129,0.646,0.423,0.393,0.519,0.511,0.288,0.857,0.159,0.143,20.0,1.0,7.2,0.491,81.0,NBA,2541.0,SG,2014-15,MIL,Giannis Antetokounmpo
141.0,0.0,0.509,0.058,0.143,0.892,0.18,0.108,0.321,0.143,0.684,0.288,0.359,0.485,0.537,0.346,0.821,0.257,0.343,21.0,4.0,7.5,0.506,80.0,NBA,2823.0,PG,2015-16,MIL,Giannis Antetokounmpo
194.0,0.0,0.496,0.064,0.146,0.857,0.149,0.143,0.111,0.164,0.709,0.338,0.342,0.42,0.563,0.394,0.714,0.272,0.2,22.0,4.0,8.7,0.521,80.0,NBA,2845.0,SF,2016-17,MIL,Giannis Antetokounmpo
161.0,0.0,0.454,0.114,0.16,0.9,0.173,0.1,0.107,0.122,0.756,0.35,0.339,0.429,0.554,0.355,0.907,0.307,0.333,23.0,1.0,8.4,0.529,75.0,NBA,2756.0,PF,2017-18,MIL,Giannis Antetokounmpo
279.0,0.0,0.573,0.051,0.063,0.837,0.152,0.163,0.044,0.246,0.769,0.381,0.41,0.472,0.641,0.339,0.673,0.256,0.222,24.0,1.0,7.7,0.578,72.0,NBA,2358.0,PF,2018-19,MIL,Giannis Antetokounmpo
197.0,0.0,0.482,0.073,0.048,0.763,0.16,0.237,0.034,0.17,0.779,0.433,0.4,0.438,0.631,0.343,0.551,0.304,0.5,25.0,0.0,9.8,0.553,63.0,NBA,1917.0,PF,2019-20,MIL,Giannis Antetokounmpo
178.0,0.0,0.451,0.094,0.062,0.799,0.193,0.201,0.045,0.169,0.837,0.359,0.324,0.428,0.636,0.401,0.299,0.303,0.3,26.0,0.0,9.5,0.569,61.0,NBA,2013.0,PF,2020-21,MIL,Giannis Antetokounmpo
179.0,0.0,0.406,0.12,0.082,0.806,0.198,0.194,0.025,0.152,0.808,0.416,0.431,0.432,0.616,0.421,0.423,0.293,0.167,27.0,2.0,10.0,0.553,67.0,NBA,2204.0,PF,2021-22,MIL,Giannis Antetokounmpo
198.0,0.0,0.48,0.091,0.084,0.866,0.212,0.134,0.023,0.166,0.791,0.353,0.355,0.415,0.596,0.354,0.617,0.275,0.25,28.0,0.0,8.1,0.553,63.0,NBA,2024.0,PF,2022-23,MIL,Giannis Antetokounmpo
9.0,0.0,0.487,0.069,0.217,0.857,0.085,0.143,0.481,0.074,0.5,0.231,0.22,0.387,0.383,0.25,1.0,0.259,0.231,20.0,1.0,9.4,0.365,53.0,NBA,655.0,PG,2008-09,POR,Jerryd Bayless
10.0,0.0,0.36,0.07,0.325,0.81,0.054,0.19,0.543,0.025,0.54,0.265,0.401,0.292,0.437,0.192,0.931,0.315,0.3,21.0,1.0,12.6,0.414,74.0,NBA,1304.0,SG,2009-10,POR,Jerryd Bayless
1.0,0.0,0.306,0.06,0.242,0.718,0.11,0.282,0.308,0.002,0.57,0.29,0.4,0.254,0.456,0.351,0.857,0.336,0.378,22.0,0.0,13.7,0.422,71.0,NBA,1496.0,PG,2010-11,TOT,Jerryd Bayless
0.0,0.0,0.204,0.143,0.143,0.714,0.224,0.286,0.214,0.0,0.6,0.286,0.571,0.286,0.4,0.182,0.333,0.214,0.0,22.0,0.0,13.5,0.347,11.0,NBA,149.0,PG,2010-11,NOH,Jerryd Bayless
1.0,0.0,0.316,0.051,0.252,0.718,0.098,0.282,0.318,0.002,0.568,0.292,0.39,0.252,0.461,0.391,0.891,0.348,0.405,22.0,0.0,13.8,0.429,60.0,NBA,1347.0,PG,2010-11,TOR,Jerryd Bayless
1.0,0.0,0.167,0.018,0.362,0.623,0.076,0.377,0.144,0.004,0.565,0.4,0.37,0.26,0.424,0.381,0.773,0.423,0.6,23.0,0.0,17.5,0.424,31.0,NBA,705.0,PG,2011-12,TOR,Jerryd Bayless
25.0,0.0,0.192,0.035,0.378,0.676,0.071,0.324,0.274,0.045,0.63,0.591,0.387,0.397,0.45,0.227,0.944,0.353,0.455,24.0,0.0,16.7,0.419,80.0,NBA,1765.0,PG,2012-13,MEM,Jerryd Bayless
3.0,0.0,0.141,0.083,0.342,0.656,0.089,0.344,0.283,0.01,0.517,0.471,0.393,0.372,0.425,0.364,0.908,0.358,0.4,25.0,0.0,17.0,0.402,72.0,NBA,1686.0,PG,2013-14,TOT,Jerryd Bayless
2.0,0.0,0.151,0.088,0.305,0.653,0.109,0.347,0.361,0.017,0.472,0.524,0.329,0.323,0.417,0.5,1.0,0.301,0.367,25.0,0.0,16.5,0.377,31.0,NBA,650.0,PG,2013-14,MEM,Jerryd Bayless
