2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
4.0,0.444,9.0,0.0,0.0,0.0,19.0,0.0,3.0,4.0,4.0,0.444,9.0,5.0,0.833,6.0,11.0,0.0,NBA,30.0,5.0,1.0,C,13.0,2017-18,1.0,IND,2.0,9.0,0.444,Ike Anigbogu
0.0,0.0,3.0,0.0,0.0,0.0,20.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,NBA,6.0,1.0,0.0,C,0.0,2018-19,0.0,IND,1.0,3.0,0.0,Ike Anigbogu
170.0,0.531,320.0,91.0,0.355,256.0,25.0,68.0,9.0,163.0,261.0,0.453,576.0,87.0,0.821,106.0,78.0,28.0,NBA,1854.0,50.0,104.0,SF,700.0,2014-15,34.0,BRK,78.0,213.0,0.532,Bojan Bogdanović
195.0,0.474,411.0,129.0,0.382,338.0,26.0,99.0,5.0,219.0,324.0,0.433,749.0,110.0,0.833,132.0,79.0,39.0,NBA,2115.0,36.0,119.0,SF,887.0,2015-16,29.0,BRK,115.0,255.0,0.519,Bojan Bogdanović
232.0,0.512,453.0,144.0,0.367,392.0,27.0,111.0,7.0,240.0,376.0,0.445,845.0,217.0,0.893,243.0,81.0,54.0,NBA,2083.0,37.0,146.0,SF,1113.0,2016-17,34.0,TOT,131.0,277.0,0.53,Bojan Bogdanović
170.0,0.509,334.0,99.0,0.357,277.0,27.0,90.0,3.0,174.0,269.0,0.44,611.0,146.0,0.874,167.0,55.0,54.0,NBA,1482.0,23.0,99.0,SF,783.0,2016-17,24.0,BRK,93.0,197.0,0.521,Bojan Bogdanović
62.0,0.521,119.0,45.0,0.391,115.0,27.0,21.0,4.0,66.0,107.0,0.457,234.0,71.0,0.934,76.0,26.0,0.0,NBA,601.0,14.0,47.0,SF,330.0,2016-17,10.0,WAS,38.0,80.0,0.553,Bojan Bogdanović
249.0,0.534,466.0,155.0,0.402,386.0,28.0,119.0,8.0,240.0,404.0,0.474,852.0,178.0,0.868,205.0,80.0,80.0,NBA,2464.0,30.0,129.0,SF,1141.0,2017-18,55.0,IND,106.0,270.0,0.565,Bojan Bogdanović
358.0,0.538,665.0,164.0,0.425,386.0,29.0,161.0,1.0,300.0,522.0,0.497,1051.0,246.0,0.807,305.0,81.0,81.0,NBA,2573.0,33.0,138.0,SF,1454.0,2018-19,69.0,IND,134.0,333.0,0.575,Bojan Bogdanović
229.0,0.479,478.0,189.0,0.414,457.0,30.0,131.0,7.0,220.0,418.0,0.447,935.0,250.0,0.903,277.0,63.0,63.0,NBA,2083.0,39.0,110.0,SF,1275.0,2019-20,34.0,UTA,159.0,259.0,0.548,Bojan Bogdanović
226.0,0.487,464.0,180.0,0.39,461.0,31.0,136.0,4.0,241.0,406.0,0.439,925.0,233.0,0.879,265.0,72.0,72.0,NBA,2216.0,40.0,115.0,SF,1225.0,2020-21,45.0,UTA,128.0,281.0,0.536,Bojan Bogdanović
