# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
42.0,0.0,0.353,0.014,0.014,0.431,0.049,0.569,0.528,0.136,0.697,0.2,0.0,0.711,0.604,0.235,0.945,0.371,0.452,20.0,0.0,14.5,0.471,74.0,NBA,1481.0,SF,2017-18,TOR,OG Anunoby
39.0,0.0,0.347,0.022,0.022,0.5,0.109,0.5,0.465,0.114,0.693,0.333,0.444,0.491,0.574,0.273,0.985,0.332,0.266,21.0,0.0,14.0,0.453,67.0,NBA,1352.0,SF,2018-19,TOR,OG Anunoby
84.0,0.0,0.452,0.025,0.009,0.597,0.111,0.403,0.504,0.154,0.68,0.357,0.2,0.64,0.583,0.27,0.955,0.39,0.4,22.0,0.0,11.6,0.505,69.0,NBA,2066.0,SF,2019-20,TOR,OG Anunoby
55.0,0.0,0.256,0.04,0.027,0.497,0.173,0.503,0.467,0.116,0.759,0.381,0.357,0.51,0.562,0.344,0.971,0.398,0.41,23.0,1.0,14.8,0.48,43.0,NBA,1433.0,SF,2020-21,TOR,OG Anunoby
62.0,0.0,0.263,0.08,0.077,0.545,0.125,0.455,0.293,0.109,0.689,0.393,0.278,0.464,0.511,0.356,0.87,0.363,0.484,24.0,0.0,15.1,0.443,48.0,NBA,1728.0,SF,2021-22,TOR,OG Anunoby
103.0,0.0,0.293,0.062,0.056,0.585,0.174,0.415,0.398,0.13,0.695,0.364,0.46,0.566,0.539,0.364,0.958,0.387,0.466,25.0,1.0,13.6,0.476,67.0,NBA,2386.0,SF,2022-23,TOR,OG Anunoby
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.0,0.0,1.0,NBA,1.0,PF,2017-18,GSW,Chris Boucher
11.0,0.0,0.368,0.0,0.013,0.513,0.132,0.487,0.189,0.145,0.75,0.0,0.0,0.636,0.564,0.1,1.0,0.324,0.429,26.0,0.0,13.3,0.447,28.0,NBA,163.0,PF,2018-19,TOR,Chris Boucher
44.0,0.0,0.468,0.017,0.02,0.605,0.1,0.395,0.144,0.157,0.621,0.2,0.333,0.66,0.569,0.433,1.0,0.322,0.176,27.0,0.0,11.8,0.472,62.0,NBA,819.0,C,2019-20,TOR,Chris Boucher
46.0,0.0,0.382,0.014,0.03,0.58,0.154,0.42,0.14,0.096,0.692,0.5,0.353,0.687,0.609,0.465,0.978,0.383,0.333,28.0,0.0,12.8,0.514,60.0,NBA,1453.0,C,2020-21,TOR,Chris Boucher
