SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PLAYER
2016-17,20.0,BOS,NBA,SF,78.0,1341.0,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.0,-0.8,-3.7,-0.6,Jaylen Brown
2017-18,21.0,BOS,NBA,SG,70.0,2152.0,13.6,0.562,0.381,0.29,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,1.2,3.2,4.5,0.1,-0.8,0.3,-0.5,0.8,Jaylen Brown
2018-19,22.0,BOS,NBA,SG,74.0,1913.0,13.5,0.547,0.348,0.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,0.7,2.4,3.0,0.076,-1.6,-0.4,-2.1,0.0,Jaylen Brown
2019-20,23.0,BOS,NBA,SG,57.0,1934.0,16.9,0.583,0.381,0.274,3.5,16.5,10.1,9.7,1.6,1.0,11.2,24.7,2.3,2.6,4.9,0.123,1.0,-0.2,0.8,1.4,Jaylen Brown
2020-21,24.0,BOS,NBA,SG,58.0,1999.0,19.9,0.586,0.37,0.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,2.8,2.0,4.8,0.115,3.2,-0.7,2.5,2.3,Jaylen Brown
2021-22,25.0,BOS,NBA,SF,66.0,2220.0,18.9,0.574,0.381,0.261,2.6,16.7,9.8,17.9,1.6,0.7,11.6,30.5,2.3,3.4,5.8,0.124,1.9,0.1,2.1,2.2,Jaylen Brown
2022-23,26.0,BOS,NBA,SF,67.0,2405.0,19.1,0.581,0.352,0.249,3.6,17.0,10.4,16.5,1.5,0.9,11.4,31.4,1.6,3.4,5.0,0.1,1.5,-0.2,1.3,2.0,Jaylen Brown
2019-20,21.0,BOS,NBA,SG,37.0,351.0,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,Carsen Edwards
2020-21,22.0,BOS,NBA,SG,31.0,276.0,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,Carsen Edwards
2021-22,23.0,DET,NBA,SG,4.0,79.0,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,-0.1,0.0,-0.1,-0.075,-6.0,-3.4,-9.3,-0.1,Carsen Edwards
2019-20,24.0,BOS,NBA,C,7.0,33.0,28.4,0.751,0.0,0.214,3.3,44.9,24.3,5.8,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6.0,6.5,0.1,Tacko Fall
2020-21,25.0,BOS,NBA,C,19.0,136.0,19.6,0.66,0.0,0.517,13.0,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.7,2.9,1.2,0.1,Tacko Fall
2021-22,26.0,CLE,NBA,C,11.0,59.0,11.3,0.398,0.0,0.583,13.4,29.4,21.6,4.6,0.0,9.1,16.6,13.6,-0.1,0.1,0.1,0.043,-4.1,0.8,-3.4,0.0,Tacko Fall
2011-12,19.0,UTA,NBA,C,66.0,874.0,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,0.9,0.8,1.7,0.095,-1.2,-1.7,-3.0,-0.2,Enes Freedom
2012-13,20.0,UTA,NBA,C,70.0,1078.0,17.6,0.588,0.003,0.309,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,1.2,1.0,2.3,0.101,-0.7,-1.4,-2.1,0.0,Enes Freedom
2013-14,21.0,UTA,NBA,C,80.0,2138.0,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9,Enes Freedom
2014-15,22.0,TOT,NBA,C,75.0,2135.0,20.3,0.564,0.048,0.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6,Enes Freedom
2014-15,22.0,UTA,NBA,C,49.0,1326.0,17.5,0.535,0.07,0.203,12.9,20.5,16.7,3.8,0.9,1.0,12.8,25.1,1.4,1.3,2.7,0.099,0.0,-2.7,-2.7,-0.2,Enes Freedom
2014-15,22.0,OKC,NBA,C,26.0,809.0,24.9,0.611,0.012,0.335,17.5,20.5,19.0,6.4,0.8,1.3,11.6,23.9,2.9,0.8,3.7,0.22,4.4,-2.3,2.0,0.8,Enes Freedom
2015-16,23.0,OKC,NBA,C,82.0,1721.0,24.0,0.626,0.029,0.349,16.7,24.9,21.0,3.1,0.7,1.5,12.2,23.4,6.0,2.1,8.1,0.226,3.3,-2.1,1.2,1.4,Enes Freedom
