SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2003-04,23.0,LAC,NBA,SF,38.0,9.0,724.0,4.6,10.1,0.457,0.1,0.9,0.154,4.4,9.1,0.488,3.1,4.4,0.705,3.9,7.1,11.0,3.5,2.0,0.2,3.2,5.5,12.5,101.0,108.0,Matt Barnes
2004-05,24.0,SAC,NBA,SF,43.0,9.0,715.0,4.5,10.9,0.411,0.4,1.6,0.227,4.1,9.3,0.442,2.5,4.2,0.603,3.5,6.1,9.6,4.1,2.2,0.5,3.2,5.8,11.8,95.0,108.0,Matt Barnes
2005-06,25.0,TOT,NBA,"PF,SF",56.0,5.0,631.0,5.8,11.5,0.5,0.2,1.2,0.2,5.5,10.3,0.536,2.6,3.9,0.681,4.0,6.0,10.0,2.3,1.6,0.6,2.5,8.2,14.4,108.0,109.0,Matt Barnes
2005-06,25.0,NYK,NBA,SF,6.0,5.0,93.0,6.3,17.1,0.367,0.6,2.3,0.25,5.7,14.8,0.385,1.7,2.3,0.75,4.0,9.7,13.6,3.4,2.3,0.0,3.4,4.5,14.8,88.0,108.0,Matt Barnes
2005-06,25.0,PHI,NBA,PF,50.0,0.0,538.0,5.7,10.6,0.536,0.2,1.1,0.182,5.5,9.5,0.576,2.8,4.1,0.674,3.9,5.4,9.3,2.1,1.5,0.7,2.3,8.9,14.3,112.0,109.0,Matt Barnes
2006-07,26.0,GSW,NBA,PF,76.0,23.0,1813.0,7.3,16.8,0.438,2.8,7.7,0.366,4.5,9.0,0.5,2.4,3.3,0.732,2.4,6.9,9.3,4.2,1.9,1.1,2.8,5.0,19.9,107.0,107.0,Matt Barnes
2007-08,27.0,GSW,NBA,PF,73.0,18.0,1414.0,6.4,15.2,0.423,1.8,6.2,0.293,4.6,9.0,0.513,2.0,2.7,0.747,3.2,7.9,11.1,4.8,1.6,1.2,2.9,5.5,16.7,105.0,108.0,Matt Barnes
2008-09,28.0,PHO,NBA,PF,77.0,40.0,2082.0,6.8,16.2,0.423,2.8,8.2,0.343,4.0,8.0,0.505,2.4,3.3,0.743,1.9,8.2,10.1,5.1,1.2,0.6,3.1,5.0,18.9,107.0,111.0,Matt Barnes
2009-10,29.0,ORL,NBA,SF,81.0,58.0,2097.0,6.7,13.9,0.487,1.6,5.1,0.319,5.1,8.7,0.586,2.7,3.6,0.74,2.6,8.4,11.1,3.3,1.5,0.7,2.8,4.6,17.8,111.0,103.0,Matt Barnes
2010-11,30.0,LAL,NBA,SF,53.0,0.0,1020.0,6.8,14.5,0.47,1.8,5.5,0.318,5.0,8.9,0.564,3.1,4.0,0.779,3.8,8.0,11.8,3.7,2.0,1.1,3.0,6.6,18.5,112.0,103.0,Matt Barnes
2011-12,31.0,LAL,NBA,SF,63.0,16.0,1440.0,6.4,14.2,0.452,1.7,5.1,0.333,4.7,9.2,0.518,3.5,4.7,0.742,3.6,9.1,12.7,4.6,1.3,1.8,2.7,5.6,18.1,112.0,103.0,Matt Barnes
2012-13,32.0,LAC,NBA,SF,80.0,4.0,2058.0,8.0,17.3,0.462,2.8,8.3,0.342,5.1,9.0,0.574,2.2,3.0,0.744,2.8,6.5,9.4,3.1,2.1,1.6,2.3,6.0,21.0,113.0,103.0,Matt Barnes
2013-14,33.0,LAC,NBA,SF,63.0,40.0,1735.0,6.7,15.2,0.438,2.8,8.2,0.343,3.9,7.0,0.549,1.9,2.6,0.733,1.7,6.7,8.4,3.6,1.6,0.8,2.5,5.3,18.0,107.0,106.0,Matt Barnes
2014-15,34.0,LAC,NBA,SF,76.0,74.0,2271.0,6.2,13.9,0.444,3.0,8.4,0.362,3.1,5.5,0.569,1.7,2.1,0.779,1.1,5.6,6.7,2.5,1.5,1.1,1.9,5.4,17.1,108.0,107.0,Matt Barnes
2015-16,35.0,MEM,NBA,SF,76.0,45.0,2190.0,6.2,16.3,0.381,2.8,8.7,0.322,3.4,7.6,0.449,2.6,3.2,0.804,2.0,7.9,9.9,3.8,1.8,1.3,2.8,5.5,17.8,99.0,107.0,Matt Barnes
2016-17,36.0,TOT,NBA,SF,74.0,18.0,1777.0,5.2,13.3,0.391,2.4,7.4,0.331,2.8,5.9,0.467,2.0,2.5,0.787,2.0,8.8,10.8,5.5,1.4,0.7,3.0,5.2,14.8,102.0,109.0,Matt Barnes
2016-17,36.0,SAC,NBA,SF,54.0,13.0,1367.0,5.4,14.2,0.384,2.6,7.8,0.327,2.9,6.4,0.453,1.9,2.4,0.758,2.0,8.8,10.8,5.6,1.3,0.6,3.1,5.1,15.3,100.0,111.0,Matt Barnes
2016-17,36.0,GSW,NBA,SF,20.0,5.0,410.0,4.5,10.6,0.422,2.1,6.1,0.346,2.3,4.5,0.526,2.3,2.7,0.87,1.8,8.9,10.7,5.3,1.4,1.1,2.8,5.5,13.4,110.0,104.0,Matt Barnes
2003-04,21.0,LAC,NBA,C,82.0,61.0,1843.0,5.7,12.5,0.46,0.0,0.1,0.0,5.7,12.4,0.462,2.8,4.1,0.697,3.6,9.6,13.2,2.4,0.7,2.1,4.4,6.0,14.3,90.0,107.0,Chris Kaman
2004-05,22.0,LAC,NBA,C,63.0,50.0,1632.0,8.1,16.3,0.497,0.0,0.0,0.0,8.1,16.3,0.498,2.6,4.0,0.661,4.5,9.5,14.0,2.4,0.9,2.2,3.8,6.0,18.9,98.0,105.0,Chris Kaman
2005-06,23.0,LAC,NBA,C,78.0,78.0,2560.0,7.5,14.4,0.523,0.0,0.0,0.0,7.5,14.4,0.524,4.0,5.2,0.77,3.8,11.5,15.3,1.6,0.9,2.2,3.6,5.5,19.0,104.0,101.0,Chris Kaman
