SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2007-08,22.0,UTA,NBA,SG,9.0,0.0,39.0,3.7,13.8,0.267,0.9,3.7,0.25,2.8,10.2,0.273,3.7,5.5,0.667,0.0,1.8,1.8,2.8,0.9,0.0,1.8,4.6,12.0,Morris Almond
2008-09,23.0,UTA,NBA,SG,25.0,1.0,255.0,4.7,11.4,0.407,0.7,2.4,0.294,4.0,9.0,0.438,3.0,3.7,0.808,1.3,3.8,5.1,1.0,0.6,0.6,2.3,4.4,13.0,Morris Almond
2011-12,26.0,WAS,NBA,SG,4.0,0.0,67.0,3.2,9.1,0.353,0.5,1.6,0.333,2.7,7.5,0.357,0.5,1.6,0.333,0.5,3.8,4.3,1.1,3.8,0.0,0.5,3.2,7.5,Morris Almond
2005-06,19.0,WAS,NBA,PF,29.0,0.0,175.0,5.3,13.8,0.388,0.6,2.7,0.231,4.7,11.1,0.426,2.1,2.5,0.833,2.5,5.3,7.8,2.1,1.0,1.4,2.5,7.4,13.4,Andray Blatche
2006-07,20.0,WAS,NBA,PF,56.0,13.0,682.0,4.5,10.4,0.437,0.2,1.4,0.148,4.3,9.0,0.482,1.6,2.6,0.612,4.1,6.0,10.1,2.1,0.9,1.7,2.6,5.0,10.9,Andray Blatche
2007-08,21.0,WAS,NBA,PF,82.0,15.0,1675.0,5.5,11.5,0.474,0.1,0.3,0.231,5.4,11.2,0.48,2.3,3.3,0.695,3.5,5.6,9.1,2.0,1.1,2.5,2.4,5.5,13.3,Andray Blatche
2008-09,22.0,WAS,NBA,C,71.0,36.0,1703.0,6.3,13.3,0.471,0.1,0.4,0.238,6.2,12.9,0.479,2.4,3.4,0.704,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1,Andray Blatche
2009-10,23.0,WAS,NBA,PF,81.0,36.0,2256.0,7.6,15.9,0.478,0.2,0.7,0.295,7.4,15.2,0.487,2.8,3.7,0.744,2.5,5.6,8.1,2.7,1.4,1.1,2.9,3.5,18.2,Andray Blatche
2010-11,24.0,WAS,NBA,PF,64.0,63.0,2172.0,7.1,15.9,0.445,0.1,0.3,0.222,7.0,15.6,0.449,3.6,4.7,0.777,3.0,5.7,8.7,2.4,1.6,0.8,2.9,3.0,17.8,Andray Blatche
2011-12,25.0,WAS,NBA,PF,26.0,13.0,626.0,5.3,14.1,0.38,0.1,0.4,0.286,5.2,13.7,0.382,1.9,2.8,0.673,2.4,6.2,8.6,1.6,1.2,1.0,2.1,3.1,12.7,Andray Blatche
